row_id,mean_anomaly_score,score_isolation_forest,label_isolation_forest,score_lof,label_lof,score_pca,label_pca,score_ecod,label_ecod,score_copod,label_copod,score_hbos,label_hbos,score_ocsvm,label_ocsvm,score_autoencoder,label_autoencoder,score_vae,label_vae,anomaly_vote_count
985,0.12130043570972766,0.11833339811439506,0,0.01103382557630539,0,0.013805635112182274,0,0.12777401199934593,0,0.1027562180166564,0,0.04901936624890048,0,0.004764232661926624,0,0.3125920295715332,1,0.3516252040863037,1,2
991,0.14428538614712172,0.3872684593307251,1,0.015359468758106232,0,0.08020133065256697,0,0.3211670421971812,1,0.18950771693383456,0,0.15790074871637638,0,0.016575341153937526,0,0.06220711022615433,0,0.06838125735521317,0,2
1000,0.7216380078494904,0.8310905818313796,1,0.7247514128684998,1,0.8492175527370354,1,0.7160815850352031,1,0.7190263018749173,1,0.9743044490439187,1,0.46889536797574327,1,0.5734257698059082,1,0.6379490494728088,1,9
1001,0.4564372515869709,0.7444495296601681,1,0.5439831018447876,1,0.23901040885417224,1,0.2567933458461355,0,0.25933337317251465,1,0.4700232191812952,1,0.24631618890283377,1,0.7024126052856445,1,0.6456134915351868,1,8
1002,0.41909961843503957,0.5843402056647756,1,0.3871781826019287,1,0.19531100011753202,1,0.28600285895330935,1,0.27065033956284573,1,0.3473401277331046,1,0.21978064983532725,1,0.732452392578125,1,0.7488408088684082,1,9
1003,0.7845528395492298,0.8798316904409333,1,0.7588348388671875,1,0.865369240724471,1,0.7347516629315876,1,0.737502739310231,1,1.0,1,0.5259013756425347,1,0.6311841011047363,1,0.9275999069213867,1,9
1004,0.4356006150280187,0.7612772860048543,1,0.5284799933433533,1,0.2060879959126395,1,0.22040577294417868,0,0.2001635069589091,0,0.5264643585786752,1,0.21538807599640494,1,0.6680338382720947,1,0.5941047072410583,1,7
1005,0.6814449507788858,0.8198921275595472,1,0.6582169532775879,1,0.38494434975212444,1,0.5865663793824709,1,0.5917873614752313,1,0.5800042069320172,1,0.511593178630993,1,1.0,1,1.0,1,9
1006,0.7142030333861654,0.9204370714979585,1,0.7025648355484009,1,0.8394863797884505,1,0.7002962590936963,1,0.7034046966104439,1,0.9743044490439187,1,0.43448578241175423,1,0.5361025333404541,1,0.6167452931404114,1,9
1007,0.571945909373207,0.8641371208971924,1,0.5808926224708557,1,0.4580536779602694,1,0.4499305547065025,1,0.45046742069733736,1,0.5795831379271121,1,0.3044105241846098,1,0.7608890533447266,1,0.6991490721702576,1,9
1008,0.9374121824900309,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,0.5927572250366211,1,0.8439524173736572,1,9
1009,0.620609721960657,0.9213780137221962,1,0.6223010420799255,1,0.48255227490641084,1,0.5458702896455063,1,0.4887015403383854,1,0.6052786888831936,1,0.35818863804908496,1,0.8153822422027588,1,0.7458347678184509,1,9
1010,1.0,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,9
1011,1.0,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,9
1012,0.8550750065475811,0.6823347908051933,1,0.8963070511817932,1,0.9406933757486287,1,0.8580407925176015,1,0.8595131509374587,1,0.9526484672762651,1,0.7805514929612892,1,0.8447818756103516,1,0.8808040618896484,1,9
1013,0.8975884907516547,0.722918105430663,1,0.9349489212036133,1,0.9623119910442959,1,0.8874999897541522,1,0.8886668061956995,1,1.0,1,0.8596742493004088,1,0.9033536911010742,1,0.9189226627349854,1,9
1014,0.9168537590085835,0.7506844636173102,1,0.9447759389877319,1,0.9678863118741683,1,0.9290203962588006,1,0.9297565754687294,1,1.0,1,0.8802321037938496,1,0.9180512428283691,1,0.931276798248291,1,9
1015,0.7960173349747905,0.7338874030980879,1,0.8285474181175232,1,0.9042730396625376,1,0.7870611887764023,1,0.789269726406188,1,0.9526484672762651,1,0.6491928677343289,1,0.739079475402832,1,0.7801964282989502,1,9
1016,0.7946676916207794,0.768543355393885,1,0.8173531889915466,1,0.8985302582612109,1,0.7749999795083042,1,0.7773336123913989,1,1.0,1,0.6286653587424524,1,0.7213959693908691,1,0.7651875019073486,1,9
1017,0.8253172659408381,0.5921452855328094,1,0.8801260590553284,1,0.9318520828686974,1,0.8351904639093373,1,0.8368998190997423,1,0.9526484672762651,1,0.7484550096248996,1,0.8200197219848633,1,0.8305184841156006,1,9
1018,0.8110811169936867,0.5805096671478625,1,0.869674801826477,1,0.9262145127948045,1,0.800735060071446,1,0.8028017763999554,1,0.9526484672762651,1,0.7280628587959977,1,0.8039543628692627,1,0.8351285457611084,1,9
1019,0.8130064175806478,0.5468622141644934,1,0.8727712631225586,1,0.9278787280505743,1,0.8165203860129528,1,0.8184233816644286,1,0.9526484672762651,1,0.7340768168511839,1,0.8087201118469238,1,0.8391563892364502,1,9
