timestamp,pod_name,namespace,log_level,message,mean_anomaly_score,anomaly_vote_count
2025-11-09T22:03:57.396Z,auth-service-01,dev,DEBUG,2025-11-09T22:03:57.396Z DEBUG [auth-service-01] Loaded config from /etc/config/app.yml,0.15031493615413258,1
2025-11-07T15:55:19.327Z,backend-api-16,prod,INFO,2025-11-07T15:55:19.327Z INFO [backend-api-16] Loaded config from /etc/config/env.yml,0.15023256035401314,1
2025-11-07T06:12:31.426Z,orders-16,dev,INFO,"2025-11-07T06:12:31.426Z INFO [orders-16] Health check passed: ready=true, status=200",0.1490410207200529,1
2025-11-07T05:11:42.741Z,orders-05,dev,DEBUG,2025-11-07T05:11:42.741Z DEBUG [orders-05] Started request GET /checkout from 10.0.2.1 in 15ms,0.14878507369614835,2
2025-11-09T10:57:21.549Z,payments-10,dev,ERROR,2025-11-09T10:57:21.549Z ERROR [payments-10] ERROR: request timeout after 3834ms while calling db,0.14862269503810044,2
2025-11-09T07:19:26.525Z,nginx-frontend-17,dev,DEBUG,2025-11-09T07:19:26.525Z DEBUG [nginx-frontend-17] Background job reindex completed in 245ms,0.14825653134016104,1
2025-11-08T00:27:26.710Z,payments-01,prod,INFO,2025-11-08T00:27:26.710Z INFO [payments-01] Started request PUT /login from 10.0.1.47 in 225ms,0.14795658289977634,2
2025-11-07T04:25:44.482Z,backend-api-09,dev,DEBUG,"2025-11-07T04:25:44.482Z DEBUG [backend-api-09] Health check passed: ready=true, status=200",0.14675671403961457,2
2025-11-08T09:51:36.623Z,backend-api-09,dev,WARN,2025-11-08T09:51:36.623Z WARN [backend-api-09] User 73001 authenticated successfully,0.14629148208938664,2
2025-11-07T23:48:52.738Z,backend-api-08,staging,INFO,2025-11-07T23:48:52.738Z INFO [backend-api-08] Established connection to upstream cache.internal:8080,0.1460676088838318,1
2025-11-11T14:34:39.205Z,nginx-frontend-13,staging,INFO,2025-11-11T14:34:39.205Z INFO [nginx-frontend-13] Cache hit for key=session:8190; ttl=133s,0.14548814765296977,1
2025-11-10T07:50:38.726Z,orders-16,staging,INFO,"2025-11-10T07:50:38.726Z INFO [orders-16] Health check passed: ready=true, status=200",0.14540333185323912,1
2025-11-07T02:18:09.809Z,auth-service-01,staging,INFO,2025-11-07T02:18:09.809Z INFO [auth-service-01] Loaded config from /etc/config/db.yml,0.14525198815146656,1
2025-11-12T00:35:26.975Z,payments-17,dev,ERROR,2025-11-12T00:35:26.975Z ERROR [payments-17] ERROR: OOMKilled - process terminated due to out-of-memory,0.14490497396186297,1
2025-11-08T06:44:22.109Z,backend-api-06,prod,DEBUG,2025-11-08T06:44:22.109Z DEBUG [backend-api-06] Opening database transaction; connection_id=8808,0.14435765402594924,2
2025-11-13T10:08:57.124Z,orders-05,dev,INFO,2025-11-13T10:08:57.124Z INFO [orders-05] User 64657 authenticated successfully,0.14428538614712172,2
2025-11-09T00:14:56.006Z,payments-13,prod,ERROR,2025-11-09T00:14:56.006Z ERROR [payments-13] ERROR: OOMKilled - process terminated due to out-of-memory,0.14415196088902732,1
2025-11-06T11:24:04.131Z,orders-07,dev,INFO,"2025-11-06T11:24:04.131Z INFO [orders-07] Graceful shutdown initiated, waiting for connections to drain",0.14264991540630695,1
2025-11-11T09:50:32.383Z,auth-service-15,dev,ERROR,2025-11-11T09:50:32.383Z ERROR [auth-service-15] ERROR: 503 Service Unavailable - downstream overloaded,0.14226907535418487,1
2025-11-08T00:57:44.002Z,backend-api-07,prod,WARN,2025-11-08T00:57:44.002Z WARN [backend-api-07] ERROR: Segmentation fault (core dumped) in worker thread,0.1422132361664447,1
2025-11-11T01:33:39.471Z,nginx-frontend-04,prod,WARN,2025-11-11T01:33:39.471Z WARN [nginx-frontend-04] Loaded config from /etc/config/env.yml,0.1421056286136887,1
2025-11-09T13:30:04.271Z,backend-api-01,dev,INFO,2025-11-09T13:30:04.271Z INFO [backend-api-01] Background job cleanup completed in 334ms,0.14121704501699284,1
2025-11-11T15:53:07.436Z,orders-06,dev,ERROR,2025-11-11T15:53:07.436Z ERROR [orders-06] ERROR: database deadlock detected; rolling back transaction,0.14121630062298307,1
2025-11-08T16:22:37.901Z,payments-19,staging,ERROR,2025-11-08T16:22:37.901Z ERROR [payments-19] ERROR: OOMKilled - process terminated due to out-of-memory,0.14007030058510894,2
2025-11-06T18:37:17.531Z,orders-18,dev,ERROR,2025-11-06T18:37:17.531Z ERROR [orders-18] ERROR: request timeout after 6920ms while calling payments,0.13894520021024334,1
2025-11-13T08:35:10.914Z,orders-05,staging,WARN,2025-11-13T08:35:10.914Z WARN [orders-05] User 76809 authenticated successfully,0.13844475848817908,2
2025-11-11T06:41:52.678Z,backend-api-08,staging,INFO,2025-11-11T06:41:52.678Z INFO [backend-api-08] User 40619 authenticated successfully,0.13838888850446984,1
2025-11-13T09:04:20.752Z,auth-service-11,staging,INFO,2025-11-13T09:04:20.752Z INFO [auth-service-11] Opening database transaction; connection_id=1643,0.13805870593495945,1
2025-11-09T07:21:33.767Z,nginx-frontend-13,dev,ERROR,2025-11-09T07:21:33.767Z ERROR [nginx-frontend-13] ERROR: OOMKilled - process terminated due to out-of-memory,0.13779597854924136,2
2025-11-10T14:53:46.173Z,backend-api-09,staging,INFO,"2025-11-10T14:53:46.173Z INFO [backend-api-09] Health check passed: ready=true, status=200",0.13757703170089217,1
2025-11-12T05:50:03.921Z,nginx-frontend-05,staging,WARN,2025-11-12T05:50:03.921Z WARN [nginx-frontend-05] Cache hit for key=session:6277; ttl=3423s,0.1372588490897665,1
2025-11-06T13:58:55.969Z,payments-03,staging,ERROR,2025-11-06T13:58:55.969Z ERROR [payments-03] ERROR: Segmentation fault (core dumped) in worker thread,0.1366734668353322,2
2025-11-11T02:51:46.646Z,orders-19,staging,ERROR,2025-11-11T02:51:46.646Z ERROR [orders-19] ERROR: request timeout after 12259ms while calling payments,0.13617112861873282,1
2025-11-09T13:28:16.206Z,nginx-frontend-07,prod,ERROR,2025-11-09T13:28:16.206Z ERROR [nginx-frontend-07] ERROR: OOMKilled - process terminated due to out-of-memory,0.13595461068882572,2
2025-11-08T03:17:45.193Z,orders-16,dev,INFO,2025-11-08T03:17:45.193Z INFO [orders-16] Cache hit for key=session:2137; ttl=617s,0.13591121971544956,1
2025-11-10T22:59:21.461Z,orders-16,staging,INFO,2025-11-10T22:59:21.461Z INFO [orders-16] Cache hit for key=session:5334; ttl=3256s,0.1357092075112296,1
2025-11-13T08:19:47.862Z,backend-api-06,dev,DEBUG,"2025-11-13T08:19:47.862Z DEBUG [backend-api-06] Health check passed: ready=true, status=200",0.13500107211657245,1
2025-11-13T09:33:39.169Z,backend-api-08,staging,INFO,2025-11-13T09:33:39.169Z INFO [backend-api-08] Established connection to upstream payments.internal:9000,0.1345047022453914,1
2025-11-06T08:31:20.092Z,backend-api-09,dev,INFO,"2025-11-06T08:31:20.092Z INFO [backend-api-09] Health check passed: ready=true, status=200",0.13426164630137188,1
2025-11-08T07:01:36.152Z,nginx-frontend-08,prod,ERROR,2025-11-08T07:01:36.152Z ERROR [nginx-frontend-08] ERROR: OOMKilled - process terminated due to out-of-memory,0.13395310838861266,2
2025-11-13T06:08:11.723Z,orders-20,dev,ERROR,2025-11-13T06:08:11.723Z ERROR [orders-20] ERROR: Segmentation fault (core dumped) in worker thread,0.13306124712821515,1
2025-11-06T18:49:53.063Z,nginx-frontend-16,staging,WARN,2025-11-06T18:49:53.063Z WARN [nginx-frontend-16] ERROR: 5xx gateway error from upstream payments.internal:9000 - response=502 Bad Gateway,0.13304891819875475,1
2025-11-07T13:42:33.277Z,nginx-frontend-04,prod,INFO,2025-11-07T13:42:33.277Z INFO [nginx-frontend-04] Established connection to upstream cache.internal:5432,0.13290815415089322,1
2025-11-10T03:25:38.363Z,payments-18,dev,INFO,2025-11-10T03:25:38.363Z INFO [payments-18] Completed 201 GET /api/v1/orders in 76ms,0.13278243010461654,2
2025-11-11T05:02:59.278Z,orders-03,staging,ERROR,2025-11-11T05:02:59.278Z ERROR [orders-03] ERROR: Segmentation fault (core dumped) in worker thread,0.13259781196193035,1
2025-11-07T11:14:49.024Z,backend-api-03,dev,INFO,2025-11-07T11:14:49.024Z INFO [backend-api-03] Established connection to upstream payments.internal:8080,0.1319292905730034,2
2025-11-13T04:49:40.681Z,orders-18,staging,ERROR,2025-11-13T04:49:40.681Z ERROR [orders-18] ERROR: Segmentation fault (core dumped) in worker thread,0.13093503782569915,1
2025-11-08T01:02:39.189Z,orders-04,dev,DEBUG,2025-11-08T01:02:39.189Z DEBUG [orders-04] Loaded config from /etc/config/db.yml,0.13055678352478356,1
2025-11-11T07:44:19.184Z,payments-02,staging,INFO,2025-11-11T07:44:19.184Z INFO [payments-02] Established connection to upstream auth.internal:5432,0.13055597577196806,1
2025-11-07T12:48:26.146Z,auth-service-19,dev,INFO,2025-11-07T12:48:26.146Z INFO [auth-service-19] User 71428 authenticated successfully,0.13041780652011103,1
2025-11-12T04:52:06.024Z,payments-01,prod,DEBUG,2025-11-12T04:52:06.024Z DEBUG [payments-01] User 88880 authenticated successfully,0.12960634826355336,1
2025-11-10T03:29:03.193Z,auth-service-15,dev,INFO,2025-11-10T03:29:03.193Z INFO [auth-service-15] Opening database transaction; connection_id=1060,0.12913018905359452,2
2025-11-10T00:22:02.365Z,backend-api-08,prod,ERROR,2025-11-10T00:22:02.365Z ERROR [backend-api-08] ERROR: request timeout after 16920ms while calling db,0.12906929446072624,1
2025-11-09T17:52:08.509Z,nginx-frontend-03,staging,ERROR,"2025-11-09T17:52:08.509Z ERROR [nginx-frontend-03] WARN: latency spike: p95=1952ms, p99=5254ms for endpoint /health",0.12884195496385836,2
2025-11-08T05:12:38.706Z,backend-api-08,dev,INFO,"2025-11-08T05:12:38.706Z INFO [backend-api-08] Health check passed: ready=true, status=200",0.12873252524742662,1
2025-11-07T04:08:34.939Z,orders-16,dev,INFO,2025-11-07T04:08:34.939Z INFO [orders-16] Opening database transaction; connection_id=8174,0.12760309055751085,1
2025-11-07T08:17:56.290Z,orders-16,dev,INFO,2025-11-07T08:17:56.290Z INFO [orders-16] Started request POST /checkout from 10.0.3.7 in 33ms,0.12733489720010707,1
2025-11-11T03:04:21.830Z,payments-20,prod,ERROR,2025-11-11T03:04:21.830Z ERROR [payments-20] ERROR: ImagePullBackOff: failed to pull image myorg/auth:0.9.8,0.1270148787589563,2
2025-11-08T19:49:41.858Z,auth-service-16,staging,DEBUG,2025-11-08T19:49:41.858Z DEBUG [auth-service-16] Opening database transaction; connection_id=9379,0.12627643843919895,1
2025-11-06T14:08:21.475Z,payments-02,prod,DEBUG,2025-11-06T14:08:21.475Z DEBUG [payments-02] Loaded config from /etc/config/app.yml,0.12614444647769119,1
2025-11-08T07:23:25.510Z,backend-api-08,dev,INFO,2025-11-08T07:23:25.510Z INFO [backend-api-08] Cache hit for key=session:3555; ttl=3220s,0.12596892091156603,1
2025-11-10T15:50:11.495Z,auth-service-10,dev,INFO,2025-11-10T15:50:11.495Z INFO [auth-service-10] User 12588 authenticated successfully,0.12589456909710023,2
2025-11-07T01:03:01.730Z,payments-05,dev,ERROR,2025-11-07T01:03:01.730Z ERROR [payments-05] ERROR: Segmentation fault (core dumped) in worker thread,0.1250384811551936,2
2025-11-09T02:33:22.202Z,backend-api-20,prod,DEBUG,2025-11-09T02:33:22.202Z DEBUG [backend-api-20] Completed 200 POST /api/v1/payments in 257ms,0.12476381343044896,1
2025-11-12T01:32:34.092Z,backend-api-09,staging,INFO,2025-11-12T01:32:34.092Z INFO [backend-api-09] User 17982 authenticated successfully,0.12362986487633248,1
2025-11-10T23:44:26.308Z,orders-16,prod,INFO,2025-11-10T23:44:26.308Z INFO [orders-16] Opening database transaction; connection_id=6209,0.1231353545541119,1
2025-11-09T17:34:25.082Z,backend-api-08,prod,INFO,2025-11-09T17:34:25.082Z INFO [backend-api-08] Established connection to upstream inventory.internal:5432,0.12308064446207623,1
2025-11-11T23:12:04.071Z,backend-api-02,dev,WARN,2025-11-11T23:12:04.071Z WARN [backend-api-02] Established connection to upstream payments.internal:6379,0.12240002688494206,1
2025-11-13T06:38:12.584Z,auth-service-01,staging,INFO,"2025-11-13T06:38:12.584Z INFO [auth-service-01] Health check passed: ready=true, status=200",0.12224198122323543,1
2025-11-12T05:30:05.791Z,backend-api-09,prod,INFO,2025-11-12T05:30:05.791Z INFO [backend-api-09] Started request GET /health from 10.0.3.22 in 328ms,0.1217413917229824,1
2025-11-13T02:11:50.754Z,auth-service-08,staging,INFO,2025-11-13T02:11:50.754Z INFO [auth-service-08] Completed 204 POST /api/v1/orders in 230ms,0.12151453377107077,2
2025-11-06T09:55:30.853Z,auth-service-01,dev,ERROR,2025-11-06T09:55:30.853Z ERROR [auth-service-01] ERROR: request timeout after 14839ms while calling auth,0.12146874059989424,1
2025-11-13T09:05:33.012Z,nginx-frontend-10,dev,ERROR,2025-11-13T09:05:33.012Z ERROR [nginx-frontend-10] ERROR: OOMKilled - process terminated due to out-of-memory,0.12130043570972766,2
2025-11-11T00:27:52.433Z,payments-12,prod,ERROR,2025-11-11T00:27:52.433Z ERROR [payments-12] ERROR: Segmentation fault (core dumped) in worker thread,0.11899943244222719,2
2025-11-07T13:05:08.553Z,payments-03,staging,DEBUG,2025-11-07T13:05:08.553Z DEBUG [payments-03] Established connection to upstream auth.internal:8080,0.11853273196057776,1
2025-11-07T03:36:33.734Z,auth-service-10,dev,ERROR,"2025-11-07T03:36:33.734Z ERROR [auth-service-10] WARN: latency spike: p95=2146ms, p99=7020ms for endpoint /checkout",0.11840713688869113,1
2025-11-06T10:41:58.192Z,backend-api-10,prod,WARN,2025-11-06T10:41:58.192Z WARN [backend-api-10] Opening database transaction; connection_id=3675,0.11838311696352216,1
2025-11-07T15:00:54.320Z,nginx-frontend-08,staging,ERROR,2025-11-07T15:00:54.320Z ERROR [nginx-frontend-08] ERROR: CrashLoopBackOff: container restarted 7 times,0.11733225830303466,1
2025-11-08T00:17:58.849Z,auth-service-09,dev,ERROR,2025-11-08T00:17:58.849Z ERROR [auth-service-09] ERROR: 503 Service Unavailable - downstream overloaded,0.11729712968174691,1
2025-11-08T08:00:03.980Z,backend-api-09,dev,INFO,2025-11-08T08:00:03.980Z INFO [backend-api-09] Cache hit for key=session:8861; ttl=1458s,0.1172034304351166,1
2025-11-13T05:03:19.672Z,backend-api-20,dev,INFO,2025-11-13T05:03:19.672Z INFO [backend-api-20] Completed 200 GET /api/v1/payments in 71ms,0.11648706880972035,1
2025-11-11T01:40:17.471Z,auth-service-15,staging,INFO,2025-11-11T01:40:17.471Z INFO [auth-service-15] User 35030 authenticated successfully,0.11540916396037135,1
2025-11-12T18:50:52.568Z,auth-service-09,staging,INFO,2025-11-12T18:50:52.568Z INFO [auth-service-09] Background job cleanup completed in 342ms,0.11526540825484068,1
2025-11-08T18:53:40.253Z,auth-service-12,prod,ERROR,2025-11-08T18:53:40.253Z ERROR [auth-service-12] ERROR: request timeout after 21149ms while calling inventory,0.11321590269874696,1
2025-11-07T05:58:39.574Z,payments-20,dev,ERROR,2025-11-07T05:58:39.574Z ERROR [payments-20] ERROR: ImagePullBackOff: failed to pull image myorg/auth:0.9.8,0.11288472419198027,1
2025-11-10T02:11:27.809Z,payments-19,dev,DEBUG,"2025-11-10T02:11:27.809Z DEBUG [payments-19] Health check passed: ready=true, status=200",0.11179545491328034,1
2025-11-08T22:58:26.044Z,backend-api-19,dev,ERROR,2025-11-08T22:58:26.044Z ERROR [backend-api-19] ERROR: 503 Service Unavailable - downstream overloaded,0.11167540698194323,1
2025-11-07T09:25:51.557Z,backend-api-05,staging,DEBUG,2025-11-07T09:25:51.557Z DEBUG [backend-api-05] Completed 204 GET /api/v1/orders in 162ms,0.11154982442073735,1
2025-11-10T22:37:50.918Z,orders-04,dev,DEBUG,"2025-11-10T22:37:50.918Z DEBUG [orders-04] Health check passed: ready=true, status=200",0.11137331860491725,1
2025-11-12T13:23:39.438Z,auth-service-03,dev,INFO,2025-11-12T13:23:39.438Z INFO [auth-service-03] Started request GET /checkout from 10.0.0.46 in 21ms,0.11074860195137232,1
2025-11-13T06:34:31.992Z,orders-01,dev,ERROR,2025-11-13T06:34:31.992Z ERROR [orders-01] ERROR: OOMKilled - process terminated due to out-of-memory,0.10999431316097252,1
2025-11-07T04:13:13.685Z,nginx-frontend-18,prod,ERROR,2025-11-07T04:13:13.685Z ERROR [nginx-frontend-18] ERROR: CrashLoopBackOff: container restarted 4 times,0.10975009930954606,1
2025-11-12T11:43:16.873Z,payments-03,staging,ERROR,2025-11-12T11:43:16.873Z ERROR [payments-03] ERROR: OOMKilled - process terminated due to out-of-memory,0.10839161211271234,1
2025-11-10T11:30:42.955Z,payments-03,prod,DEBUG,"2025-11-10T11:30:42.955Z DEBUG [payments-03] Health check passed: ready=true, status=200",0.10716494538494839,1
2025-11-10T16:27:28.775Z,orders-18,dev,ERROR,2025-11-10T16:27:28.775Z ERROR [orders-18] ERROR: Segmentation fault (core dumped) in worker thread,0.10707188514653587,1
2025-11-10T18:59:50.271Z,nginx-frontend-17,prod,ERROR,2025-11-10T18:59:50.271Z ERROR [nginx-frontend-17] ERROR: database deadlock detected; rolling back transaction,0.10653597101502141,1
2025-11-10T01:28:25.067Z,payments-04,dev,ERROR,2025-11-10T01:28:25.067Z ERROR [payments-04] ERROR: OOMKilled - process terminated due to out-of-memory,0.10644715709809922,1
2025-11-08T08:21:37.301Z,auth-service-06,dev,ERROR,2025-11-08T08:21:37.301Z ERROR [auth-service-06] ERROR: connection refused from payments.internal:5432,0.10533299749135189,1
2025-11-12T22:24:58.745Z,payments-15,prod,DEBUG,"2025-11-12T22:24:58.745Z DEBUG [payments-15] Health check passed: ready=true, status=200",0.10512964864205632,1
2025-11-07T14:34:42.728Z,nginx-frontend-08,prod,ERROR,2025-11-07T14:34:42.728Z ERROR [nginx-frontend-08] ERROR: request timeout after 8147ms while calling auth,0.10339199624443804,1
2025-11-09T16:18:43.659Z,backend-api-15,prod,ERROR,2025-11-09T16:18:43.659Z ERROR [backend-api-15] ERROR: OOMKilled - process terminated due to out-of-memory,0.10309279474123136,1
2025-11-06T15:40:13.993Z,nginx-frontend-10,prod,ERROR,2025-11-06T15:40:13.993Z ERROR [nginx-frontend-10] ERROR: database deadlock detected; rolling back transaction,0.10288450962266343,1
2025-11-12T19:39:31.149Z,payments-11,staging,WARN,2025-11-12T19:39:31.149Z WARN [payments-11] Opening database transaction; connection_id=9577,0.1011960172444041,1
2025-11-08T06:26:24.161Z,payments-20,dev,DEBUG,2025-11-08T06:26:24.161Z DEBUG [payments-20] Established connection to upstream db.internal:9000,0.0999653730227612,1
2025-11-11T09:03:40.753Z,payments-03,prod,ERROR,2025-11-11T09:03:40.753Z ERROR [payments-03] ERROR: Segmentation fault (core dumped) in worker thread,0.09921412693183228,1
2025-11-08T14:42:47.661Z,backend-api-14,dev,DEBUG,2025-11-08T14:42:47.661Z DEBUG [backend-api-14] Completed 200 PUT /checkout in 16ms,0.09836239921422085,1
2025-11-12T14:57:35.433Z,auth-service-08,staging,DEBUG,"2025-11-12T14:57:35.433Z DEBUG [auth-service-08] Health check passed: ready=true, status=200",0.09799811532060887,1
2025-11-10T16:04:49.789Z,auth-service-08,dev,WARN,2025-11-10T16:04:49.789Z WARN [auth-service-08] Established connection to upstream payments.internal:6379,0.09764106705472271,1
2025-11-10T19:55:03.633Z,nginx-frontend-07,prod,ERROR,2025-11-10T19:55:03.633Z ERROR [nginx-frontend-07] ERROR: Segmentation fault (core dumped) in worker thread,0.09645835813779306,1
2025-11-06T02:44:12.980Z,nginx-frontend-18,dev,DEBUG,2025-11-06T02:44:12.980Z DEBUG [nginx-frontend-18] Completed 200 POST /api/v1/orders in 393ms,0.09546091169392251,1
2025-11-07T14:55:01.418Z,orders-10,staging,WARN,2025-11-07T14:55:01.418Z WARN [orders-10] Started request PUT /api/v1/orders from 10.0.3.41 in 148ms,0.0951217114064545,1
2025-11-07T22:23:23.250Z,auth-service-03,prod,ERROR,2025-11-07T22:23:23.250Z ERROR [auth-service-03] ERROR: ImagePullBackOff: failed to pull image myorg/backend:1.4.2,0.09462892131847846,1
2025-11-08T21:00:11.309Z,backend-api-17,prod,ERROR,2025-11-08T21:00:11.309Z ERROR [backend-api-17] ERROR: OOMKilled - process terminated due to out-of-memory,0.09265407033857587,1
2025-11-10T03:37:13.986Z,payments-06,prod,ERROR,2025-11-10T03:37:13.986Z ERROR [payments-06] ERROR: ImagePullBackOff: failed to pull image myorg/auth:0.9.8,0.09005159936929037,1
2025-11-09T11:56:58.678Z,auth-service-18,prod,ERROR,2025-11-09T11:56:58.678Z ERROR [auth-service-18] ERROR: CrashLoopBackOff: container restarted 2 times,0.08912747926093618,1
2025-11-08T12:13:46.398Z,payments-07,dev,DEBUG,2025-11-08T12:13:46.398Z DEBUG [payments-07] Established connection to upstream auth.internal:5432,0.0867680680652599,1
2025-11-12T19:50:22.798Z,auth-service-13,dev,ERROR,2025-11-12T19:50:22.798Z ERROR [auth-service-13] ERROR: connection refused from db.internal:6379,0.0848731180567974,1
2025-11-11T07:00:39.413Z,nginx-frontend-18,prod,ERROR,2025-11-11T07:00:39.413Z ERROR [nginx-frontend-18] ERROR: database deadlock detected; rolling back transaction,0.08109724715706251,1
2025-11-10T16:53:00.426Z,payments-18,prod,ERROR,2025-11-10T16:53:00.426Z ERROR [payments-18] ERROR: OOMKilled - process terminated due to out-of-memory,0.08032416346813959,1
2025-11-08T21:27:47.116Z,backend-api-07,prod,ERROR,2025-11-08T21:27:47.116Z ERROR [backend-api-07] ERROR: OOMKilled - process terminated due to out-of-memory,0.07865706673729561,1
2025-11-07T06:35:46.435Z,nginx-frontend-13,prod,ERROR,2025-11-07T06:35:46.435Z ERROR [nginx-frontend-13] ERROR: connection refused from payments.internal:5432,0.07356009843451557,1
