timestamp,pod_name,namespace,log_level,message,score_autoencoder,anomaly_vote_count
2025-11-12T17:03:31.750Z,backend-api-01,prod,DEBUG,"2025-11-12T17:03:31.750Z DEBUG [backend-api-01] Graceful shutdown initiated, waiting for connections to drain",0.4080734346630894,2
2025-11-11T23:12:04.071Z,backend-api-02,dev,WARN,2025-11-11T23:12:04.071Z WARN [backend-api-02] Established connection to upstream payments.internal:6379,0.40751653016405853,2
2025-11-07T23:42:26.825Z,auth-service-14,prod,DEBUG,2025-11-07T23:42:26.825Z DEBUG [auth-service-14] Opening database transaction; connection_id=7708,0.4073089387748086,3
2025-11-08T15:21:32.653Z,payments-15,prod,DEBUG,2025-11-08T15:21:32.653Z DEBUG [payments-15] Established connection to upstream cache.internal:6379,0.40727916737171094,2
2025-11-12T15:08:12.223Z,auth-service-04,dev,DEBUG,2025-11-12T15:08:12.223Z DEBUG [auth-service-04] Established connection to upstream inventory.internal:8080,0.40686099690813043,1
2025-11-06T19:42:46.976Z,orders-18,dev,DEBUG,"2025-11-06T19:42:46.976Z DEBUG [orders-18] Graceful shutdown initiated, waiting for connections to drain",0.406548379600987,1
2025-11-09T00:23:10.079Z,orders-04,prod,DEBUG,2025-11-09T00:23:10.079Z DEBUG [orders-04] Opening database transaction; connection_id=1877,0.40635122753490116,3
2025-11-11T16:02:10.763Z,auth-service-14,dev,WARN,2025-11-11T16:02:10.763Z WARN [auth-service-14] Established connection to upstream inventory.internal:9000,0.40605938342637726,2
2025-11-07T07:05:54.645Z,payments-16,prod,DEBUG,2025-11-07T07:05:54.645Z DEBUG [payments-16] Loaded config from /etc/config/env.yml,0.4046956633586293,3
2025-11-12T21:51:02.914Z,auth-service-05,staging,WARN,2025-11-12T21:51:02.914Z WARN [auth-service-05] ERROR: connection refused from db.internal:9000,0.40421440001599296,2
2025-11-11T23:58:26.660Z,nginx-frontend-03,prod,DEBUG,2025-11-11T23:58:26.660Z DEBUG [nginx-frontend-03] Opening database transaction; connection_id=8326,0.4036020651714072,2
2025-11-11T04:50:07.806Z,nginx-frontend-04,prod,DEBUG,2025-11-11T04:50:07.806Z DEBUG [nginx-frontend-04] Opening database transaction; connection_id=2591,0.40326698750230466,3
2025-11-11T04:05:14.887Z,backend-api-18,prod,DEBUG,"2025-11-11T04:05:14.887Z DEBUG [backend-api-18] Graceful shutdown initiated, waiting for connections to drain",0.4032458276620865,2
2025-11-08T20:46:05.824Z,orders-19,dev,DEBUG,"2025-11-08T20:46:05.824Z DEBUG [orders-19] Graceful shutdown initiated, waiting for connections to drain",0.4032221722260951,1
2025-11-07T06:23:00.691Z,orders-06,prod,DEBUG,2025-11-07T06:23:00.691Z DEBUG [orders-06] Opening database transaction; connection_id=9591,0.40312867525768925,2
2025-11-06T18:01:31.604Z,orders-07,staging,WARN,2025-11-06T18:01:31.604Z WARN [orders-07] User 11204 authenticated successfully,0.402634687891533,2
2025-11-11T07:31:34.818Z,auth-service-04,prod,DEBUG,2025-11-11T07:31:34.818Z DEBUG [auth-service-04] Opening database transaction; connection_id=3572,0.4024037222601816,2
2025-11-08T10:06:14.160Z,orders-16,prod,DEBUG,2025-11-08T10:06:14.160Z DEBUG [orders-16] Loaded config from /etc/config/app.yml,0.4021312805300637,3
2025-11-10T03:14:21.189Z,orders-16,prod,DEBUG,2025-11-10T03:14:21.189Z DEBUG [orders-16] Opening database transaction; connection_id=2161,0.4014984185315122,2
2025-11-12T09:12:47.785Z,orders-06,staging,WARN,2025-11-12T09:12:47.785Z WARN [orders-06] Established connection to upstream db.internal:8080,0.4006305135902051,2
2025-11-12T10:37:36.400Z,orders-19,dev,WARN,2025-11-12T10:37:36.400Z WARN [orders-19] Established connection to upstream db.internal:9000,0.40059909017300405,3
2025-11-07T04:25:44.482Z,backend-api-09,dev,DEBUG,"2025-11-07T04:25:44.482Z DEBUG [backend-api-09] Health check passed: ready=true, status=200",0.4005970163680657,1
2025-11-11T08:36:05.780Z,orders-16,dev,DEBUG,"2025-11-11T08:36:05.780Z DEBUG [orders-16] Health check passed: ready=true, status=200",0.4003632387978149,3
2025-11-10T15:06:59.210Z,nginx-frontend-10,prod,WARN,2025-11-10T15:06:59.210Z WARN [nginx-frontend-10] User 28568 authenticated successfully,0.3997933993798467,2
2025-11-11T06:14:21.781Z,orders-02,dev,DEBUG,2025-11-11T06:14:21.781Z DEBUG [orders-02] Opening database transaction; connection_id=3329,0.3997570199203354,1
2025-11-06T22:59:50.404Z,nginx-frontend-17,dev,WARN,2025-11-06T22:59:50.404Z WARN [nginx-frontend-17] Opening database transaction; connection_id=7936,0.3993532254943782,2
2025-11-10T03:48:58.282Z,orders-12,staging,WARN,2025-11-10T03:48:58.282Z WARN [orders-12] Completed 201 DELETE /api/v1/orders in 388ms,0.3992503436798955,2
2025-11-06T13:09:31.838Z,nginx-frontend-19,dev,WARN,2025-11-06T13:09:31.838Z WARN [nginx-frontend-19] Established connection to upstream db.internal:5432,0.39897649598032786,2
2025-11-12T22:05:44.534Z,backend-api-16,dev,DEBUG,2025-11-12T22:05:44.534Z DEBUG [backend-api-16] Completed 200 POST /api/v1/items in 407ms,0.3979711926745477,1
2025-11-08T21:56:55.378Z,payments-06,dev,WARN,2025-11-08T21:56:55.378Z WARN [payments-06] Opening database transaction; connection_id=7131,0.39737502647863365,2
2025-11-11T12:04:30.944Z,payments-14,dev,WARN,2025-11-11T12:04:30.944Z WARN [payments-14] User 53601 authenticated successfully,0.3967224106093137,3
2025-11-09T05:05:37.876Z,auth-service-12,staging,DEBUG,2025-11-09T05:05:37.876Z DEBUG [auth-service-12] User 94188 authenticated successfully,0.3963569991493336,2
2025-11-12T13:20:56.256Z,backend-api-04,dev,DEBUG,"2025-11-12T13:20:56.256Z DEBUG [backend-api-04] Health check passed: ready=true, status=200",0.3963095125311696,2
2025-11-06T10:41:58.192Z,backend-api-10,prod,WARN,2025-11-06T10:41:58.192Z WARN [backend-api-10] Opening database transaction; connection_id=3675,0.3960642060114311,3
2025-11-09T10:22:58.743Z,payments-19,dev,WARN,2025-11-09T10:22:58.743Z WARN [payments-19] Loaded config from /etc/config/app.yml,0.3956143660859958,3
2025-11-09T08:05:21.084Z,backend-api-01,dev,WARN,2025-11-09T08:05:21.084Z WARN [backend-api-01] Completed 304 GET /checkout in 310ms,0.39308678450777645,3
2025-11-13T04:41:25.139Z,auth-service-16,dev,WARN,2025-11-13T04:41:25.139Z WARN [auth-service-16] User 65789 authenticated successfully,0.39251234053986045,3
2025-11-11T13:16:16.116Z,payments-16,dev,WARN,2025-11-11T13:16:16.116Z WARN [payments-16] User 70012 authenticated successfully,0.3894927048034782,3
2025-11-13T08:35:10.914Z,orders-05,staging,WARN,2025-11-13T08:35:10.914Z WARN [orders-05] User 76809 authenticated successfully,0.38933615010525274,4
2025-11-07T23:55:37.263Z,auth-service-10,dev,WARN,2025-11-07T23:55:37.263Z WARN [auth-service-10] ERROR: request timeout after 5612ms while calling payments,0.38487370851957625,4
2025-11-06T23:59:58.000Z,kubelet-node-1,kube-system,ERROR,ERROR [kubelet-node-1] NODE COMPROMISED: Unauthorized container breakout detected. Host filesystem mounted with write permissions.,0.38145098134196165,8
2025-11-12T17:41:59.462Z,nginx-frontend-01,staging,WARN,2025-11-12T17:41:59.462Z WARN [nginx-frontend-01] Opening database transaction; connection_id=6757,0.3796086341242955,7
2025-11-12T04:52:06.024Z,payments-01,prod,DEBUG,2025-11-12T04:52:06.024Z DEBUG [payments-01] User 88880 authenticated successfully,0.3713867356777984,2
2025-11-11T11:02:07.940Z,nginx-frontend-11,dev,DEBUG,2025-11-11T11:02:07.940Z DEBUG [nginx-frontend-11] Started request POST /api/v1/payments from 10.0.3.49 in 59ms,0.3698307141385661,2
2025-11-08T19:49:41.858Z,auth-service-16,staging,DEBUG,2025-11-08T19:49:41.858Z DEBUG [auth-service-16] Opening database transaction; connection_id=9379,0.36903092841709756,1
2025-11-06T14:08:21.475Z,payments-02,prod,DEBUG,2025-11-06T14:08:21.475Z DEBUG [payments-02] Loaded config from /etc/config/app.yml,0.3689847423206745,2
2025-11-06T02:44:12.980Z,nginx-frontend-18,dev,DEBUG,2025-11-06T02:44:12.980Z DEBUG [nginx-frontend-18] Completed 200 POST /api/v1/orders in 393ms,0.36858196722256836,1
2025-11-07T16:54:07.578Z,payments-14,prod,DEBUG,2025-11-07T16:54:07.578Z DEBUG [payments-14] Cache hit for key=session:2514; ttl=2036s,0.3670586344730419,3
2025-11-12T09:01:56.225Z,backend-api-17,prod,DEBUG,"2025-11-12T09:01:56.225Z DEBUG [backend-api-17] Health check passed: ready=true, status=200",0.36519069861139103,2
2025-11-06T07:57:53.349Z,orders-14,staging,DEBUG,2025-11-06T07:57:53.349Z DEBUG [orders-14] Started request GET /health from 10.0.2.2 in 374ms,0.3648433538588397,1
2025-11-08T21:46:27.067Z,payments-06,prod,DEBUG,2025-11-08T21:46:27.067Z DEBUG [payments-06] User 73077 authenticated successfully,0.36315126962611155,3
2025-11-08T08:33:34.670Z,orders-01,staging,DEBUG,2025-11-08T08:33:34.670Z DEBUG [orders-01] User 97519 authenticated successfully,0.36163704052877194,1
2025-11-08T12:46:37.833Z,orders-17,dev,DEBUG,2025-11-08T12:46:37.833Z DEBUG [orders-17] Cache hit for key=session:3130; ttl=926s,0.3603108598453313,2
2025-11-07T14:12:09.904Z,payments-13,staging,DEBUG,2025-11-07T14:12:09.904Z DEBUG [payments-13] User 21297 authenticated successfully,0.36014653716589623,2
2025-11-07T13:05:08.553Z,payments-03,staging,DEBUG,2025-11-07T13:05:08.553Z DEBUG [payments-03] Established connection to upstream auth.internal:8080,0.35976829623468753,1
2025-11-09T10:53:04.465Z,orders-17,staging,DEBUG,"2025-11-09T10:53:04.465Z DEBUG [orders-17] Health check passed: ready=true, status=200",0.3588969115189924,2
2025-11-07T03:49:58.753Z,orders-13,prod,DEBUG,2025-11-07T03:49:58.753Z DEBUG [orders-13] Cache hit for key=session:5490; ttl=1909s,0.35876900344830487,3
2025-11-06T10:38:03.329Z,orders-20,staging,DEBUG,2025-11-06T10:38:03.329Z DEBUG [orders-20] Cache hit for key=session:6128; ttl=2700s,0.3583656659624188,2
2025-11-08T06:26:24.161Z,payments-20,dev,DEBUG,2025-11-08T06:26:24.161Z DEBUG [payments-20] Established connection to upstream db.internal:9000,0.3559134091974677,2
2025-11-11T21:42:05.259Z,payments-15,prod,DEBUG,2025-11-11T21:42:05.259Z DEBUG [payments-15] Cache hit for key=session:2847; ttl=1135s,0.3549674729517016,2
2025-11-09T06:23:54.567Z,orders-04,prod,DEBUG,"2025-11-09T06:23:54.567Z DEBUG [orders-04] Health check passed: ready=true, status=200",0.3531977792053494,3
2025-11-08T12:13:46.398Z,payments-07,dev,DEBUG,2025-11-08T12:13:46.398Z DEBUG [payments-07] Established connection to upstream auth.internal:5432,0.352253248929033,2
2025-11-12T09:09:16.255Z,orders-01,staging,DEBUG,2025-11-12T09:09:16.255Z DEBUG [orders-01] User 33568 authenticated successfully,0.3519099111894134,2
2025-11-10T22:37:50.918Z,orders-04,dev,DEBUG,"2025-11-10T22:37:50.918Z DEBUG [orders-04] Health check passed: ready=true, status=200",0.3516917047308181,1
2025-11-08T11:54:11.697Z,payments-10,dev,DEBUG,2025-11-08T11:54:11.697Z DEBUG [payments-10] Cache hit for key=session:9362; ttl=1685s,0.35087054827371394,4
2025-11-06T23:59:55.000Z,db-primary-0,prod,ERROR,ERROR [db-primary-0] RANSOMWARE ACTIVITY DETECTED: Rapid sequential encryption of database files in /var/lib/postgresql/data.,0.34811168472101695,8
2025-11-12T23:02:14.692Z,orders-13,staging,DEBUG,"2025-11-12T23:02:14.692Z DEBUG [orders-13] Health check passed: ready=true, status=200",0.3473810726964742,2
2025-11-12T14:57:35.433Z,auth-service-08,staging,DEBUG,"2025-11-12T14:57:35.433Z DEBUG [auth-service-08] Health check passed: ready=true, status=200",0.346724801306585,2
2025-11-13T09:33:26.054Z,payments-19,prod,DEBUG,2025-11-13T09:33:26.054Z DEBUG [payments-19] Completed 200 GET /health in 378ms,0.3466076137529515,2
2025-11-09T01:24:54.135Z,orders-09,staging,DEBUG,2025-11-09T01:24:54.135Z DEBUG [orders-09] Started request GET /health from 10.0.0.45 in 307ms,0.3463755584952766,2
2025-11-06T00:14:44.720Z,orders-12,prod,DEBUG,2025-11-06T00:14:44.720Z DEBUG [orders-12] Started request POST /checkout from 10.0.3.33 in 307ms,0.3438630207901691,2
2025-11-07T05:11:42.741Z,orders-05,dev,DEBUG,2025-11-07T05:11:42.741Z DEBUG [orders-05] Started request GET /checkout from 10.0.2.1 in 15ms,0.3420531514667914,2
2025-11-08T14:42:47.661Z,backend-api-14,dev,DEBUG,2025-11-08T14:42:47.661Z DEBUG [backend-api-14] Completed 200 PUT /checkout in 16ms,0.3403217000894713,1
2025-11-11T13:07:27.844Z,backend-api-11,prod,DEBUG,2025-11-11T13:07:27.844Z DEBUG [backend-api-11] Started request GET /api/v1/payments from 10.0.4.33 in 235ms,0.3401132299693153,2
2025-11-07T09:25:51.557Z,backend-api-05,staging,DEBUG,2025-11-07T09:25:51.557Z DEBUG [backend-api-05] Completed 204 GET /api/v1/orders in 162ms,0.3397509467913608,1
2025-11-07T19:08:55.964Z,payments-05,staging,DEBUG,2025-11-07T19:08:55.964Z DEBUG [payments-05] Started request POST /api/v1/payments from 10.0.1.5 in 278ms,0.33864726077333707,2
2025-11-10T15:02:11.003Z,orders-02,staging,DEBUG,2025-11-10T15:02:11.003Z DEBUG [orders-02] Completed 204 POST /api/v1/payments in 23ms,0.33699587935617803,4
2025-11-07T15:32:30.944Z,orders-16,prod,DEBUG,2025-11-07T15:32:30.944Z DEBUG [orders-16] User 60023 authenticated successfully,0.3367751421525733,5
2025-11-10T02:11:27.809Z,payments-19,dev,DEBUG,"2025-11-10T02:11:27.809Z DEBUG [payments-19] Health check passed: ready=true, status=200",0.3360506460951368,2
2025-11-06T11:31:55.372Z,payments-13,staging,DEBUG,"2025-11-06T11:31:55.372Z DEBUG [payments-13] Health check passed: ready=true, status=200",0.3359537045015792,3
2025-11-10T11:30:42.955Z,payments-03,prod,DEBUG,"2025-11-10T11:30:42.955Z DEBUG [payments-03] Health check passed: ready=true, status=200",0.33358130680137177,2
2025-11-12T22:24:58.745Z,payments-15,prod,DEBUG,"2025-11-12T22:24:58.745Z DEBUG [payments-15] Health check passed: ready=true, status=200",0.33322633466455576,2
2025-11-09T02:33:22.202Z,backend-api-20,prod,DEBUG,2025-11-09T02:33:22.202Z DEBUG [backend-api-20] Completed 200 POST /api/v1/payments in 257ms,0.3285450539340316,2
2025-11-06T08:40:08.453Z,backend-api-01,dev,DEBUG,2025-11-06T08:40:08.453Z DEBUG [backend-api-01] Completed 200 GET /login in 210ms,0.31978705933635937,4
