timestamp,pod_name,namespace,log_level,message,score_hbos,anomaly_vote_count
2025-11-07T17:28:09.728Z,payments-03,prod,WARN,"2025-11-07T17:28:09.728Z WARN [payments-03] Graceful shutdown initiated, waiting for connections to drain",0.8450613534858493,4
2025-11-08T20:24:09.482Z,payments-20,dev,WARN,2025-11-08T20:24:09.482Z WARN [payments-20] Opening database transaction; connection_id=1673,0.8442095083166219,3
2025-11-12T11:53:32.223Z,payments-04,dev,WARN,2025-11-12T11:53:32.223Z WARN [payments-04] Opening database transaction; connection_id=2970,0.8435793983628637,3
2025-11-08T21:56:55.378Z,payments-06,dev,WARN,2025-11-08T21:56:55.378Z WARN [payments-06] Opening database transaction; connection_id=7131,0.841631468564835,3
2025-11-07T04:25:44.482Z,backend-api-09,dev,DEBUG,"2025-11-07T04:25:44.482Z DEBUG [backend-api-09] Health check passed: ready=true, status=200",0.8416153980354895,4
2025-11-11T04:50:07.806Z,nginx-frontend-04,prod,DEBUG,2025-11-11T04:50:07.806Z DEBUG [nginx-frontend-04] Opening database transaction; connection_id=2591,0.8410212250139817,4
2025-11-12T09:01:56.225Z,backend-api-17,prod,DEBUG,"2025-11-12T09:01:56.225Z DEBUG [backend-api-17] Health check passed: ready=true, status=200",0.840851870084693,4
2025-11-07T06:23:00.691Z,orders-06,prod,DEBUG,2025-11-07T06:23:00.691Z DEBUG [orders-06] Opening database transaction; connection_id=9591,0.8401190466237125,4
2025-11-06T13:22:54.101Z,auth-service-01,prod,WARN,"2025-11-06T13:22:54.101Z WARN [auth-service-01] Health check passed: ready=true, status=200",0.8401087846874664,3
2025-11-09T09:49:39.059Z,auth-service-17,staging,DEBUG,2025-11-09T09:49:39.059Z DEBUG [auth-service-17] Established connection to upstream cache.internal:8080,0.8394025415458466,3
2025-11-08T08:33:34.670Z,orders-01,staging,DEBUG,2025-11-08T08:33:34.670Z DEBUG [orders-01] User 97519 authenticated successfully,0.8393684149695138,4
2025-11-08T06:26:24.161Z,payments-20,dev,DEBUG,2025-11-08T06:26:24.161Z DEBUG [payments-20] Established connection to upstream db.internal:9000,0.839337737475498,2
2025-11-06T12:25:48.635Z,nginx-frontend-08,dev,DEBUG,2025-11-06T12:25:48.635Z DEBUG [nginx-frontend-08] Started request POST /api/v1/payments from 10.0.0.27 in 153ms,0.8388513619107631,2
2025-11-09T04:12:00.670Z,payments-01,dev,DEBUG,"2025-11-09T04:12:00.670Z DEBUG [payments-01] Graceful shutdown initiated, waiting for connections to drain",0.838609581462876,3
2025-11-13T08:58:54.262Z,payments-07,staging,DEBUG,2025-11-13T08:58:54.262Z DEBUG [payments-07] Background job cleanup completed in 236ms,0.8382299565632207,3
2025-11-07T14:12:09.904Z,payments-13,staging,DEBUG,2025-11-07T14:12:09.904Z DEBUG [payments-13] User 21297 authenticated successfully,0.837874221197072,3
2025-11-12T07:23:47.996Z,payments-14,staging,DEBUG,"2025-11-12T07:23:47.996Z DEBUG [payments-14] Graceful shutdown initiated, waiting for connections to drain",0.836549473353144,4
2025-11-12T05:26:49.820Z,backend-api-01,prod,DEBUG,2025-11-12T05:26:49.820Z DEBUG [backend-api-01] Loaded config from /etc/config/app.yml,0.8361454465129214,2
2025-11-09T05:05:37.876Z,auth-service-12,staging,DEBUG,2025-11-09T05:05:37.876Z DEBUG [auth-service-12] User 94188 authenticated successfully,0.8356726466006608,3
2025-11-11T06:14:21.781Z,orders-02,dev,DEBUG,2025-11-11T06:14:21.781Z DEBUG [orders-02] Opening database transaction; connection_id=3329,0.835355873218596,3
2025-11-12T02:00:00.282Z,nginx-frontend-09,staging,DEBUG,2025-11-12T02:00:00.282Z DEBUG [nginx-frontend-09] Started request PUT /api/v1/orders from 10.0.0.39 in 179ms,0.834896358825906,3
2025-11-12T04:52:06.024Z,payments-01,prod,DEBUG,2025-11-12T04:52:06.024Z DEBUG [payments-01] User 88880 authenticated successfully,0.8344581259588226,3
2025-11-06T02:44:12.980Z,nginx-frontend-18,dev,DEBUG,2025-11-06T02:44:12.980Z DEBUG [nginx-frontend-18] Completed 200 POST /api/v1/orders in 393ms,0.8342354238539227,2
2025-11-08T14:23:17.349Z,auth-service-07,prod,WARN,"2025-11-08T14:23:17.349Z WARN [auth-service-07] Health check passed: ready=true, status=200",0.8337953741864172,3
2025-11-09T06:23:54.567Z,orders-04,prod,DEBUG,"2025-11-09T06:23:54.567Z DEBUG [orders-04] Health check passed: ready=true, status=200",0.8333322753982015,4
2025-11-13T09:33:26.054Z,payments-19,prod,DEBUG,2025-11-13T09:33:26.054Z DEBUG [payments-19] Completed 200 GET /health in 378ms,0.8331339119179475,3
2025-11-11T23:58:26.660Z,nginx-frontend-03,prod,DEBUG,2025-11-11T23:58:26.660Z DEBUG [nginx-frontend-03] Opening database transaction; connection_id=8326,0.8330665655807539,4
2025-11-08T12:46:37.833Z,orders-17,dev,DEBUG,2025-11-08T12:46:37.833Z DEBUG [orders-17] Cache hit for key=session:3130; ttl=926s,0.8325050874339319,2
2025-11-13T08:19:47.862Z,backend-api-06,dev,DEBUG,"2025-11-13T08:19:47.862Z DEBUG [backend-api-06] Health check passed: ready=true, status=200",0.8320560465821174,4
2025-11-06T10:38:03.329Z,orders-20,staging,DEBUG,2025-11-06T10:38:03.329Z DEBUG [orders-20] Cache hit for key=session:6128; ttl=2700s,0.831979315769837,3
2025-11-12T15:08:12.223Z,auth-service-04,dev,DEBUG,2025-11-12T15:08:12.223Z DEBUG [auth-service-04] Established connection to upstream inventory.internal:8080,0.8319438293609109,2
2025-11-11T11:02:07.940Z,nginx-frontend-11,dev,DEBUG,2025-11-11T11:02:07.940Z DEBUG [nginx-frontend-11] Started request POST /api/v1/payments from 10.0.3.49 in 59ms,0.8315706043303508,2
2025-11-07T03:49:58.753Z,orders-13,prod,DEBUG,2025-11-07T03:49:58.753Z DEBUG [orders-13] Cache hit for key=session:5490; ttl=1909s,0.831522520521256,3
2025-11-06T00:14:44.720Z,orders-12,prod,DEBUG,2025-11-06T00:14:44.720Z DEBUG [orders-12] Started request POST /checkout from 10.0.3.33 in 307ms,0.8299761805591723,3
2025-11-08T21:46:27.067Z,payments-06,prod,DEBUG,2025-11-08T21:46:27.067Z DEBUG [payments-06] User 73077 authenticated successfully,0.8290354596565921,3
2025-11-07T11:05:12.135Z,auth-service-02,staging,WARN,"2025-11-07T11:05:12.135Z WARN [auth-service-02] Health check passed: ready=true, status=200",0.8289735987535751,3
2025-11-08T06:44:22.109Z,backend-api-06,prod,DEBUG,2025-11-08T06:44:22.109Z DEBUG [backend-api-06] Opening database transaction; connection_id=8808,0.8284621437891335,3
2025-11-07T16:54:07.578Z,payments-14,prod,DEBUG,2025-11-07T16:54:07.578Z DEBUG [payments-14] Cache hit for key=session:2514; ttl=2036s,0.8280222113903237,3
2025-11-12T14:57:35.433Z,auth-service-08,staging,DEBUG,"2025-11-12T14:57:35.433Z DEBUG [auth-service-08] Health check passed: ready=true, status=200",0.8279212595488064,3
2025-11-07T15:32:30.944Z,orders-16,prod,DEBUG,2025-11-07T15:32:30.944Z DEBUG [orders-16] User 60023 authenticated successfully,0.8278318906446382,3
2025-11-10T22:37:50.918Z,orders-04,dev,DEBUG,"2025-11-10T22:37:50.918Z DEBUG [orders-04] Health check passed: ready=true, status=200",0.8277955071613126,4
2025-11-07T23:16:15.149Z,payments-06,dev,DEBUG,"2025-11-07T23:16:15.149Z DEBUG [payments-06] Graceful shutdown initiated, waiting for connections to drain",0.8270107897470265,3
2025-11-11T23:12:04.071Z,backend-api-02,dev,WARN,2025-11-11T23:12:04.071Z WARN [backend-api-02] Established connection to upstream payments.internal:6379,0.8248517218760383,2
2025-11-12T22:24:58.745Z,payments-15,prod,DEBUG,"2025-11-12T22:24:58.745Z DEBUG [payments-15] Health check passed: ready=true, status=200",0.8244268829676931,3
2025-11-08T14:42:47.661Z,backend-api-14,dev,DEBUG,2025-11-08T14:42:47.661Z DEBUG [backend-api-14] Completed 200 PUT /checkout in 16ms,0.8241404706884281,2
2025-11-11T21:42:05.259Z,payments-15,prod,DEBUG,2025-11-11T21:42:05.259Z DEBUG [payments-15] Cache hit for key=session:2847; ttl=1135s,0.8237689333671048,3
2025-11-08T11:54:11.697Z,payments-10,dev,DEBUG,2025-11-08T11:54:11.697Z DEBUG [payments-10] Cache hit for key=session:9362; ttl=1685s,0.8236837664417256,2
2025-11-07T23:42:26.825Z,auth-service-14,prod,DEBUG,2025-11-07T23:42:26.825Z DEBUG [auth-service-14] Opening database transaction; connection_id=7708,0.8229085574935389,3
2025-11-11T13:07:27.844Z,backend-api-11,prod,DEBUG,2025-11-11T13:07:27.844Z DEBUG [backend-api-11] Started request GET /api/v1/payments from 10.0.4.33 in 235ms,0.8224089973653039,3
2025-11-07T19:08:55.964Z,payments-05,staging,DEBUG,2025-11-07T19:08:55.964Z DEBUG [payments-05] Started request POST /api/v1/payments from 10.0.1.5 in 278ms,0.8222504027731063,3
2025-11-10T15:02:11.003Z,orders-02,staging,DEBUG,2025-11-10T15:02:11.003Z DEBUG [orders-02] Completed 204 POST /api/v1/payments in 23ms,0.8218656939582987,3
2025-11-07T09:25:51.557Z,backend-api-05,staging,DEBUG,2025-11-07T09:25:51.557Z DEBUG [backend-api-05] Completed 204 GET /api/v1/orders in 162ms,0.8211584268647987,3
2025-11-13T03:43:16.938Z,orders-03,prod,DEBUG,2025-11-13T03:43:16.938Z DEBUG [orders-03] Opening database transaction; connection_id=5576,0.8208242709638833,3
2025-11-11T07:31:34.818Z,auth-service-04,prod,DEBUG,2025-11-11T07:31:34.818Z DEBUG [auth-service-04] Opening database transaction; connection_id=3572,0.8203944380992558,3
2025-11-06T11:31:55.372Z,payments-13,staging,DEBUG,"2025-11-06T11:31:55.372Z DEBUG [payments-13] Health check passed: ready=true, status=200",0.8197424171041616,3
2025-11-07T13:05:08.553Z,payments-03,staging,DEBUG,2025-11-07T13:05:08.553Z DEBUG [payments-03] Established connection to upstream auth.internal:8080,0.8188527492455515,3
2025-11-10T16:04:49.789Z,auth-service-08,dev,WARN,2025-11-10T16:04:49.789Z WARN [auth-service-08] Established connection to upstream payments.internal:6379,0.8182766129053327,2
2025-11-10T02:11:27.809Z,payments-19,dev,DEBUG,"2025-11-10T02:11:27.809Z DEBUG [payments-19] Health check passed: ready=true, status=200",0.8153696112152891,2
2025-11-08T19:49:41.858Z,auth-service-16,staging,DEBUG,2025-11-08T19:49:41.858Z DEBUG [auth-service-16] Opening database transaction; connection_id=9379,0.8134173353775096,3
2025-11-08T12:13:46.398Z,payments-07,dev,DEBUG,2025-11-08T12:13:46.398Z DEBUG [payments-07] Established connection to upstream auth.internal:5432,0.8109437020379673,2
2025-11-09T02:33:22.202Z,backend-api-20,prod,DEBUG,2025-11-09T02:33:22.202Z DEBUG [backend-api-20] Completed 200 POST /api/v1/payments in 257ms,0.8086249399275021,3
2025-11-10T11:30:42.955Z,payments-03,prod,DEBUG,"2025-11-10T11:30:42.955Z DEBUG [payments-03] Health check passed: ready=true, status=200",0.7998184890426501,3
2025-11-06T08:40:08.453Z,backend-api-01,dev,DEBUG,2025-11-06T08:40:08.453Z DEBUG [backend-api-01] Completed 200 GET /login in 210ms,0.7960579219023733,1
2025-11-07T04:43:06.714Z,orders-17,staging,ERROR,2025-11-07T04:43:06.714Z ERROR [orders-17] ERROR: ImagePullBackOff: failed to pull image myorg/backend:1.4.2,0.6580154876593869,3
2025-11-11T15:09:21.671Z,backend-api-04,staging,ERROR,2025-11-11T15:09:21.671Z ERROR [backend-api-04] ERROR: ImagePullBackOff: failed to pull image myorg/backend:1.4.2,0.6508519333184997,4
2025-11-07T17:09:55.412Z,orders-16,dev,ERROR,2025-11-07T17:09:55.412Z ERROR [orders-16] ERROR: Segmentation fault (core dumped) in worker thread,0.6488421977410384,2
2025-11-12T05:32:34.110Z,orders-14,staging,ERROR,2025-11-12T05:32:34.110Z ERROR [orders-14] ERROR: Segmentation fault (core dumped) in worker thread,0.6466928881319065,4
2025-11-08T18:55:24.583Z,backend-api-18,prod,ERROR,2025-11-08T18:55:24.583Z ERROR [backend-api-18] ERROR: ImagePullBackOff: failed to pull image myorg/backend:1.4.2,0.64032396107562,4
2025-11-07T01:03:01.730Z,payments-05,dev,ERROR,2025-11-07T01:03:01.730Z ERROR [payments-05] ERROR: Segmentation fault (core dumped) in worker thread,0.639952256411795,2
2025-11-06T13:58:55.969Z,payments-03,staging,ERROR,2025-11-06T13:58:55.969Z ERROR [payments-03] ERROR: Segmentation fault (core dumped) in worker thread,0.6377447658267963,4
2025-11-09T11:38:54.502Z,orders-03,prod,ERROR,2025-11-09T11:38:54.502Z ERROR [orders-03] ERROR: OOMKilled - process terminated due to out-of-memory,0.6374310311596338,4
2025-11-08T13:16:46.880Z,backend-api-15,dev,ERROR,2025-11-08T13:16:46.880Z ERROR [backend-api-15] ERROR: ImagePullBackOff: failed to pull image myorg/auth:0.9.8,0.6372904897129086,2
2025-11-07T02:54:24.630Z,orders-02,staging,ERROR,2025-11-07T02:54:24.630Z ERROR [orders-02] ERROR: OOMKilled - process terminated due to out-of-memory,0.6343290424545094,3
2025-11-13T01:48:44.927Z,orders-02,staging,ERROR,2025-11-13T01:48:44.927Z ERROR [orders-02] ERROR: OOMKilled - process terminated due to out-of-memory,0.6322017261411714,3
2025-11-13T04:49:40.681Z,orders-18,staging,ERROR,2025-11-13T04:49:40.681Z ERROR [orders-18] ERROR: Segmentation fault (core dumped) in worker thread,0.6318592130746756,3
2025-11-09T10:53:53.363Z,payments-17,staging,ERROR,2025-11-09T10:53:53.363Z ERROR [payments-17] ERROR: database deadlock detected; rolling back transaction,0.6310715365547441,1
2025-11-07T02:20:40.330Z,backend-api-06,staging,ERROR,2025-11-07T02:20:40.330Z ERROR [backend-api-06] ERROR: database deadlock detected; rolling back transaction,0.6302246479925251,2
2025-11-11T03:04:21.830Z,payments-20,prod,ERROR,2025-11-11T03:04:21.830Z ERROR [payments-20] ERROR: ImagePullBackOff: failed to pull image myorg/auth:0.9.8,0.6289913065297603,4
2025-11-10T14:48:50.474Z,payments-15,staging,ERROR,2025-11-10T14:48:50.474Z ERROR [payments-15] ERROR: Segmentation fault (core dumped) in worker thread,0.6286118592109249,3
2025-11-11T05:02:59.278Z,orders-03,staging,ERROR,2025-11-11T05:02:59.278Z ERROR [orders-03] ERROR: Segmentation fault (core dumped) in worker thread,0.6281236908750332,3
2025-11-10T16:27:28.775Z,orders-18,dev,ERROR,2025-11-10T16:27:28.775Z ERROR [orders-18] ERROR: Segmentation fault (core dumped) in worker thread,0.6273988674255544,2
2025-11-13T06:34:31.992Z,orders-01,dev,ERROR,2025-11-13T06:34:31.992Z ERROR [orders-01] ERROR: OOMKilled - process terminated due to out-of-memory,0.6252050281044452,1
2025-11-09T13:28:16.206Z,nginx-frontend-07,prod,ERROR,2025-11-09T13:28:16.206Z ERROR [nginx-frontend-07] ERROR: OOMKilled - process terminated due to out-of-memory,0.6247952460460526,2
2025-11-12T03:47:26.377Z,orders-19,dev,ERROR,2025-11-12T03:47:26.377Z ERROR [orders-19] ERROR: OOMKilled - process terminated due to out-of-memory,0.6247856411265085,2
2025-11-09T04:29:42.148Z,orders-14,prod,ERROR,2025-11-09T04:29:42.148Z ERROR [orders-14] ERROR: database deadlock detected; rolling back transaction,0.6245510323194257,2
2025-11-08T22:09:53.338Z,payments-02,dev,ERROR,2025-11-08T22:09:53.338Z ERROR [payments-02] ERROR: ImagePullBackOff: failed to pull image myorg/backend:1.4.2,0.6242454765970527,2
2025-11-07T22:23:23.250Z,auth-service-03,prod,ERROR,2025-11-07T22:23:23.250Z ERROR [auth-service-03] ERROR: ImagePullBackOff: failed to pull image myorg/backend:1.4.2,0.6237319207828831,1
2025-11-10T01:28:25.067Z,payments-04,dev,ERROR,2025-11-10T01:28:25.067Z ERROR [payments-04] ERROR: OOMKilled - process terminated due to out-of-memory,0.6236947898973728,1
2025-11-11T12:28:55.474Z,backend-api-13,prod,ERROR,2025-11-11T12:28:55.474Z ERROR [backend-api-13] ERROR: CrashLoopBackOff: container restarted 12 times,0.6210848665379727,3
2025-11-12T15:29:22.243Z,nginx-frontend-14,prod,ERROR,2025-11-12T15:29:22.243Z ERROR [nginx-frontend-14] ERROR: ImagePullBackOff: failed to pull image nginx:1.25.0,0.6205071430218596,4
2025-11-11T00:27:52.433Z,payments-12,prod,ERROR,2025-11-11T00:27:52.433Z ERROR [payments-12] ERROR: Segmentation fault (core dumped) in worker thread,0.6203561305263774,4
2025-11-13T06:08:11.723Z,orders-20,dev,ERROR,2025-11-13T06:08:11.723Z ERROR [orders-20] ERROR: Segmentation fault (core dumped) in worker thread,0.620222355696082,2
2025-11-11T09:03:40.753Z,payments-03,prod,ERROR,2025-11-11T09:03:40.753Z ERROR [payments-03] ERROR: Segmentation fault (core dumped) in worker thread,0.6201819376186033,4
2025-11-06T15:11:02.676Z,payments-07,staging,ERROR,2025-11-06T15:11:02.676Z ERROR [payments-07] ERROR: Segmentation fault (core dumped) in worker thread,0.6186960127965024,3
2025-11-11T15:53:07.436Z,orders-06,dev,ERROR,2025-11-11T15:53:07.436Z ERROR [orders-06] ERROR: database deadlock detected; rolling back transaction,0.6184656461014248,1
2025-11-12T16:55:34.493Z,nginx-frontend-13,staging,ERROR,2025-11-12T16:55:34.493Z ERROR [nginx-frontend-13] ERROR: ImagePullBackOff: failed to pull image nginx:1.25.0,0.6183413510217686,1
2025-11-08T16:22:37.901Z,payments-19,staging,ERROR,2025-11-08T16:22:37.901Z ERROR [payments-19] ERROR: OOMKilled - process terminated due to out-of-memory,0.6175810943375857,3
2025-11-12T02:04:47.151Z,payments-03,prod,ERROR,2025-11-12T02:04:47.151Z ERROR [payments-03] ERROR: OOMKilled - process terminated due to out-of-memory,0.6173080777125888,2
2025-11-12T11:43:16.873Z,payments-03,staging,ERROR,2025-11-12T11:43:16.873Z ERROR [payments-03] ERROR: OOMKilled - process terminated due to out-of-memory,0.6168639245476388,1
2025-11-09T00:14:56.006Z,payments-13,prod,ERROR,2025-11-09T00:14:56.006Z ERROR [payments-13] ERROR: OOMKilled - process terminated due to out-of-memory,0.6167051744008991,2
2025-11-09T07:21:33.767Z,nginx-frontend-13,dev,ERROR,2025-11-09T07:21:33.767Z ERROR [nginx-frontend-13] ERROR: OOMKilled - process terminated due to out-of-memory,0.6164456387552968,1
2025-11-07T05:58:39.574Z,payments-20,dev,ERROR,2025-11-07T05:58:39.574Z ERROR [payments-20] ERROR: ImagePullBackOff: failed to pull image myorg/auth:0.9.8,0.6157654339725922,1
2025-11-11T18:18:58.142Z,backend-api-18,staging,ERROR,2025-11-11T18:18:58.142Z ERROR [backend-api-18] ERROR: CrashLoopBackOff: container restarted 2 times,0.6153972313801748,2
2025-11-08T13:05:52.975Z,backend-api-19,prod,ERROR,2025-11-08T13:05:52.975Z ERROR [backend-api-19] ERROR: CrashLoopBackOff: container restarted 16 times,0.6153783432818023,3
2025-11-08T23:35:28.465Z,backend-api-04,dev,ERROR,2025-11-08T23:35:28.465Z ERROR [backend-api-04] ERROR: Segmentation fault (core dumped) in worker thread,0.6151784914646532,1
2025-11-12T10:37:37.170Z,payments-06,prod,ERROR,2025-11-12T10:37:37.170Z ERROR [payments-06] ERROR: Segmentation fault (core dumped) in worker thread,0.614901564336265,2
2025-11-07T23:15:28.185Z,orders-06,dev,ERROR,2025-11-07T23:15:28.185Z ERROR [orders-06] ERROR: ImagePullBackOff: failed to pull image myorg/payments:2.1.0,0.6144319512552929,1
2025-11-12T00:35:26.975Z,payments-17,dev,ERROR,2025-11-12T00:35:26.975Z ERROR [payments-17] ERROR: OOMKilled - process terminated due to out-of-memory,0.6131685954114445,1
2025-11-06T13:37:44.281Z,auth-service-04,prod,ERROR,2025-11-06T13:37:44.281Z ERROR [auth-service-04] ERROR: Segmentation fault (core dumped) in worker thread,0.6122424572106553,2
2025-11-12T12:52:24.195Z,nginx-frontend-10,staging,ERROR,2025-11-12T12:52:24.195Z ERROR [nginx-frontend-10] ERROR: ImagePullBackOff: failed to pull image myorg/auth:0.9.8,0.6110159056237188,1
2025-11-07T06:43:59.784Z,orders-12,dev,ERROR,2025-11-07T06:43:59.784Z ERROR [orders-12] ERROR: ImagePullBackOff: failed to pull image myorg/payments:2.1.0,0.6106779522911707,1
2025-11-06T15:26:53.416Z,backend-api-08,staging,ERROR,2025-11-06T15:26:53.416Z ERROR [backend-api-08] ERROR: Segmentation fault (core dumped) in worker thread,0.6102017586444894,2
2025-11-10T23:07:53.062Z,orders-11,staging,ERROR,2025-11-10T23:07:53.062Z ERROR [orders-11] ERROR: ImagePullBackOff: failed to pull image myorg/auth:0.9.8,0.6098168859652864,2
2025-11-07T16:02:24.005Z,orders-06,staging,ERROR,2025-11-07T16:02:24.005Z ERROR [orders-06] ERROR: database deadlock detected; rolling back transaction,0.609654821109932,1
2025-11-08T22:32:41.032Z,orders-04,prod,ERROR,2025-11-08T22:32:41.032Z ERROR [orders-04] ERROR: CrashLoopBackOff: container restarted 17 times,0.6092095039169934,2
2025-11-07T15:00:54.320Z,nginx-frontend-08,staging,ERROR,2025-11-07T15:00:54.320Z ERROR [nginx-frontend-08] ERROR: CrashLoopBackOff: container restarted 7 times,0.6090723678764798,3
2025-11-08T06:48:23.823Z,orders-18,prod,ERROR,2025-11-08T06:48:23.823Z ERROR [orders-18] ERROR: CrashLoopBackOff: container restarted 17 times,0.6082009635708499,4
2025-11-08T07:01:36.152Z,nginx-frontend-08,prod,ERROR,2025-11-08T07:01:36.152Z ERROR [nginx-frontend-08] ERROR: OOMKilled - process terminated due to out-of-memory,0.607016412798723,1
2025-11-07T04:13:13.685Z,nginx-frontend-18,prod,ERROR,2025-11-07T04:13:13.685Z ERROR [nginx-frontend-18] ERROR: CrashLoopBackOff: container restarted 4 times,0.6064309986274212,4
2025-11-12T08:06:19.302Z,backend-api-18,staging,ERROR,2025-11-12T08:06:19.302Z ERROR [backend-api-18] ERROR: Segmentation fault (core dumped) in worker thread,0.6054038185809825,2
2025-11-08T04:03:30.300Z,payments-14,prod,ERROR,2025-11-08T04:03:30.300Z ERROR [payments-14] ERROR: OOMKilled - process terminated due to out-of-memory,0.605260247814182,2
2025-11-06T14:43:35.940Z,payments-07,staging,ERROR,2025-11-06T14:43:35.940Z ERROR [payments-07] ERROR: database deadlock detected; rolling back transaction,0.6048466972236373,1
2025-11-10T03:37:13.986Z,payments-06,prod,ERROR,2025-11-10T03:37:13.986Z ERROR [payments-06] ERROR: ImagePullBackOff: failed to pull image myorg/auth:0.9.8,0.6047376849922315,2
2025-11-07T16:32:47.135Z,orders-19,prod,ERROR,2025-11-07T16:32:47.135Z ERROR [orders-19] ERROR: CrashLoopBackOff: container restarted 15 times,0.6044363662900922,2
2025-11-12T14:18:22.826Z,nginx-frontend-20,staging,ERROR,2025-11-12T14:18:22.826Z ERROR [nginx-frontend-20] ERROR: Segmentation fault (core dumped) in worker thread,0.6028885002502129,1
2025-11-10T16:53:00.426Z,payments-18,prod,ERROR,2025-11-10T16:53:00.426Z ERROR [payments-18] ERROR: OOMKilled - process terminated due to out-of-memory,0.6024519292274859,1
2025-11-10T19:55:03.633Z,nginx-frontend-07,prod,ERROR,2025-11-10T19:55:03.633Z ERROR [nginx-frontend-07] ERROR: Segmentation fault (core dumped) in worker thread,0.6023897215904359,1
2025-11-11T22:14:49.313Z,nginx-frontend-14,staging,ERROR,2025-11-11T22:14:49.313Z ERROR [nginx-frontend-14] ERROR: 5xx gateway error from upstream db.internal:8080 - response=502 Bad Gateway,0.6015674198935161,1
2025-11-11T07:39:21.305Z,nginx-frontend-18,dev,ERROR,2025-11-11T07:39:21.305Z ERROR [nginx-frontend-18] ERROR: connection refused from db.internal:8080,0.6004895015118001,1
2025-11-08T19:04:19.477Z,orders-07,prod,ERROR,2025-11-08T19:04:19.477Z ERROR [orders-07] ERROR: CrashLoopBackOff: container restarted 2 times,0.6004339341453857,3
2025-11-11T07:35:37.535Z,nginx-frontend-04,prod,ERROR,2025-11-11T07:35:37.535Z ERROR [nginx-frontend-04] ERROR: Segmentation fault (core dumped) in worker thread,0.5997369349697932,1
2025-11-13T05:53:21.787Z,nginx-frontend-17,prod,ERROR,2025-11-13T05:53:21.787Z ERROR [nginx-frontend-17] ERROR: CrashLoopBackOff: container restarted 7 times,0.5994804698699712,2
2025-11-11T21:58:08.007Z,backend-api-09,prod,ERROR,2025-11-11T21:58:08.007Z ERROR [backend-api-09] ERROR: CrashLoopBackOff: container restarted 5 times,0.5992864801966946,3
2025-11-13T09:05:33.012Z,nginx-frontend-10,dev,ERROR,2025-11-13T09:05:33.012Z ERROR [nginx-frontend-10] ERROR: OOMKilled - process terminated due to out-of-memory,0.5992725115646622,1
2025-11-09T03:50:56.378Z,backend-api-07,dev,ERROR,2025-11-09T03:50:56.378Z ERROR [backend-api-07] ERROR: CrashLoopBackOff: container restarted 11 times,0.59913320720635,1
2025-11-08T00:39:21.045Z,auth-service-17,prod,ERROR,2025-11-08T00:39:21.045Z ERROR [auth-service-17] ERROR: CrashLoopBackOff: container restarted 5 times,0.5988348516778665,3
2025-11-13T02:05:33.027Z,payments-13,prod,ERROR,2025-11-13T02:05:33.027Z ERROR [payments-13] ERROR: CrashLoopBackOff: container restarted 11 times,0.5980945065258387,1
2025-11-10T05:07:12.493Z,orders-08,prod,ERROR,2025-11-10T05:07:12.493Z ERROR [orders-08] ERROR: CrashLoopBackOff: container restarted 6 times,0.597426620364029,2
2025-11-11T06:44:36.386Z,nginx-frontend-16,prod,ERROR,2025-11-11T06:44:36.386Z ERROR [nginx-frontend-16] ERROR: CrashLoopBackOff: container restarted 11 times,0.5970454673656707,3
2025-11-08T13:04:59.639Z,payments-12,dev,ERROR,2025-11-08T13:04:59.639Z ERROR [payments-12] ERROR: connection refused from payments.internal:8080,0.5965555724926577,1
2025-11-08T22:52:57.216Z,backend-api-03,prod,ERROR,2025-11-08T22:52:57.216Z ERROR [backend-api-03] ERROR: 5xx gateway error from upstream cache.internal:8080 - response=502 Bad Gateway,0.5964732050415944,2
2025-11-08T00:20:44.630Z,backend-api-07,prod,ERROR,2025-11-08T00:20:44.630Z ERROR [backend-api-07] ERROR: Segmentation fault (core dumped) in worker thread,0.5959040692155235,2
2025-11-09T16:18:43.659Z,backend-api-15,prod,ERROR,2025-11-09T16:18:43.659Z ERROR [backend-api-15] ERROR: OOMKilled - process terminated due to out-of-memory,0.5955999507431531,2
2025-11-08T05:51:02.379Z,auth-service-12,prod,ERROR,2025-11-08T05:51:02.379Z ERROR [auth-service-12] ERROR: OOMKilled - process terminated due to out-of-memory,0.5955272241929195,2
2025-11-07T01:31:32.128Z,backend-api-01,prod,ERROR,2025-11-07T01:31:32.128Z ERROR [backend-api-01] ERROR: 5xx gateway error from upstream cache.internal:5432 - response=502 Bad Gateway,0.5951172492057406,1
2025-11-09T19:01:58.649Z,auth-service-09,dev,ERROR,2025-11-09T19:01:58.649Z ERROR [auth-service-09] ERROR: CrashLoopBackOff: container restarted 9 times,0.5948197727604354,1
2025-11-06T03:19:09.271Z,backend-api-08,dev,ERROR,2025-11-06T03:19:09.271Z ERROR [backend-api-08] ERROR: OOMKilled - process terminated due to out-of-memory,0.594772760381673,1
2025-11-09T19:32:26.126Z,auth-service-04,dev,ERROR,2025-11-09T19:32:26.126Z ERROR [auth-service-04] ERROR: CrashLoopBackOff: container restarted 11 times,0.5946523082587643,1
2025-11-08T21:00:11.309Z,backend-api-17,prod,ERROR,2025-11-08T21:00:11.309Z ERROR [backend-api-17] ERROR: OOMKilled - process terminated due to out-of-memory,0.5939892935178617,1
