timestamp,pod_name,namespace,log_level,message,score_lof,anomaly_vote_count
2025-11-09T07:36:44.802Z,auth-service-16,prod,INFO,2025-11-09T07:36:44.802Z INFO [auth-service-16] Background job report-generator completed in 304ms,0.1895125850164553,1
2025-11-10T12:26:34.373Z,auth-service-09,staging,INFO,"2025-11-10T12:26:34.373Z INFO [auth-service-09] Health check passed: ready=true, status=200",0.18788834794667164,1
2025-11-08T03:17:45.193Z,orders-16,dev,INFO,2025-11-08T03:17:45.193Z INFO [orders-16] Cache hit for key=session:2137; ttl=617s,0.18782414573113104,1
2025-11-07T21:24:33.639Z,orders-06,dev,INFO,2025-11-07T21:24:33.639Z INFO [orders-06] Background job cleanup completed in 389ms,0.18755221719079207,1
2025-11-07T22:19:46.118Z,payments-08,prod,INFO,"2025-11-07T22:19:46.118Z INFO [payments-08] Graceful shutdown initiated, waiting for connections to drain",0.1874222330918417,2
2025-11-10T09:38:23.101Z,payments-18,dev,INFO,2025-11-10T09:38:23.101Z INFO [payments-18] Background job report-generator completed in 439ms,0.18624504202903835,1
2025-11-06T02:04:59.357Z,nginx-frontend-19,staging,INFO,"2025-11-06T02:04:59.357Z INFO [nginx-frontend-19] Health check passed: ready=true, status=200",0.1854324157437598,1
2025-11-09T05:25:11.121Z,auth-service-16,dev,INFO,"2025-11-09T05:25:11.121Z INFO [auth-service-16] Health check passed: ready=true, status=200",0.18431468789288952,1
2025-11-11T13:37:11.536Z,payments-07,staging,INFO,2025-11-11T13:37:11.536Z INFO [payments-07] Cache hit for key=session:8753; ttl=3248s,0.18388479256563162,1
2025-11-10T09:10:03.407Z,backend-api-14,staging,INFO,2025-11-10T09:10:03.407Z INFO [backend-api-14] Started request PUT /login from 10.0.1.41 in 162ms,0.18318048636281203,1
2025-11-12T11:39:40.593Z,payments-05,prod,INFO,2025-11-12T11:39:40.593Z INFO [payments-05] Cache hit for key=session:2678; ttl=922s,0.18266720713874485,1
2025-11-07T00:45:39.907Z,payments-03,prod,INFO,2025-11-07T00:45:39.907Z INFO [payments-03] Cache hit for key=session:5789; ttl=2943s,0.18205350617156502,1
2025-11-10T08:20:23.870Z,nginx-frontend-18,staging,INFO,2025-11-10T08:20:23.870Z INFO [nginx-frontend-18] Background job report-generator completed in 170ms,0.18102356272085374,1
2025-11-06T16:19:03.855Z,orders-10,dev,INFO,2025-11-06T16:19:03.855Z INFO [orders-10] User 46760 authenticated successfully,0.18070808048069298,1
2025-11-09T21:05:12.683Z,payments-03,dev,INFO,2025-11-09T21:05:12.683Z INFO [payments-03] Cache hit for key=session:9335; ttl=948s,0.18041268258915466,1
2025-11-12T14:33:41.049Z,orders-07,prod,INFO,2025-11-12T14:33:41.049Z INFO [orders-07] Established connection to upstream inventory.internal:6379,0.17966888468960518,1
2025-11-06T09:33:05.812Z,orders-19,prod,INFO,2025-11-06T09:33:05.812Z INFO [orders-19] Cache hit for key=session:3028; ttl=2494s,0.17908553591219756,1
2025-11-06T11:28:57.316Z,auth-service-02,dev,INFO,"2025-11-06T11:28:57.316Z INFO [auth-service-02] Health check passed: ready=true, status=200",0.17699191181842633,1
2025-11-10T13:39:23.872Z,payments-15,staging,INFO,2025-11-10T13:39:23.872Z INFO [payments-15] Cache hit for key=session:5631; ttl=1252s,0.17660658569176346,1
2025-11-10T14:39:36.483Z,orders-07,prod,INFO,2025-11-10T14:39:36.483Z INFO [orders-07] User 66468 authenticated successfully,0.17609296796743845,1
2025-11-06T08:50:42.901Z,auth-service-06,prod,INFO,2025-11-06T08:50:42.901Z INFO [auth-service-06] Established connection to upstream payments.internal:8080,0.1752177191344887,1
2025-11-08T04:21:43.797Z,orders-18,prod,INFO,2025-11-08T04:21:43.797Z INFO [orders-18] User 42778 authenticated successfully,0.1752158009663619,1
2025-11-09T22:09:34.046Z,backend-api-08,prod,INFO,"2025-11-09T22:09:34.046Z INFO [backend-api-08] Health check passed: ready=true, status=200",0.17436345731751512,1
2025-11-12T22:10:54.727Z,payments-07,dev,INFO,2025-11-12T22:10:54.727Z INFO [payments-07] Cache hit for key=session:5556; ttl=3481s,0.17433761846451212,1
2025-11-07T10:26:07.476Z,payments-06,staging,INFO,2025-11-07T10:26:07.476Z INFO [payments-06] Cache hit for key=session:4590; ttl=577s,0.17403951257091232,1
2025-11-09T12:18:29.683Z,nginx-frontend-19,staging,INFO,2025-11-09T12:18:29.683Z INFO [nginx-frontend-19] Cache hit for key=session:7830; ttl=3362s,0.17402800356215098,1
2025-11-12T14:39:04.949Z,nginx-frontend-15,prod,INFO,"2025-11-12T14:39:04.949Z INFO [nginx-frontend-15] Health check passed: ready=true, status=200",0.17401920255545134,1
2025-11-06T10:28:51.711Z,payments-13,staging,INFO,"2025-11-06T10:28:51.711Z INFO [payments-13] Graceful shutdown initiated, waiting for connections to drain",0.17323173812266057,1
2025-11-12T11:31:16.988Z,auth-service-01,prod,INFO,2025-11-12T11:31:16.988Z INFO [auth-service-01] User 85936 authenticated successfully,0.1717366953178926,1
2025-11-12T06:19:58.783Z,nginx-frontend-07,staging,INFO,2025-11-12T06:19:58.783Z INFO [nginx-frontend-07] Cache hit for key=session:9470; ttl=612s,0.17062235246959923,1
2025-11-06T13:55:06.144Z,auth-service-10,dev,INFO,2025-11-06T13:55:06.144Z INFO [auth-service-10] Completed 200 DELETE /login in 32ms,0.1694934541102252,1
2025-11-08T13:42:42.228Z,auth-service-18,staging,INFO,2025-11-08T13:42:42.228Z INFO [auth-service-18] Loaded config from /etc/config/db.yml,0.16847344000040632,1
2025-11-07T19:37:30.361Z,payments-13,dev,INFO,"2025-11-07T19:37:30.361Z INFO [payments-13] Graceful shutdown initiated, waiting for connections to drain",0.1670532057525863,1
2025-11-06T21:34:27.469Z,auth-service-08,staging,INFO,2025-11-06T21:34:27.469Z INFO [auth-service-08] Loaded config from /etc/config/env.yml,0.1663751897364466,1
2025-11-13T07:00:25.146Z,orders-06,dev,INFO,2025-11-13T07:00:25.146Z INFO [orders-06] Cache hit for key=session:4765; ttl=1579s,0.16543517452085987,1
2025-11-10T16:38:57.181Z,nginx-frontend-04,staging,INFO,2025-11-10T16:38:57.181Z INFO [nginx-frontend-04] Established connection to upstream db.internal:8080,0.1647675391792892,1
2025-11-06T09:10:49.511Z,payments-12,prod,INFO,2025-11-06T09:10:49.511Z INFO [payments-12] Loaded config from /etc/config/db.yml,0.16435152236259631,1
2025-11-06T10:18:01.566Z,auth-service-08,staging,INFO,2025-11-06T10:18:01.566Z INFO [auth-service-08] User 16903 authenticated successfully,0.16422526176648045,1
2025-11-10T14:41:29.822Z,auth-service-13,prod,INFO,2025-11-10T14:41:29.822Z INFO [auth-service-13] Cache hit for key=session:2383; ttl=2694s,0.16258500235116646,1
2025-11-12T00:13:58.174Z,orders-16,prod,INFO,"2025-11-12T00:13:58.174Z INFO [orders-16] Graceful shutdown initiated, waiting for connections to drain",0.16252802147445633,1
2025-11-09T07:01:29.678Z,payments-04,prod,INFO,2025-11-09T07:01:29.678Z INFO [payments-04] Background job report-generator completed in 368ms,0.16212915533748629,1
2025-11-06T11:07:28.378Z,nginx-frontend-20,dev,INFO,"2025-11-06T11:07:28.378Z INFO [nginx-frontend-20] Health check passed: ready=true, status=200",0.16188441965118117,1
2025-11-06T04:00:28.423Z,nginx-frontend-11,prod,INFO,"2025-11-06T04:00:28.423Z INFO [nginx-frontend-11] Health check passed: ready=true, status=200",0.16166179931504476,1
2025-11-13T08:02:40.720Z,backend-api-13,prod,INFO,2025-11-13T08:02:40.720Z INFO [backend-api-13] Cache hit for key=session:5285; ttl=1503s,0.16135590791551835,1
2025-11-09T15:01:07.010Z,backend-api-19,dev,INFO,2025-11-09T15:01:07.010Z INFO [backend-api-19] Started request GET /login from 10.0.1.40 in 252ms,0.16087196538045034,1
2025-11-13T02:26:23.860Z,orders-10,prod,INFO,"2025-11-13T02:26:23.860Z INFO [orders-10] Graceful shutdown initiated, waiting for connections to drain",0.16028624710123884,1
2025-11-07T20:55:12.389Z,backend-api-13,staging,INFO,2025-11-07T20:55:12.389Z INFO [backend-api-13] Completed 304 GET /login in 189ms,0.15907746268105172,1
2025-11-06T09:23:53.676Z,orders-03,dev,INFO,2025-11-06T09:23:53.676Z INFO [orders-03] User 51331 authenticated successfully,0.15899814078733476,1
2025-11-06T01:13:03.013Z,orders-12,staging,INFO,2025-11-06T01:13:03.013Z INFO [orders-12] Background job cleanup completed in 201ms,0.15874516826142593,1
2025-11-09T14:06:03.265Z,auth-service-13,staging,INFO,2025-11-09T14:06:03.265Z INFO [auth-service-13] Opening database transaction; connection_id=3967,0.15564822940388134,1
2025-11-11T09:52:56.617Z,auth-service-06,dev,INFO,2025-11-11T09:52:56.617Z INFO [auth-service-06] Loaded config from /etc/config/env.yml,0.1556018548685788,1
2025-11-08T17:46:42.450Z,backend-api-05,prod,INFO,2025-11-08T17:46:42.450Z INFO [backend-api-05] Started request DELETE /api/v1/payments from 10.0.2.15 in 217ms,0.1554160182271106,1
2025-11-08T23:33:53.888Z,backend-api-16,staging,INFO,2025-11-08T23:33:53.888Z INFO [backend-api-16] Opening database transaction; connection_id=6133,0.15524575259749585,1
2025-11-12T15:02:29.205Z,payments-07,dev,INFO,2025-11-12T15:02:29.205Z INFO [payments-07] Cache hit for key=session:1139; ttl=3184s,0.15384357169675222,1
2025-11-07T10:59:21.577Z,auth-service-01,dev,INFO,2025-11-07T10:59:21.577Z INFO [auth-service-01] Opening database transaction; connection_id=9202,0.15354140380006032,1
2025-11-12T01:32:34.092Z,backend-api-09,staging,INFO,2025-11-12T01:32:34.092Z INFO [backend-api-09] User 17982 authenticated successfully,0.15257340589650525,1
2025-11-12T19:38:48.090Z,auth-service-08,staging,INFO,2025-11-12T19:38:48.090Z INFO [auth-service-08] Cache hit for key=session:6918; ttl=3194s,0.15217013925618528,1
2025-11-12T14:18:48.708Z,payments-18,prod,INFO,2025-11-12T14:18:48.708Z INFO [payments-18] Started request GET /health from 10.0.1.27 in 57ms,0.15195925359564855,1
2025-11-13T02:47:05.385Z,backend-api-07,staging,INFO,2025-11-13T02:47:05.385Z INFO [backend-api-07] Loaded config from /etc/config/db.yml,0.1517285092533277,1
2025-11-13T00:23:24.993Z,orders-08,prod,INFO,"2025-11-13T00:23:24.993Z INFO [orders-08] Graceful shutdown initiated, waiting for connections to drain",0.15121331186113374,1
2025-11-12T07:24:55.093Z,payments-17,dev,INFO,"2025-11-12T07:24:55.093Z INFO [payments-17] Graceful shutdown initiated, waiting for connections to drain",0.15086612343016992,1
