v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,score_random_forest,anomaly_vote_count,GERCEK_ETIKET_label
-5.19,-2.95,-6.44,1.05,-1.27,1.1,52.58,16.04,12.48,-35.35,-5.77,0.8106585929366913,6.0,1
-20.46,-8.94,-0.84,1.22,-0.77,1.45,52.58,17.47,12.13,-38.76,-1.57,0.8104593512429341,5.0,0
-5.76,-26.44,20.9,0.51,0.08,-0.17,48.61,19.62,13.86,-36.81,-6.17,0.8099078398758375,9.0,0
-13.99,-3.61,-8.48,0.22,-0.74,0.15,53.3,35.39,20.8,-34.96,-7.06,0.8096197596401284,3.0,0
-14.71,-6.12,16.93,0.75,-0.56,0.0,61.78,37.0,19.23,-36.85,-4.67,0.8095819975579729,6.0,0
-11.91,7.16,-23.5,-0.05,0.11,0.54,54.56,18.01,11.26,-36.87,-6.92,0.8095749910158149,3.0,0
-22.28,7.84,-15.18,0.2,0.68,0.32,53.12,35.93,20.97,-37.01,-8.12,0.809564029046352,3.0,0
-13.08,-2.5,-6.34,-0.04,-0.86,0.33,59.25,35.57,19.59,-36.35,-6.68,0.8093407873392536,4.0,1
-2.99,-4.8,-5.37,1.32,-0.99,0.23,55.11,31.45,17.32,-37.03,-5.02,0.809243846490447,4.0,0
-22.27,-6.33,-5.38,0.56,-0.35,0.38,84.87,22.13,2.86,-42.66,0.71,0.8017193179807631,4.0,0
-11.66,-7.27,7.32,1.13,-0.69,1.11,49.51,18.01,14.04,-38.05,-1.43,0.8008221653970257,9.0,1
-7.82,-11.28,-4.38,1.45,-1.9,1.0,53.12,19.8,15.42,-37.2,-7.54,0.8006778882626414,5.0,1
-20.46,-8.94,-0.84,1.22,-0.77,1.45,52.58,17.47,12.13,-36.72,-3.7,0.8006323247741728,6.0,1
32.02,-78.5,-28.6,-0.17,0.01,-0.24,55.47,18.89,13.52,-33.85,-6.28,0.8004217911005287,6.0,1
0.49,-13.76,-27.34,0.06,-1.27,0.06,54.38,19.62,13.86,-35.09,-3.99,0.8003400917860892,8.0,0
-4.9,-11.62,-15.51,0.22,-0.24,0.39,54.2,18.01,12.3,-38.42,-4.7,0.8003159618448242,2.0,0
11.35,-12.7,-13.2,-0.75,-0.22,-0.32,47.89,18.54,11.78,-36.76,-5.47,0.799859798727421,7.0,1
-6.97,9.15,4.79,0.77,-0.7,0.15,56.01,35.93,19.93,-37.94,-1.66,0.7998253657965302,8.0,1
-22.21,5.94,-25.44,-1.75,-1.09,0.01,47.17,17.82,5.54,-35.26,-3.45,0.7997027019973207,3.0,0
-13.99,-3.61,-8.48,0.22,-0.74,0.15,53.3,35.39,20.8,-35.27,-6.54,0.7996851101052896,3.0,0
-17.29,-0.39,1.04,0.14,0.08,0.34,55.47,32.17,18.72,-36.25,-5.79,0.7996579403826732,5.0,0
-7.55,-20.3,-22.29,0.2,-1.6,0.1,57.63,36.11,21.15,-37.49,-3.25,0.7995670803608944,8.0,0
-11.9,3.64,-25.73,0.42,-0.65,0.9,55.83,18.89,13.52,-37.65,-3.86,0.7995590577155596,6.0,0
2.9,-10.59,-33.63,-1.37,-1.08,-0.52,57.99,37.18,20.8,-37.99,-3.28,0.7994767248275259,9.0,0
48.55,-75.09,6.35,1.67,1.57,-0.06,52.76,35.21,19.59,-33.6,-4.92,0.7994354157793515,5.0,1
-4.38,-8.1,-19.77,-0.56,-0.99,-0.1,60.52,34.67,20.11,-36.88,-4.25,0.7994096373918332,7.0,0
0.45,-7.66,-30.55,-0.87,-0.02,0.28,55.29,19.07,15.08,-36.14,-4.47,0.7991645577315444,2.0,0
-5.88,7.31,-45.71,1.38,-0.66,0.82,86.67,21.77,3.9,-44.41,1.53,0.7917564678878608,9.0,1
-15.56,3.69,-21.55,1.05,-0.98,1.12,80.9,19.98,1.12,-44.36,-1.3,0.7917452647036952,7.0,0
14.32,-78.5,23.35,-0.03,0.12,-0.1,52.58,17.47,10.05,-34.41,-5.42,0.7910111084164907,5.0,1
-23.4,0.44,3.4,0.55,-0.9,1.11,53.12,16.93,12.3,-37.15,-6.0,0.790642692153373,5.0,1
-9.84,-10.82,-14.03,0.78,-1.03,0.88,51.5,16.39,14.21,-37.85,-4.17,0.7904528161853789,4.0,0
-11.25,-25.5,-4.92,0.11,-0.26,0.37,55.65,17.64,11.61,-37.92,-1.66,0.7902618062308714,6.0,0
4.98,2.29,15.34,0.56,-1.19,-0.27,56.19,38.61,21.15,-38.3,-5.54,0.7900947212091394,10.0,1
0.7,-9.65,-9.77,-1.99,-0.79,-0.4,52.4,33.06,21.67,-33.87,-8.39,0.7898786696254798,8.0,0
-19.37,-6.35,-5.4,0.68,-0.38,0.43,56.01,35.93,19.93,-37.36,-2.35,0.7898723815690909,7.0,0
-14.81,-12.48,-15.31,0.3,-0.56,0.64,47.89,18.54,11.78,-37.36,-4.96,0.7898705327529996,5.0,0
-25.1,0.19,-0.49,0.69,-0.77,0.31,50.78,35.75,19.76,-36.58,-8.76,0.7896945303367219,4.0,0
-10.99,14.93,14.7,1.07,-1.03,0.1,55.65,36.65,22.36,-38.52,0.07,0.789660778807071,8.0,0
-11.79,-2.76,-8.94,-0.22,-1.2,0.15,52.22,31.09,20.8,-35.91,-8.22,0.7895866592789655,4.0,0
-11.44,14.9,34.4,0.68,-0.87,0.27,61.78,37.0,21.67,-36.4,-6.15,0.7895718247354888,3.0,1
6.46,-7.45,2.75,-0.16,-0.23,-0.42,50.05,14.96,8.32,-37.91,-0.16,0.7894001979103177,5.0,0
-19.39,-1.35,-10.87,0.67,-0.54,0.7,55.47,18.89,12.82,-35.36,-5.36,0.7893843427021824,2.0,0
10.72,-11.96,1.31,-0.57,0.41,0.09,54.2,16.93,13.0,-35.62,-4.95,0.789300221194674,4.0,0
-21.71,-35.38,3.87,-0.15,-0.13,0.34,55.83,18.89,13.52,-37.54,-3.73,0.7892688017281391,5.0,0
-14.56,-13.57,-7.91,-0.39,0.9,0.23,53.3,35.39,20.8,-34.75,-7.17,0.7891055323361305,3.0,0
40.35,-36.58,-41.82,0.37,0.63,0.22,85.41,21.23,1.99,-40.88,-0.36,0.7819492652602092,7.0,1
-9.06,-3.35,-13.72,0.77,-1.21,1.22,85.05,23.74,0.26,-44.59,2.58,0.7818429873184191,6.0,1
-4.88,3.36,-16.21,1.49,-0.63,1.13,83.25,23.38,-1.82,-43.93,5.33,0.7818121761724586,9.0,1
-14.8,-4.2,-2.16,1.21,0.23,0.77,52.76,19.8,12.3,-36.24,-3.76,0.7804156057252988,3.0,0
-13.75,-1.47,1.72,0.86,-0.67,1.3,52.22,18.89,10.74,-34.58,-5.85,0.780373242214533,4.0,0
-11.33,5.18,-5.73,0.76,-0.44,1.04,55.65,17.64,11.61,-37.87,-1.93,0.7803681051242513,4.0,0
-11.05,-10.56,-16.17,0.59,-0.59,1.31,54.56,15.5,11.26,-36.49,-6.07,0.7803216015118435,4.0,0
-4.32,0.12,-13.19,0.85,-0.82,1.09,50.42,19.98,13.52,-36.99,0.26,0.780288517936771,4.0,0
-21.92,11.94,9.97,1.64,-0.59,1.15,45.73,16.75,10.05,-37.55,-1.7,0.7799468123946802,2.0,0
-7.42,-10.9,-10.87,0.57,-0.94,-0.02,57.09,39.86,20.97,-36.6,-0.76,0.7799381578170143,6.0,0
-10.99,14.93,14.7,1.07,-1.03,0.1,55.65,36.65,22.36,-37.96,-2.22,0.7798290120021988,7.0,1
-21.92,11.94,9.97,1.64,-0.59,1.15,45.73,16.75,10.05,-36.58,-2.69,0.7797719949584507,3.0,0
-16.23,-7.96,1.2,0.86,-0.65,0.86,48.97,18.54,11.78,-37.23,-6.77,0.7797007188782366,7.0,0
-9.93,-4.59,-20.07,0.08,-0.39,0.34,55.11,31.45,17.32,-37.13,-5.52,0.7796632427236939,3.0,0
-15.44,-5.62,-2.47,0.44,-0.28,0.41,51.14,37.54,18.72,-37.73,-1.99,0.7796272360201085,7.0,0
29.18,-78.5,-6.54,1.6,0.76,0.06,49.69,18.89,11.09,-33.21,-5.35,0.7795886081206654,6.0,0
-5.52,-5.44,-10.97,0.56,-0.86,-0.03,55.65,37.0,22.71,-36.61,-6.28,0.7793332306205818,3.0,0
-14.22,6.23,-14.4,0.23,-0.14,0.71,54.74,17.82,14.21,-37.59,-5.96,0.7704946670546918,3.0,0
-17.05,3.58,-4.4,1.3,-0.56,1.24,52.94,16.39,10.05,-45.22,-3.26,0.7704872313783255,8.0,0
-4.84,-6.28,-1.29,0.75,-0.44,0.75,47.35,16.93,11.26,-37.21,-4.44,0.770359988717014,3.0,0
-15.46,-1.97,4.82,0.33,-0.25,0.35,57.09,39.86,20.97,-36.4,-1.46,0.7701163015166215,6.0,1
-17.36,1.99,-0.3,0.46,-0.41,0.44,47.89,32.17,21.15,-38.23,-4.0,0.7700568627815307,7.0,0
-20.2,8.31,-16.92,-0.22,-0.33,0.35,45.73,16.75,10.05,-38.57,-2.37,0.769967936069756,2.0,0
-2.9,15.58,16.73,0.74,-1.25,0.0,52.4,31.99,15.08,-36.69,-4.48,0.7697882885420557,8.0,0
1.01,-24.61,-52.35,-0.26,-0.63,-0.25,57.45,37.72,23.75,-34.06,-6.97,0.7695947698255969,10.0,1
-4.34,-10.88,-10.49,-0.28,-1.05,0.78,43.74,16.21,6.06,-36.1,0.42,0.7695778279307892,3.0,0
0.13,-11.15,-64.56,0.08,-0.53,-0.07,48.61,16.75,11.78,-36.35,-0.46,0.7695190665119979,3.0,0
0.97,-6.99,-4.74,1.2,-1.39,0.0,50.78,35.75,19.76,-35.74,-7.25,0.7693034056020763,4.0,0
-13.93,10.88,29.25,0.82,-0.85,0.05,59.98,35.93,19.93,-34.78,-6.18,0.7692602564465848,3.0,0
-3.63,-2.27,-7.82,0.79,-0.56,0.92,83.61,23.03,5.11,-44.45,6.89,0.7618150432977306,7.0,1
-9.8,-10.45,-12.31,1.38,-1.71,0.76,53.12,20.52,14.73,-35.98,-7.08,0.7605657517364945,4.0,1
1.95,-10.21,-17.14,-0.35,-0.74,-0.13,53.12,20.52,14.73,-35.83,-6.78,0.7605182049882715,7.0,0
-15.34,-48.8,-21.99,0.69,-1.52,0.31,52.58,20.34,13.17,-37.67,-4.61,0.7604315507395305,7.0,0
1.01,-13.52,1.41,-0.33,0.3,-0.61,45.73,16.75,10.05,-37.04,-3.08,0.7600241642349911,5.0,1
-15.37,-2.37,-8.24,0.73,-0.62,0.47,49.51,30.91,19.93,-37.33,-4.0,0.7599698858776714,7.0,0
-21.13,-4.65,-4.17,0.67,-0.76,0.62,47.17,14.24,7.62,-37.46,-0.99,0.7597855178072946,3.0,0
-14.84,-1.51,6.43,-0.06,-0.23,0.34,50.78,33.6,14.9,-37.6,-2.98,0.7596836756092004,5.0,0
-13.93,10.88,29.25,0.82,-0.85,0.05,59.98,35.93,19.93,-35.13,-4.87,0.7596087901276547,3.0,0
0.49,-24.08,-34.1,0.69,-1.23,-0.04,59.62,34.5,20.28,-37.5,-7.92,0.7595807443086664,8.0,0
-16.64,15.64,-16.48,0.67,-0.49,0.74,54.56,18.01,11.26,-35.16,-5.93,0.7594144513804286,3.0,0
0.0,-66.34,-30.07,1.12,-0.14,0.41,49.33,18.89,11.78,-34.28,-5.91,0.7593765616787658,3.0,0
-5.05,-8.23,-8.24,0.12,0.26,0.45,54.38,19.26,14.21,-34.66,-5.84,0.759248830196556,3.0,0
2.78,-0.67,-8.61,-0.52,0.6,-0.34,57.81,17.64,13.34,-35.11,-5.82,0.7590993907524656,4.0,0
-6.82,-0.48,-5.82,-0.42,0.53,-0.02,47.71,19.44,13.34,-36.73,-7.07,0.7590545024820801,3.0,0
10.99,-52.52,23.27,-0.01,0.0,-0.5,83.43,23.2,5.63,-40.64,-2.4,0.7516779774273362,7.0,1
-3.12,-5.16,-19.0,0.84,-0.63,0.97,52.4,17.29,12.3,-36.88,-5.56,0.7508553649737449,4.0,1
7.53,-78.5,-12.2,-0.16,0.02,0.23,53.66,17.11,12.82,-34.47,-6.16,0.7508121108185076,6.0,0
0.48,-8.77,-4.47,-0.85,1.0,-0.18,56.01,13.71,12.3,-36.25,-7.48,0.7507087984004215,5.0,1
-19.62,-1.83,1.51,1.23,-1.54,1.21,52.58,20.34,13.17,-37.88,-5.3,0.7505413964152269,7.0,0
-6.1,3.5,-5.39,0.51,-0.44,0.82,54.2,18.01,12.3,-38.5,-4.34,0.7503267837425848,2.0,0
2.49,-42.26,-6.34,0.0,0.34,0.21,52.94,31.81,18.03,-35.3,-3.64,0.7501252596351199,2.0,0
5.75,-56.11,-4.84,0.04,0.26,0.38,62.32,36.47,18.37,-34.98,-2.95,0.7499938143753263,5.0,1
-25.1,0.19,-0.49,0.69,-0.77,0.31,50.78,35.75,19.76,-36.14,-9.34,0.7497662844012076,4.0,0
-4.74,-6.32,7.33,-1.17,1.71,-0.25,51.68,20.52,13.0,-34.63,-7.75,0.7497410920222263,8.0,1
-1.86,-4.21,-9.32,0.33,0.68,-0.15,46.45,21.05,10.4,-35.52,-5.46,0.7496606797561872,8.0,1
-16.64,15.64,-16.48,0.67,-0.49,0.74,54.56,18.01,11.26,-35.88,-6.01,0.7495829203958203,3.0,0
-24.96,12.96,-23.14,0.5,-0.38,0.61,47.71,19.44,13.34,-36.7,-5.67,0.7495537448629457,3.0,0
4.23,-19.41,-11.14,-0.67,0.28,0.05,49.15,14.06,6.41,-36.53,-2.35,0.7495472228913508,6.0,0
-11.91,7.16,-23.5,-0.05,0.11,0.54,54.56,18.01,11.26,-37.24,-7.6,0.7494682014423459,3.0,0
0.31,-78.5,-14.53,0.3,0.39,0.43,52.76,35.21,19.59,-34.3,-4.69,0.749396101586834,3.0,0
7.52,-9.8,5.09,0.0,0.1,0.45,82.17,20.52,1.64,-44.36,1.98,0.7417487313745945,10.0,1
0.84,-6.5,-11.62,0.03,-0.82,0.02,55.47,17.11,13.17,-37.93,-2.95,0.7408745634719279,8.0,0
2.21,-11.73,-8.98,-0.73,0.78,-0.02,57.81,14.42,11.96,-38.3,-5.88,0.7408693437350852,6.0,1
4.95,-13.82,-6.45,-0.26,-0.34,-0.32,48.25,21.05,12.48,-36.49,-1.38,0.7407192696071236,8.0,1
-13.57,-9.8,-21.11,1.28,-2.0,1.09,52.94,20.7,15.25,-38.19,-2.7,0.7405828216788236,6.0,0
-7.61,-12.09,-3.67,1.22,-1.09,0.67,53.12,19.8,14.38,-38.92,2.71,0.7404126403586464,3.0,0
-7.21,-1.21,-9.21,0.67,-0.47,1.09,55.83,18.89,10.4,-37.68,-3.75,0.740410748803962,3.0,0
-10.22,-6.49,-25.48,1.34,-1.47,0.96,54.38,19.62,13.86,-35.11,-5.39,0.7403188413207343,6.0,0
12.91,-45.11,-34.61,0.05,0.4,0.38,61.96,34.67,18.72,-34.56,-3.88,0.7394105936911693,3.0,0
0.45,-7.66,-30.55,-0.87,-0.02,0.28,55.29,19.07,15.08,-36.09,-5.33,0.7391247575313956,2.0,0
-13.93,2.25,-14.6,1.11,-0.79,0.99,82.35,20.34,-1.99,-42.2,0.41,0.7317087877577673,5.0,1
-15.53,12.79,9.86,-0.25,-1.22,0.51,81.08,21.59,1.99,-44.39,2.59,0.7315014312355564,5.0,0
3.16,-4.18,1.91,-0.85,1.12,-0.32,54.38,16.75,10.4,-37.75,-4.64,0.7307510132071547,5.0,1
0.5,-10.53,-18.3,0.08,-0.6,0.14,53.48,19.07,12.3,-37.01,-3.7,0.7302384900254126,3.0,0
-24.96,4.2,-2.06,0.01,-0.3,0.3,56.19,38.61,21.15,-38.35,-6.99,0.7301021901643894,7.0,0
-12.91,-7.44,-13.44,-0.09,0.0,0.49,47.17,17.82,5.54,-34.6,-2.52,0.729891095864603,2.0,0
-12.89,-4.76,-4.16,1.23,0.06,0.49,58.35,38.26,20.8,-37.55,-3.65,0.7298347384546726,6.0,0
-18.36,-3.57,-7.53,0.0,-0.73,0.53,59.62,34.5,20.28,-37.8,-8.3,0.7297116017941696,6.0,0
-9.48,-8.89,-3.26,0.36,-0.77,0.87,48.25,17.47,10.74,-38.46,-1.75,0.729645952302099,4.0,0
2.25,-13.59,-21.67,-0.95,1.41,0.01,57.63,16.39,13.17,-37.05,-5.0,0.7295620476491186,8.0,0
-10.48,0.28,-11.8,-0.32,0.28,0.65,53.84,18.01,14.38,-37.52,-6.57,0.7293134484566532,2.0,0
-16.97,-1.28,2.77,-0.79,0.03,0.25,54.74,37.54,20.8,-34.13,-2.95,0.7293046141512897,4.0,0
-12.02,-6.86,-12.9,1.01,-0.84,1.05,84.87,23.56,0.08,-42.92,2.99,0.7216571195379803,4.0,0
22.24,-78.5,-38.4,-0.2,0.17,-0.01,55.11,17.47,10.4,-34.49,-5.44,0.721053838037277,5.0,1
-24.31,1.77,5.59,1.3,-0.62,1.43,52.04,16.93,12.3,-37.79,-6.72,0.7204943932057841,5.0,1
-3.67,-7.21,-8.28,0.82,-0.88,0.68,49.87,17.64,11.26,-37.38,-2.51,0.7204337783740743,5.0,0
-1.12,-2.79,-8.0,0.04,-0.85,-0.06,53.12,19.8,14.38,-38.76,2.4,0.7204037213914901,3.0,0
5.7,-4.92,-8.11,-0.18,0.56,-0.08,51.32,16.93,12.65,-36.02,-5.31,0.7202653094974595,3.0,0
-12.89,-4.76,-4.16,1.23,0.06,0.49,58.35,38.26,20.8,-37.28,-3.76,0.7199008394253252,8.0,1
-5.46,-9.69,-23.85,-0.06,-1.12,-0.03,58.35,38.26,20.8,-37.41,-3.66,0.7198369650239365,6.0,0
-17.54,-0.56,-4.48,-1.04,-1.56,0.19,50.78,33.6,22.19,-36.03,-10.28,0.7196900692838976,6.0,0
0.0,-66.34,-30.07,1.12,-0.14,0.41,49.33,18.89,11.78,-34.58,-6.06,0.719674270495623,4.0,0
-2.31,-12.12,-31.17,0.45,-1.96,0.09,52.76,30.91,18.55,-38.83,-1.74,0.719524243218911,8.0,0
-2.74,-21.57,-22.26,0.98,-0.79,0.13,51.68,36.65,17.51,-37.06,-4.02,0.7192534398953555,6.0,0
-16.42,-67.02,-17.14,1.42,1.37,0.08,61.78,37.0,19.23,-33.72,-6.49,0.719190113555259,3.0,0
-2.59,-7.57,-2.04,-0.68,1.67,0.11,55.47,17.82,15.6,-35.7,-6.31,0.7190816509287613,3.0,0
-18.55,1.11,-12.97,1.01,-1.03,0.62,54.38,19.26,14.21,-34.7,-4.81,0.7190197598886966,3.0,0
-7.12,-4.86,-9.09,-0.16,0.3,0.34,51.86,17.47,9.69,-34.67,-7.5,0.710505280882084,3.0,1
4.43,-13.07,-5.21,-0.53,0.25,-0.38,47.35,16.93,11.26,-36.52,-4.88,0.7103298590393531,3.0,0
23.54,-66.64,17.05,0.07,0.05,0.06,56.01,17.29,10.57,-34.21,-0.94,0.7101231667042167,6.0,1
-11.53,6.31,10.77,0.19,-0.39,0.43,52.76,30.91,18.55,-38.93,-2.49,0.7099482087991691,8.0,0
41.35,-62.63,19.37,1.52,1.29,-0.17,56.55,35.03,19.41,-33.95,-3.24,0.7095150831827928,5.0,0
-17.44,0.47,-5.56,0.73,-0.57,0.92,49.69,18.89,11.09,-34.11,-4.67,0.7094813702631035,5.0,0
-11.44,14.9,34.4,0.68,-0.87,0.27,61.78,37.0,21.67,-37.05,-4.0,0.7094600037962249,4.0,0
5.51,-14.59,13.64,-0.49,0.53,-0.21,53.84,18.01,14.38,-37.01,-6.41,0.7093445883936165,5.0,0
24.07,-41.11,12.39,2.39,1.07,0.04,54.74,37.54,20.8,-33.24,-2.44,0.7093090647957258,4.0,0
20.44,-10.66,-38.56,0.11,0.37,0.38,61.78,37.0,19.23,-34.63,-5.83,0.7093007583563189,3.0,0
10.72,-11.96,1.31,-0.57,0.41,0.09,54.2,16.93,13.0,-35.1,-5.32,0.7092162021121386,3.0,0
2.78,-11.72,-9.86,0.43,0.55,0.04,89.74,21.59,3.72,-43.96,1.02,0.7015401963688146,10.0,1
-12.6,10.41,-3.0,0.99,-0.62,0.56,80.9,23.92,0.43,-43.42,3.25,0.701516536138462,4.0,0
-7.12,-29.56,9.88,0.15,-0.42,0.4,55.65,18.72,12.3,-38.57,-2.04,0.7007273486204821,7.0,0
-3.49,-3.71,-2.71,0.38,-0.17,0.91,51.68,18.72,11.26,-37.39,-4.26,0.7006380528001818,5.0,1
-12.12,-6.86,1.4,1.13,-1.42,1.31,53.66,20.7,14.56,-35.24,-4.74,0.7005987638167713,6.0,1
6.43,-20.86,-11.15,-0.02,0.02,-0.11,52.04,16.21,13.34,-36.01,-5.51,0.7005924512233096,6.0,1
-9.8,-10.45,-12.31,1.38,-1.71,0.76,53.12,20.52,14.73,-36.17,-6.45,0.7004506930674228,4.0,0
-5.48,-6.17,-6.19,0.76,-1.12,0.04,47.89,32.17,21.15,-38.09,-3.55,0.7000383026182246,8.0,0
-15.55,-7.9,-14.24,0.64,-0.53,0.81,54.93,19.8,14.38,-35.95,-4.56,0.6998296701951832,2.0,0
-15.55,-7.9,-14.24,0.64,-0.53,0.81,54.93,19.8,14.38,-36.27,-4.61,0.6997610193411526,2.0,0
5.75,-56.11,-4.84,0.04,0.26,0.38,62.32,36.47,18.37,-34.64,-3.11,0.6997114560956048,3.0,0
1.79,0.68,-12.09,-1.3,-0.94,0.14,48.79,20.16,9.18,-36.9,-1.86,0.6996973935396404,5.0,0
-11.92,-3.29,-4.03,0.73,-0.66,0.11,50.78,33.6,22.19,-36.22,-9.9,0.6996640797942322,9.0,0
19.88,-55.38,1.73,0.56,1.98,-0.38,61.96,35.39,18.37,-33.85,-3.84,0.699555922216631,4.0,0
-3.76,-10.32,-16.95,0.19,-0.51,0.41,47.89,16.39,9.01,-35.47,-0.33,0.6995046727311639,3.0,0
0.35,-41.85,-23.58,1.29,1.39,0.23,52.22,31.09,20.8,-34.39,-8.79,0.699394664701234,3.0,0
-2.42,-8.97,-10.52,0.09,0.1,0.93,51.86,18.54,10.74,-37.44,-3.31,0.6993438988968262,3.0,0
-2.99,-4.8,-5.37,1.32,-0.99,0.23,55.11,31.45,17.32,-37.02,-3.89,0.699280661767168,3.0,0
-23.67,7.47,9.02,1.0,0.81,0.53,53.3,36.83,22.19,-36.62,-6.32,0.6992474311633663,1.0,0
-22.27,-6.33,-5.38,0.56,-0.35,0.38,84.87,22.13,2.86,-42.4,0.52,0.6915236851755161,3.0,0
-14.86,3.6,-8.25,2.09,-0.73,0.86,89.56,22.13,2.5,-44.14,2.0,0.6915193591577431,7.0,0
-15.56,3.69,-21.55,1.05,-0.98,1.12,80.9,19.98,1.12,-45.18,-0.93,0.6914832464033271,7.0,0
-10.22,-6.49,-25.48,1.34,-1.47,0.96,54.38,19.62,13.86,-34.74,-5.7,0.6906608286944,6.0,1
-14.22,6.23,-14.4,0.23,-0.14,0.71,54.74,17.82,14.21,-37.03,-5.55,0.690395870319692,4.0,0
-3.25,-5.16,-4.92,0.77,-0.71,0.93,51.86,17.82,12.82,-37.9,-4.86,0.6903193499545095,3.0,0
-1.5,-10.62,-10.5,-1.05,1.12,-0.37,53.66,20.7,14.56,-35.26,-5.82,0.6902785142564419,7.0,0
-12.46,-6.61,-17.93,0.85,-0.98,0.91,52.04,16.21,13.34,-36.57,-5.21,0.6902654671296867,2.0,0
-23.06,23.08,18.91,-0.5,-0.55,0.36,48.43,18.72,11.26,-36.72,-3.67,0.6902471447945395,4.0,1
-16.79,-63.59,-8.94,0.32,-1.09,0.24,53.12,16.93,12.3,-37.59,-4.86,0.6902338249143211,7.0,0
-2.84,-8.86,-18.12,-0.07,-0.56,0.19,58.35,35.75,20.11,-36.46,-5.8,0.6898357715866417,7.0,1
-12.91,-7.44,-13.44,-0.09,0.0,0.49,47.17,17.82,5.54,-34.37,-2.04,0.6897853229132656,5.0,0
-5.19,-5.66,-6.03,-0.88,-0.79,-0.15,47.17,36.11,19.76,-35.72,-3.75,0.6896692314198175,4.0,0
-2.9,15.58,16.73,0.74,-1.25,0.0,52.4,31.99,15.08,-37.12,-2.22,0.6895435715150874,6.0,0
1.05,-4.38,-14.03,0.26,-0.03,0.97,52.4,18.01,10.92,-37.94,-3.89,0.6893869383653811,3.0,0
-21.71,-35.38,3.87,-0.15,-0.13,0.34,55.83,18.89,13.52,-37.39,-3.6,0.6893480191580889,6.0,0
-6.47,-4.38,-8.35,0.39,-0.14,1.03,55.83,18.19,9.69,-38.53,-4.43,0.6893371930158358,2.0,0
4.16,-5.23,-14.06,-0.92,-1.7,-0.24,60.34,33.42,19.23,-36.02,-3.42,0.6892924054822904,6.0,0
14.09,-5.83,-3.23,-0.71,0.65,-0.11,55.83,18.19,9.69,-38.04,-5.04,0.6892917080798339,4.0,1
-18.18,-13.66,-2.17,0.47,0.51,0.09,60.16,34.67,19.76,-35.2,-5.42,0.6891338526998151,2.0,0
-20.05,8.08,2.45,0.36,0.39,-0.01,61.96,36.47,15.25,-36.4,-3.21,0.6891080025719246,2.0,0
-6.26,-4.44,-14.0,1.17,-1.72,0.95,53.48,19.07,12.3,-36.71,-4.48,0.6808418450594023,5.0,1
5.57,-14.3,-17.05,-0.54,0.63,-0.36,50.42,17.11,12.48,-38.19,-6.31,0.6808389304691048,7.0,1
8.26,30.55,-47.18,0.04,0.11,-0.19,53.48,30.91,18.55,-35.24,-5.13,0.680570863334593,5.0,0
-8.28,-0.35,6.1,-0.67,1.37,-0.06,50.05,17.82,13.17,-35.47,-6.64,0.6804059577612358,4.0,0
-6.47,-18.37,-35.85,1.12,-1.25,1.21,53.48,17.64,11.61,-36.65,-4.59,0.6803000592902461,5.0,0
9.9,-78.5,3.58,0.07,0.17,0.13,52.94,18.19,12.48,-34.1,-5.59,0.6801071851417128,6.0,0
-18.36,-3.57,-7.53,0.0,-0.73,0.53,59.62,34.5,20.28,-37.38,-8.43,0.680046400444826,7.0,1
-4.46,-7.64,-6.74,-0.3,-0.02,0.03,55.29,28.4,17.16,-35.24,-9.54,0.6796662630113423,2.0,0
-12.41,6.6,-9.32,0.61,0.17,0.84,55.47,18.19,13.86,-35.9,-7.6,0.6794278273191132,3.0,0
9.35,-12.43,-0.15,-0.34,-0.77,-0.38,50.78,14.24,7.97,-37.71,-1.4,0.6793903472131921,9.0,0
0.13,-11.15,-64.56,0.08,-0.53,-0.07,48.61,16.75,11.78,-36.23,-0.85,0.6793792824762047,5.0,0
-18.2,2.37,4.76,0.5,-0.64,0.9,51.68,20.52,13.0,-33.78,-5.75,0.6789001824050579,3.0,0
28.96,-7.75,-39.21,0.35,0.86,0.17,86.49,24.1,3.03,-41.45,-1.73,0.6718083794893259,7.0,1
37.15,-23.29,-9.19,-0.11,0.07,0.35,89.74,23.03,4.76,-40.87,1.33,0.6717634255406185,7.0,1
-4.67,-5.82,11.55,1.05,-0.55,0.71,85.95,19.98,2.16,-42.36,-0.32,0.6715755629094681,6.0,1
23.25,-78.5,-6.44,-0.12,-0.07,-0.03,54.93,17.29,12.65,-34.61,-3.03,0.6712565441192252,6.0,1
25.88,-53.97,-23.12,-0.23,0.32,-0.51,52.4,19.8,15.42,-33.65,-8.86,0.6707205542571878,5.0,1
-17.12,-2.89,20.86,0.92,-1.23,1.14,45.91,20.16,16.12,-35.1,-7.05,0.6705705569328925,5.0,1
-23.4,0.44,3.4,0.55,-0.9,1.11,53.12,16.93,12.3,-37.89,-5.38,0.6704570507514048,4.0,0
10.96,-78.5,4.23,0.06,0.01,-0.09,54.38,19.26,14.21,-34.13,-7.24,0.6704149004557391,6.0,1
-23.06,23.08,18.91,-0.5,-0.55,0.36,48.43,18.72,11.26,-37.39,-3.19,0.6703431566345849,3.0,0
11.19,-8.02,-9.01,-0.75,0.78,0.06,51.86,16.75,11.44,-39.95,-8.97,0.6697632924032632,7.0,1
-18.97,-14.8,-4.72,1.11,-0.84,0.68,54.93,19.8,14.38,-35.6,-4.53,0.6697022433579862,3.0,0
