v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,score_isolation_forest,anomaly_vote_count,GERCEK_ETIKET_label
-18.11,2.94,25.58,-0.31,0.52,-0.56,47.35,-13.88,11.26,-64.78,-51.81,0.6946257638642439,6.0,0
-7.34,-2.24,2.13,0.23,-0.64,0.27,50.42,15.68,-14.21,-34.74,48.22,0.6946181883012753,3.0,0
-2.93,1.46,8.25,-0.7,2.0,-0.59,31.65,-1.88,-94.31,-12.05,101.16,0.6946180588186264,4.0,0
-0.94,1.12,10.48,0.44,-0.04,0.02,18.85,138.44,-260.57,-5.81,98.39,0.6946127028816116,5.0,0
-1.24,-17.75,-11.68,0.64,-2.75,-0.14,-5.07,28.13,22.3,7.48,-22.16,0.6945998329601076,6.0,0
-10.89,-3.34,3.77,-0.36,0.66,-0.05,80.36,20.87,-3.55,-42.55,3.49,0.6945989023539396,6.0,0
-9.75,-2.59,-4.61,0.13,-0.23,0.78,79.45,-1.15,-1.64,-58.23,-7.37,0.6945867448307518,6.0,0
-10.88,-14.83,-10.57,-0.2,0.12,-0.76,0.0,0.0,0.0,-11.5,-25.95,0.6945738158305851,5.0,0
-4.44,-15.84,-7.25,-1.37,1.79,-2.52,0.0,0.0,0.0,23.16,-49.33,0.694551658851646,6.0,0
-9.68,-7.05,-8.43,-1.66,0.98,-0.34,83.97,20.16,1.64,-45.46,10.26,0.6945435934247941,6.0,0
2.16,-17.92,-5.65,0.01,0.09,0.11,-13.08,32.26,15.61,51.2,-43.89,0.6945286663358228,6.0,0
4.5,-22.95,-14.05,-0.03,0.63,0.84,-23.23,29.57,-9.26,32.35,-36.23,0.6945006294572412,6.0,0
-3.17,0.49,9.84,0.35,-0.18,0.17,63.4,24.28,-63.45,-17.81,84.52,0.6944972799420979,2.0,0
-9.03,6.23,-5.13,0.83,-0.41,0.34,45.54,-31.27,10.83,-71.57,-106.88,0.6944890374802922,4.0,0
-2.9,0.56,11.51,1.43,-1.62,-0.37,44.82,8.33,-49.4,-15.67,78.19,0.6944850531814408,3.0,0
-1.05,1.78,10.91,0.31,-0.49,0.2,226.12,201.71,209.12,-7.87,95.14,0.6944596315015354,4.0,0
4.79,-10.1,-18.08,0.41,-0.7,-0.16,-34.45,21.14,35.52,27.93,-81.65,0.6944482924960357,6.0,0
-9.57,-13.03,-18.2,0.92,-0.15,-1.22,0.0,0.0,0.0,7.27,-29.2,0.6944397896819303,6.0,0
-10.99,-3.01,0.88,0.47,0.42,-0.72,67.01,7.43,-1.38,-51.53,22.71,0.6944368079699461,6.0,0
-5.27,-9.81,-0.43,0.08,0.09,-2.07,0.0,0.0,0.0,11.04,-43.31,0.6944094032874356,6.0,0
-2.65,-2.23,-11.58,-1.26,1.82,0.1,16.68,2.59,41.78,-4.51,-78.26,0.694408136670484,5.0,0
-2.63,0.33,8.65,1.1,-1.27,-0.51,44.82,8.33,-49.4,-16.05,77.33,0.6944057511971395,3.0,0
-2.88,-0.72,8.25,0.82,-0.99,-0.6,44.82,8.33,-49.4,-16.68,76.04,0.694388222660284,3.0,0
-6.86,-3.07,5.68,1.4,-2.45,0.32,49.15,23.03,-5.01,-30.6,46.55,0.694377436131507,3.0,0
8.34,-12.11,-12.91,0.36,0.47,0.29,-26.26,32.97,22.48,44.58,-74.95,0.6943671808623839,6.0,0
-10.15,4.07,0.64,0.49,-0.16,-0.02,53.12,-19.98,12.3,-79.83,-66.82,0.6943603991888475,5.0,0
-8.26,0.42,-5.92,0.7,-1.6,-0.21,45.0,-14.06,13.52,-68.06,-35.46,0.6942616595791108,5.0,0
-10.28,-0.78,0.9,-0.76,1.77,0.54,60.7,0.08,1.9,-67.54,-1.58,0.6942546932030446,4.0,0
-7.23,-5.19,4.82,-0.54,1.15,0.19,41.4,18.54,-5.54,-26.62,22.64,0.6942076848721351,3.0,0
3.51,-17.47,-9.38,0.82,-0.24,0.55,-18.07,28.67,-9.78,28.12,-28.66,0.6941984186913377,6.0,0
-10.07,-2.6,-12.97,-2.18,2.34,-2.44,0.0,0.0,0.0,-12.43,-28.75,0.6941704642040356,5.0,0
-7.03,-1.03,5.45,-1.11,1.68,-0.23,52.22,18.89,10.74,-34.74,-5.77,0.6941539686099598,5.0,0
3.14,-16.34,-9.79,0.87,-0.28,0.48,-13.97,33.87,-14.07,28.16,-28.72,0.6941475089170079,6.0,0
-6.04,-5.36,-4.16,0.4,-0.55,-0.2,83.25,11.2,-4.94,-45.2,0.5,0.6941438957175238,6.0,0
-3.55,1.03,10.23,-0.25,1.74,-0.09,103.63,18.72,-122.22,-14.84,94.04,0.6941409873663156,5.0,0
1.7,-15.4,-10.26,0.52,-1.6,-0.38,-43.88,26.7,-9.61,28.43,-30.06,0.6941360760285634,6.0,0
3.45,-15.62,-7.58,-0.43,1.52,0.04,-11.66,35.12,-9.78,52.86,-33.02,0.6940849428211286,6.0,0
2.4,-19.13,-6.04,0.67,-1.19,0.39,-12.37,30.46,19.04,48.42,-40.16,0.6940321797113507,6.0,0
-9.17,1.76,-0.81,-0.05,0.5,0.62,75.13,-10.84,17.07,-65.21,-41.79,0.694028234862722,5.0,0
-10.11,1.3,1.08,-0.67,1.24,0.53,56.01,-6.0,8.84,-70.14,-27.41,0.6940118010777838,5.0,0
3.96,-17.61,-11.08,0.72,-0.14,0.73,-18.07,28.67,-9.78,29.16,-31.22,0.6939461671383019,6.0,0
-10.83,3.9,-3.57,0.09,-0.07,0.37,61.06,-28.76,9.1,-82.56,-82.66,0.6939320074114552,5.0,0
1.68,-17.94,-10.1,-0.53,0.79,0.55,-5.25,26.16,1.2,32.45,-41.33,0.6939243763855818,6.0,0
-9.24,4.34,-3.36,-0.14,-0.16,-0.52,51.32,-26.61,11.87,-67.17,-89.98,0.6939218084573877,6.0,0
-8.27,0.52,-4.99,-0.06,-0.45,0.69,59.25,-11.55,30.94,-51.39,-66.93,0.693876095607735,5.0,0
3.62,-16.48,-9.56,1.02,-1.91,0.21,-13.97,37.45,14.41,22.63,-17.92,0.693865869656993,6.0,0
8.34,-12.11,-12.91,0.36,0.47,0.29,-26.26,32.97,22.48,44.58,-74.76,0.6938586209797253,6.0,0
-0.21,-17.11,-8.12,0.78,-0.8,1.0,-11.84,27.06,-4.8,28.63,-30.83,0.6938323252045319,6.0,0
-7.58,3.07,4.79,-0.47,-0.79,-0.13,56.19,-10.11,-19.41,-56.15,82.4,0.6938048548489393,4.0,0
-10.05,-3.01,5.57,1.18,-1.55,0.46,77.84,16.57,-23.31,-42.18,30.25,0.693793509888927,5.0,0
3.54,-16.56,-6.51,0.86,-0.79,-0.25,-29.46,28.67,25.56,27.21,-14.6,0.6937855742404154,6.0,0
-8.69,-0.37,-6.46,0.71,-0.77,-0.26,47.35,-13.88,11.26,-65.04,-44.84,0.6937700555754915,6.0,0
-10.53,0.37,-0.01,-0.44,1.02,0.7,77.84,-13.53,-9.78,-66.35,10.63,0.6937694594536774,6.0,0
-2.96,5.29,9.55,-0.6,-0.53,-0.2,21.01,-27.69,-16.2,-23.97,104.27,0.6937547007622322,4.0,0
-4.13,-2.85,-8.85,-0.84,1.12,-0.17,83.25,23.38,-1.82,-44.36,0.91,0.6937112679826221,6.0,0
-2.81,-0.18,9.69,0.13,-0.11,0.06,260.94,-289.3,-296.97,-12.5,84.45,0.6937102081263248,5.0,0
-11.18,-1.23,7.37,-0.94,1.12,0.09,53.66,-16.04,-40.29,-51.25,38.86,0.6937031895443277,5.0,0
-7.55,-2.48,3.71,0.03,0.08,0.2,61.78,17.29,-13.0,-45.84,27.24,0.6936884650925477,5.0,0
-4.26,1.98,13.58,-0.8,-0.34,-0.14,19.75,-26.07,-28.17,-20.49,89.11,0.693667843013067,4.0,0
-4.82,-1.05,7.14,0.32,-0.9,0.25,50.78,15.32,-41.26,-26.87,67.03,0.6936562243872713,3.0,0
3.76,-13.72,-11.33,0.23,-0.18,-0.48,-29.46,28.67,25.56,29.11,-12.41,0.6936452107018214,6.0,0
-10.73,-2.2,2.35,0.57,-1.17,0.42,78.38,-3.67,-23.14,-50.27,42.57,0.693640811792561,6.0,0
-10.25,-2.69,-5.35,-0.92,1.03,-0.22,90.1,20.87,4.42,-43.71,-1.08,0.6936293187336509,6.0,0
-11.48,-2.97,-3.09,-0.37,0.49,1.11,82.71,0.26,12.56,-55.9,-20.23,0.6936216208808625,6.0,0
-2.42,1.69,8.24,-0.01,1.3,-0.08,103.63,18.72,-122.22,-12.39,95.32,0.6936064588457108,5.0,0
-9.13,6.11,3.17,-0.44,0.32,-0.09,38.69,-38.44,7.36,-75.37,132.73,0.6935995398554251,5.0,0
-4.71,-7.1,-2.9,-1.33,1.49,-0.48,82.89,19.8,-2.86,-44.51,2.75,0.6935945638856892,6.0,0
-10.17,4.0,-0.47,-0.11,-0.47,-0.07,59.25,-33.42,7.36,-84.21,-55.97,0.693588870347923,5.0,0
0.37,-16.58,-7.49,0.49,1.06,-0.48,0.0,0.0,0.0,49.58,-60.25,0.6935636244063514,6.0,0
-12.42,3.8,11.57,-0.25,1.05,0.11,83.43,23.2,5.63,-42.17,0.27,0.6935503106704358,6.0,0
-10.27,0.94,4.78,1.06,-1.83,-0.55,57.27,-11.2,12.82,-77.14,-6.31,0.6935362615456985,5.0,0
-0.91,-0.69,8.53,-0.34,0.26,-0.13,306.76,-16.04,262.0,-5.79,94.9,0.6935334577836805,5.0,0
-9.63,-3.5,3.23,0.0,1.49,0.54,40.85,14.78,9.18,-35.41,-3.85,0.693491966092391,4.0,0
-6.66,-10.7,-11.11,-0.37,-1.13,1.9,29.64,3.58,15.95,-22.79,-33.73,0.6934786164572816,5.0,0
-10.68,-2.06,4.43,0.71,-1.44,0.43,78.38,-3.67,-23.14,-50.77,37.92,0.693441902308485,6.0,0
-9.4,2.92,0.32,1.2,-1.75,0.0,52.58,-15.86,8.66,-81.18,-20.61,0.6934125259397722,4.0,0
-13.64,1.44,17.32,0.59,0.74,0.0,80.18,15.68,-1.3,-44.53,1.45,0.6934049884928235,6.0,0
-3.08,-16.51,-6.08,0.06,0.61,0.09,1.15,32.26,-4.63,43.31,-14.65,0.6933985491106679,4.0,0
-5.85,-2.69,-9.27,0.8,-1.57,0.12,20.29,6.18,42.12,-20.7,-58.19,0.693393271653032,5.0,0
-5.41,0.33,7.96,-0.38,2.34,-0.21,62.32,2.77,-69.69,-20.94,83.43,0.6933921974715308,3.0,0
-10.7,2.71,1.28,1.24,-0.68,0.12,55.65,-21.59,11.87,-71.17,-55.08,0.6933905511233182,6.0,0
5.72,-13.95,-12.9,-0.21,0.45,-0.27,-42.46,31.0,14.75,23.72,-51.27,0.6933807902639877,6.0,0
2.43,0.55,-8.77,-0.31,0.36,-0.07,-7.48,-11.73,40.74,9.62,-100.68,0.6933572468552238,5.0,0
-3.69,-10.79,-11.47,-0.09,-0.05,-0.3,0.0,0.0,0.0,-6.97,-31.44,0.6933465633529571,6.0,0
0.96,-15.2,-11.16,-0.2,1.51,0.68,-12.55,34.23,-8.92,29.67,-36.88,0.6933281905388265,6.0,0
3.71,-16.3,-9.52,0.85,-1.84,0.23,-10.05,37.45,6.52,18.73,-9.3,0.6933229098128914,6.0,0
5.23,-10.28,-17.56,0.21,-0.41,-0.16,-31.24,24.73,35.86,26.85,-79.98,0.6932679022387078,6.0,0
-11.2,3.72,1.38,0.05,0.22,0.28,58.71,-28.58,8.58,-81.88,-59.03,0.6932032757283817,5.0,0
0.26,-16.55,-10.15,-0.46,2.61,0.12,-30.89,30.46,-16.64,37.78,-33.23,0.6931960477779016,6.0,0
-0.89,1.67,10.14,0.05,-0.13,0.01,215.84,154.93,-246.7,-7.03,97.79,0.6931679887304442,5.0,0
-10.46,1.02,-0.88,-0.47,1.18,0.67,77.84,-13.53,-9.78,-67.98,4.9,0.6931575989173645,6.0,0
5.62,-8.96,-17.19,-0.43,0.33,-0.2,-28.93,4.12,55.94,19.85,-76.09,0.6931239154242728,6.0,0
4.3,-15.89,-10.18,0.91,-1.23,0.25,-17.18,36.02,17.5,27.83,-27.59,0.6931134818651115,6.0,0
3.27,-15.93,-10.86,0.03,0.89,0.17,-16.11,37.09,-5.49,55.47,-35.94,0.6930944194680557,6.0,0
-5.06,-18.28,-14.3,1.13,-2.09,-0.59,0.0,0.0,0.0,46.71,-2.32,0.6930930219177123,5.0,0
-9.36,-0.73,12.87,-0.88,1.11,-0.23,84.15,20.7,3.55,-44.82,-2.55,0.6930768490782213,5.0,0
-11.52,2.27,-2.06,0.9,-1.31,0.57,61.24,-26.43,12.39,-80.84,-52.33,0.6930548929090861,5.0,0
2.14,-7.09,-1.98,-1.74,2.43,-0.12,0.0,0.0,0.0,4.36,9.38,0.693045743661346,6.0,0
-2.24,-18.47,-3.05,0.77,-2.66,0.75,0.0,0.0,0.0,17.62,-2.06,0.6930330154163207,6.0,0
-11.01,2.6,-1.4,0.81,-1.19,0.56,61.24,-26.43,12.39,-81.27,-51.33,0.693027487616423,5.0,0
-10.93,5.15,1.69,-0.05,-0.59,-0.09,56.91,-31.45,3.72,-84.85,-50.47,0.6930210983667024,5.0,0
0.58,-24.37,-15.85,-1.2,2.28,-0.3,-7.92,34.59,-2.4,38.3,-43.09,0.6930175721823499,6.0,0
-11.25,0.8,-1.68,-0.49,0.65,0.69,57.27,-18.89,20.02,-65.78,-65.89,0.6930043859334404,5.0,0
-10.35,-1.43,2.62,1.67,-2.24,0.21,61.24,9.58,5.89,-54.69,24.21,0.6929885766128514,5.0,0
-5.92,-2.9,-9.41,0.73,-1.39,0.11,20.29,6.18,42.12,-22.47,-55.39,0.6929819612786355,4.0,0
-6.18,-2.39,8.3,0.16,-0.3,0.22,51.86,25.36,-47.15,-24.79,57.68,0.6929712404874332,3.0,0
-7.59,-7.95,-10.9,-0.46,-0.9,1.95,29.64,3.58,15.95,-28.3,-33.97,0.6929581105247477,5.0,0
-11.03,-0.72,-4.72,1.4,-2.66,-0.05,50.42,-10.84,14.56,-71.88,-2.44,0.6929169590529625,5.0,0
-8.61,0.86,-2.65,0.36,-1.14,-0.21,45.0,-14.06,13.52,-68.36,-32.39,0.6929135321346835,5.0,0
3.29,-15.27,-7.94,-0.02,1.0,0.11,-11.66,35.12,-9.78,53.29,-31.37,0.6929041630503604,6.0,0
1.7,-15.97,-9.37,-0.59,0.81,0.08,-13.08,32.26,15.61,51.77,-45.29,0.6928683067181884,6.0,0
-8.2,-13.91,-10.58,0.02,0.08,1.35,0.0,0.0,0.0,-34.86,-11.26,0.6928680191510913,5.0,0
-10.8,-4.73,2.96,-0.82,1.34,-0.12,81.44,13.71,-24.35,-41.81,18.79,0.6928512507053832,5.0,0
-7.87,2.67,-3.31,-0.25,0.11,0.86,41.03,-17.64,17.68,-64.75,-77.0,0.6928455543351417,5.0,0
3.4,-16.23,-13.17,-1.2,-0.18,-0.22,-35.34,33.51,-6.86,20.8,-40.02,0.6927748341972286,5.0,0
-10.25,0.11,2.54,-0.35,-0.53,-0.35,59.44,-1.52,-9.36,-58.24,41.18,0.6927708068745618,5.0,0
-8.03,-11.05,-7.82,0.27,-0.4,-0.22,90.1,20.87,4.42,-44.28,2.41,0.6927505172065155,6.0,0
2.9,-19.36,-7.19,-0.85,0.89,-0.04,-40.5,32.61,-13.9,21.29,-26.5,0.6927493507772687,5.0,0
-2.48,-0.07,8.93,0.14,-0.14,0.04,267.43,281.82,-254.32,-12.51,84.34,0.6927412901958471,4.0,0
-10.21,-16.14,-11.87,-0.5,0.6,-1.25,0.0,0.0,0.0,-10.4,-32.05,0.6927344909283175,5.0,0
2.9,-17.38,-3.59,-0.16,0.67,-0.52,-5.78,27.06,-4.11,23.61,4.96,0.692679427026681,6.0,0
-10.19,-2.98,-3.87,0.72,-1.21,-0.72,62.86,8.51,-4.42,-38.95,0.45,0.69264664587994,5.0,0
-4.38,-1.67,8.96,-0.32,-0.69,-0.03,42.48,26.07,-35.36,-20.13,65.42,0.6926350504549994,3.0,0
-4.84,-5.51,-4.01,-0.53,0.66,-0.13,59.62,34.5,20.28,-36.53,-9.08,0.6925930828518017,5.0,0
-13.23,1.61,8.23,0.15,0.56,0.26,80.9,19.98,2.86,-43.22,-20.79,0.6925849970129399,6.0,0
0.68,-15.94,-11.29,0.52,-0.74,-0.73,-14.33,36.38,-12.01,16.04,-28.7,0.6925820450337219,5.0,0
-9.57,0.84,3.27,0.04,0.65,-1.71,73.69,-2.95,5.28,-54.85,-3.97,0.6925521761347335,5.0,0
-10.85,2.74,-3.54,-1.07,1.28,-0.08,45.18,-27.33,9.44,-76.4,-77.51,0.6925249812367904,5.0,0
-9.08,-1.88,-5.96,-0.13,0.52,0.74,68.81,-0.98,17.94,-52.37,-34.04,0.6924992853029495,5.0,0
-6.16,-0.01,12.58,-0.31,2.6,0.09,65.56,19.62,-62.06,-26.68,78.23,0.6924605400227162,3.0,0
-11.88,3.1,-2.59,0.09,0.21,-0.61,61.06,-27.33,12.22,-78.72,-70.73,0.6924223737751631,6.0,0
-1.74,-9.07,5.95,-1.36,1.18,-0.06,0.0,0.0,0.0,5.98,-3.51,0.6924192542673969,6.0,0
-9.16,0.74,-2.34,-0.09,0.49,0.68,75.13,-10.84,17.07,-65.31,-42.62,0.692414751260019,5.0,0
-7.43,-16.3,-8.15,-0.78,1.47,-0.27,0.0,0.0,0.0,4.71,-22.91,0.6923899658264893,5.0,0
-11.56,1.72,-0.32,1.3,-1.3,0.03,56.91,-20.7,8.23,-72.89,-46.0,0.692387547234283,5.0,0
-1.13,-14.58,-15.05,-0.15,-1.11,-1.01,-35.16,30.46,-2.57,18.89,-45.1,0.6923834951495837,5.0,0
4.39,-15.85,-10.36,0.9,-1.19,0.23,-17.18,36.02,17.5,27.84,-27.6,0.6923805006285233,6.0,0
-6.67,0.62,-5.84,-0.49,0.73,0.38,66.29,5.09,41.86,-38.82,-63.95,0.69237588762793,4.0,0
1.43,-15.74,-10.24,-0.3,1.7,0.96,-40.32,28.13,-9.61,28.54,-36.8,0.6923719162003998,5.0,0
-11.04,2.1,5.21,0.67,-1.63,-0.24,51.68,-26.25,-3.72,-70.79,52.51,0.6923614690784141,6.0,0
1.98,-18.08,-10.55,-0.23,1.84,1.15,-54.03,17.56,4.97,28.29,-34.63,0.6923594998534782,6.0,0
0.87,-16.13,-8.15,-0.51,0.7,-0.23,-0.62,34.05,-6.0,35.34,-31.72,0.6923516964647449,6.0,0
-8.77,4.7,-3.73,0.46,0.05,0.28,42.3,-32.7,11.18,-70.87,-107.01,0.6923316978935768,6.0,0
2.95,-18.39,-13.22,0.18,-0.11,-0.83,0.0,0.0,0.0,17.41,-49.27,0.6923299082333942,5.0,0
-12.73,-4.3,-0.61,0.46,-0.72,-0.07,83.97,13.35,-1.82,-43.17,-6.46,0.6923187266278672,6.0,0
-16.32,-11.74,-0.63,-0.5,0.57,-1.44,0.0,0.0,0.0,-15.19,-34.31,0.6923083845221825,6.0,0
-10.85,-6.29,2.9,-1.33,1.31,0.32,36.34,5.82,-27.47,-27.81,13.73,0.6922792967015161,4.0,0
-12.4,-0.55,-1.85,0.17,-0.1,1.73,76.56,-15.86,6.32,-73.5,-15.39,0.6922388798075628,5.0,0
-7.38,-39.73,-15.46,-1.04,1.04,-0.59,0.0,0.0,0.0,-10.51,-39.85,0.6922087761308959,7.0,0
3.63,-18.82,-9.68,-0.95,1.56,0.13,-51.01,18.81,-1.37,25.93,-36.79,0.6922086459301955,6.0,0
-8.36,-6.44,5.68,-1.59,1.87,0.4,36.34,5.82,-27.47,-26.35,18.61,0.6921852779346725,3.0,0
-3.79,4.07,11.32,-0.74,-0.28,-0.19,21.01,-27.69,-16.2,-23.8,104.0,0.6921707885437635,5.0,0
-5.8,-1.61,7.19,0.3,-0.68,0.01,63.22,23.74,-17.51,-32.45,58.59,0.6921652871966606,3.0,0
1.44,-17.33,-8.26,0.29,0.25,1.49,-40.32,27.06,-16.13,22.32,-24.22,0.6921501965555525,6.0,0
-11.7,-2.58,-2.91,-1.15,0.72,1.54,85.95,13.88,12.56,-55.87,-21.22,0.6921458148980857,6.0,0
-11.08,-3.47,4.09,-1.01,1.6,0.32,61.42,-10.11,-33.54,-54.08,28.46,0.6921299999479176,6.0,0
-3.02,-17.64,-1.96,0.62,-2.34,1.11,0.0,0.0,0.0,15.97,-0.45,0.6921262130689239,5.0,0
5.39,-9.05,-17.02,0.73,-0.23,-0.44,-34.09,-3.58,57.83,23.27,-72.1,0.6921249349840065,6.0,0
-0.02,-16.25,-4.41,-0.11,2.56,0.15,0.0,0.0,0.0,37.26,-36.7,0.692115343225563,6.0,0
-8.26,0.42,-5.92,0.7,-1.6,-0.21,45.0,-14.06,13.52,-67.95,-37.02,0.6921125609470364,5.0,0
-0.32,-16.33,-9.89,-0.26,2.48,0.28,-20.38,28.13,-19.9,45.85,-21.92,0.6921015258283492,6.0,0
2.8,-16.31,-11.51,-0.76,2.84,-0.06,-19.85,36.92,-9.78,49.56,-43.1,0.6920601380130171,6.0,0
-9.61,-3.24,4.03,-1.01,1.35,-0.15,54.74,1.15,-44.46,-45.01,25.98,0.6920254967016308,3.0,0
3.14,-16.34,-9.79,0.87,-0.28,0.48,-13.97,33.87,-14.07,28.16,-28.71,0.6920208066343521,6.0,0
-12.0,-8.97,0.14,-0.26,0.94,0.06,31.96,-15.59,-10.29,-20.63,-51.44,0.6920016381433391,5.0,0
-5.05,-0.87,7.06,0.34,-1.03,0.34,50.78,15.32,-41.26,-27.39,66.05,0.6919952778351077,3.0,0
-0.71,-18.99,-12.77,-0.13,0.23,-0.01,-35.34,23.11,-10.98,27.11,-38.12,0.6919864015156576,5.0,0
8.01,-13.05,-8.25,-0.21,0.53,0.51,-42.28,34.76,-2.23,58.39,-46.52,0.6919791201872594,6.0,0
-7.57,0.97,5.59,-1.1,1.63,-0.5,82.53,19.8,-2.5,-44.72,0.51,0.6919753389065177,6.0,0
-9.88,4.62,3.87,1.35,-1.85,0.0,49.69,-33.6,-8.06,-76.57,87.87,0.6919386480026506,5.0,0
5.23,-10.28,-17.56,0.21,-0.41,-0.16,-31.24,24.73,35.86,26.83,-79.85,0.6918976930242067,6.0,0
-5.94,-12.5,-9.61,-0.47,-0.82,2.0,29.64,3.58,15.95,-22.2,-33.54,0.6918808082127559,6.0,0
5.78,-16.08,-11.69,-0.83,0.47,-0.16,-20.38,32.08,22.99,31.47,-40.67,0.6918646608489463,6.0,0
-9.83,2.25,-1.47,0.44,-0.72,1.22,72.78,-9.94,15.86,-70.69,-25.97,0.6918571241568487,5.0,0
5.92,-8.72,-14.42,-0.58,0.59,0.01,-20.56,12.18,62.29,18.42,-64.84,0.6918489372212554,6.0,0
-11.91,-12.29,-12.88,1.97,-3.79,-0.19,0.0,0.0,0.0,-22.5,-26.35,0.6918436791766214,5.0,0
-2.15,1.0,15.34,0.22,0.04,0.05,184.27,97.4,242.75,-13.53,92.67,0.6918413015723212,5.0,0
-4.25,-1.63,-9.65,-0.49,1.73,-0.2,29.13,0.62,38.83,-20.09,-64.93,0.6918395309351704,5.0,0
3.33,-17.48,-10.91,-1.4,0.37,-0.23,-34.98,33.87,-9.95,21.05,-37.15,0.6918390462305802,5.0,0
-1.52,-14.82,-16.03,-0.08,-1.26,-0.89,-35.16,30.46,-2.57,19.07,-44.6,0.6918285214708726,5.0,0
-8.63,-12.35,-9.82,-0.27,0.13,-1.07,0.0,0.0,0.0,-8.94,-30.51,0.6918216970282542,6.0,0
-6.94,-12.31,-10.75,0.82,0.38,-1.34,0.0,0.0,0.0,10.55,-28.6,0.6917935215260249,6.0,0
0.13,-17.67,-9.06,0.28,-2.5,-0.65,-8.1,26.88,25.56,11.26,-30.77,0.6917727362703239,6.0,0
-9.82,-3.19,4.12,-1.09,1.45,-0.21,54.74,1.15,-44.46,-45.14,23.44,0.6917711222918794,3.0,0
-10.11,0.33,-3.62,0.37,-0.84,1.28,72.78,-9.94,15.86,-69.25,-26.24,0.6917666658747889,5.0,0
-5.87,0.06,-8.57,0.83,-1.33,-0.27,47.35,-13.88,11.26,-65.26,-47.33,0.6917619277824743,6.0,0
5.78,-16.08,-11.69,-0.83,0.47,-0.16,-20.38,32.08,22.99,31.4,-40.53,0.6917588465983928,6.0,0
-3.39,-2.08,8.0,0.38,-1.07,-0.62,50.05,7.43,-42.3,-18.68,73.88,0.6917435182279648,3.0,0
2.98,-13.16,-6.0,-1.33,1.68,0.73,0.0,0.0,0.0,41.16,-34.95,0.6917369093052534,6.0,0
-12.55,-10.81,-7.56,-0.3,0.39,-1.31,0.0,0.0,0.0,-9.05,-30.46,0.6917119659833589,5.0,0
-1.7,-19.98,-3.6,1.53,-3.49,-0.16,0.0,0.0,0.0,19.0,-7.98,0.6916977356502753,6.0,0
-8.85,-16.09,-3.89,-2.04,4.47,-0.05,0.0,0.0,0.0,2.15,-11.61,0.691670112805428,5.0,0
-9.85,5.31,4.69,0.35,-0.69,-0.02,50.42,-32.88,-5.28,-81.4,80.69,0.691655407840647,4.0,0
-2.51,-16.56,-14.67,-0.28,0.55,-0.01,-35.34,23.11,-10.98,26.98,-38.19,0.6916124292357664,6.0,0
10.43,-14.47,-9.89,-0.16,0.28,-0.44,-41.57,36.56,-2.23,60.98,-54.2,0.691607359775632,6.0,0
-8.48,0.2,-2.31,0.97,-2.31,-0.28,57.27,-4.38,2.42,-60.88,34.74,0.6915956815285674,5.0,0
-6.27,-15.36,-11.98,-0.91,-0.05,-0.49,22.52,18.63,20.07,6.31,-48.65,0.691578180572694,6.0,0
4.71,-16.59,-10.28,0.25,0.71,0.6,-43.53,20.96,-13.38,36.88,-28.81,0.69157362085881,6.0,0
-6.48,2.52,-4.97,0.15,2.0,0.1,55.83,-12.27,-26.69,-67.09,77.01,0.691546520227478,5.0,0
-3.82,-3.08,4.8,0.16,0.01,0.43,28.05,16.39,-64.83,-16.51,68.17,0.6915426596000919,3.0,0
0.91,-13.21,-12.07,0.26,-1.25,0.2,-29.46,29.75,-20.42,14.56,-14.64,0.6915381207364467,6.0,0
10.12,-13.2,-11.14,0.03,0.23,-0.45,-34.09,37.63,-1.54,61.57,-49.79,0.6915302969295936,6.0,0
-8.69,-2.25,1.92,0.27,-0.32,0.1,62.68,-1.7,-44.46,-35.59,53.35,0.6915237715674231,3.0,0
3.81,-16.21,-10.2,0.99,-1.48,0.28,-17.18,36.02,17.5,24.98,-22.63,0.6915070800152945,6.0,0
-11.88,3.1,-2.59,0.09,0.21,-0.61,61.06,-27.33,12.22,-78.94,-72.19,0.6914986408340387,5.0,0
-3.12,0.88,9.23,0.31,0.44,-0.36,33.64,6.18,-65.34,-15.22,89.21,0.691489509043516,2.0,0
-8.6,-0.76,7.62,-0.19,1.2,-0.33,62.32,10.3,-16.29,-48.06,21.72,0.6914680673824136,4.0,0
3.59,-16.41,-9.52,1.02,-1.85,0.21,-13.97,37.45,14.41,22.6,-17.91,0.6914530676835344,6.0,0
-0.34,3.08,8.22,-0.52,-0.39,0.28,24.44,-18.37,-56.51,-14.35,108.57,0.6914212637342181,6.0,0
-8.46,3.43,2.54,0.37,-0.72,-0.28,39.59,-15.14,16.29,-64.48,-53.35,0.6914167026442894,5.0,0
-5.66,-1.22,6.53,-0.87,1.0,-0.3,56.01,16.21,11.96,-34.97,-8.69,0.6914100868784824,5.0,0
-0.7,-14.19,-11.11,1.95,-1.87,0.98,0.0,0.0,0.0,21.23,-44.74,0.691402547711226,5.0,0
2.77,-19.23,-10.27,-1.42,0.91,-0.25,-34.98,33.87,-9.95,20.84,-36.73,0.6913732197059241,6.0,0
-9.85,0.75,4.11,-0.77,1.7,0.51,60.7,0.08,1.9,-67.69,-2.17,0.6913558885111555,5.0,0
10.14,-14.3,-9.26,-0.25,0.3,-0.57,-41.57,36.56,-2.23,61.28,-54.42,0.6913330382352476,6.0,0
