Unnamed: 0,_id,inter_api_access_duration(sec),api_access_uniqueness,sequence_length(count),vsession_duration(min),ip_type,behavior,behavior_type,num_sessions,num_users,num_unique_apis,source,score_hbos,anomaly_vote_count
31263,0586dce5-6a16-3c40-aa9f-e87e20704db2,5.613913793103448,0.2988505747126437,87.0,29305,private_ip,outlier,outlier,4.0,1.0,26.0,F,0.7999096979649315,3
21413,3f588760-6db8-3b35-bd69-fc3b8aad8e3c,1.2815944055944055,0.2237762237762237,143.0,10997,private_ip,outlier,outlier,6.0,1.0,32.0,F,0.7999096979649315,3
31730,b9cdfb7d-d46a-3ddf-a8df-2f4990033907,0.2225964912280701,0.2456140350877192,114.0,1523,private_ip,outlier,outlier,5.0,1.0,28.0,F,0.7999096979649315,3
27282,0989a3f3-f22e-3a07-b90f-1752c52d2865,15.26532142857143,0.2976190476190476,84.0,76938,private_ip,outlier,outlier,3.0,1.0,25.0,F,0.7999096979649315,3
27031,0823d181-6212-38d0-a5e1-7f82ee657455,0.6359873417721519,0.240506329113924,79.0,3015,private_ip,outlier,outlier,4.0,1.0,19.0,F,0.7999096979649315,3
18270,03b5edd9-86c0-3ede-a994-51045c840eff,2.028557471264368,0.2298850574712643,87.0,10590,private_ip,outlier,outlier,4.0,1.0,20.0,F,0.7999096979649315,3
25637,391357eb-dad0-3dad-a50d-53d43e4c0d34,6.128541176470589,0.2823529411764706,85.0,31256,private_ip,outlier,outlier,4.0,1.0,24.0,F,0.7999096979649315,3
17774,de2423ec-fdde-3e3f-884f-7da4f1a86ff4,3.3371373626373626,0.0989010989010989,182.0,36442,private_ip,outlier,outlier,1.0,1.0,18.0,E,0.7997479183812797,3
14898,276ccb32-ae36-3ec2-be02-09c2e7afc351,6.621745,0.09,200.0,79461,private_ip,outlier,outlier,1.0,1.0,18.0,E,0.7997479183812797,3
22672,d15bbb38-ad6b-38e5-ad7f-d847b2b83d47,0.9681172413793104,0.1862068965517241,145.0,8423,private_ip,outlier,outlier,7.0,1.0,27.0,F,0.7981711366020833,3
21557,c7a3e20d-e9b8-31ee-a14b-e04e8944ea21,1.6030402684563758,0.1610738255033557,149.0,14332,private_ip,outlier,outlier,7.0,1.0,24.0,F,0.7981711366020833,3
22364,f2693564-fd21-3590-8157-063d492fc13e,0.9238333333333334,0.125,240.0,13304,private_ip,outlier,outlier,8.0,1.0,30.0,F,0.7981711366020833,3
22540,36a5e7d0-dcf4-3279-a144-98b4ef3f7b3f,2.3980277777777776,0.1722222222222222,180.0,25899,private_ip,outlier,outlier,7.0,1.0,31.0,F,0.7981711366020833,3
27779,f881c1a3-013e-3da6-847d-1fe55d576d52,4.9622394366197184,0.1830985915492957,142.0,42279,private_ip,outlier,outlier,5.0,1.0,26.0,F,0.7981711366020833,3
28261,5268c01b-6457-3bb4-bcb9-0199c94efe01,2.605807971014493,0.1594202898550724,138.0,21577,private_ip,outlier,outlier,6.0,1.0,22.0,F,0.7981711366020833,3
26880,19557382-31f6-310b-bb60-6bb26a7a853d,0.555292857142857,0.1928571428571428,140.0,4665,private_ip,outlier,outlier,7.0,1.0,27.0,F,0.7981711366020833,3
28886,3ceae00d-b48f-3eb5-a8c9-4100772e1998,1.364567857142857,0.1642857142857142,140.0,11463,private_ip,outlier,outlier,6.0,1.0,23.0,F,0.7981711366020833,3
31878,6567fd3d-8967-3644-85da-a64de8ea279b,1.4984100418410042,0.1255230125523012,239.0,21488,private_ip,outlier,outlier,9.0,1.0,30.0,F,0.7981711366020833,3
31802,75f79982-47a4-376f-a82b-aafe2438a989,0.0770081967213114,0.1024590163934426,244.0,1128,private_ip,outlier,outlier,12.0,1.0,25.0,F,0.7981711366020833,3
18488,b2090a66-f70a-330d-92b1-7914e5ae0364,3.005212264150944,0.1273584905660377,212.0,38227,private_ip,outlier,outlier,5.0,1.0,27.0,F,0.7981711366020833,3
33304,9ddba533-e01b-387f-ab36-c40da28c0c5d,0.9172190476190476,0.2,105.0,5779,private_ip,outlier,outlier,5.0,1.0,21.0,F,0.7981711366020833,3
27219,499c994c-8fdc-3138-a450-2734c9c055fe,0.3561764705882353,0.1596638655462184,119.0,2544,private_ip,outlier,outlier,6.0,1.0,19.0,F,0.7981711366020833,3
26606,1686ffd4-36fc-3e08-a28b-0894aab3b07f,0.5915527426160339,0.1054852320675105,237.0,8412,private_ip,outlier,outlier,10.0,1.0,25.0,F,0.7981711366020833,3
20791,9ba6e917-505d-389f-ba40-435993fcfb38,0.5095818965517241,0.1163793103448275,232.0,7094,private_ip,outlier,outlier,9.0,1.0,27.0,F,0.7981711366020833,3
25287,2a8573f2-492e-328a-b43d-00294547ab44,1.3643529411764703,0.1229946524064171,187.0,15309,private_ip,outlier,outlier,3.0,1.0,23.0,F,0.7981711366020833,3
22813,6bd388b2-705b-3294-ba6e-1a3f35d46d21,0.9229352331606218,0.1243523316062176,193.0,10688,private_ip,outlier,outlier,8.0,1.0,24.0,F,0.7981711366020833,3
22807,4fa032af-4c59-3f04-9c0e-009c1264ce62,0.0976666666666666,0.1666666666666666,120.0,704,private_ip,outlier,outlier,7.0,1.0,20.0,F,0.7981711366020833,3
22738,8df9f7f6-5f4d-3c6e-a980-29cac72e8ef6,3.726640909090909,0.1318181818181818,220.0,49192,private_ip,outlier,outlier,5.0,1.0,29.0,F,0.7981711366020833,4
28762,bcb69a4d-46a9-3bcd-9194-36fd96493ffb,3.14775,0.1710526315789473,152.0,28708,private_ip,outlier,outlier,5.0,1.0,26.0,F,0.7981711366020833,3
29061,84336231-c6c4-3e63-86a5-2055b65e4492,3.9110833333333335,0.1666666666666666,144.0,33792,private_ip,outlier,outlier,6.0,1.0,24.0,F,0.7981711366020833,3
25871,dc6517ec-8cc1-3d5c-86c0-de60976a4494,0.7888317757009345,0.1121495327102803,214.0,10129,private_ip,outlier,outlier,9.0,1.0,24.0,F,0.7981711366020833,3
32333,deb28afe-60da-3a22-99d5-1397f34418bc,1.662768,0.176,125.0,12471,private_ip,outlier,outlier,5.0,1.0,22.0,F,0.7981711366020833,3
23318,03894800-814a-30a0-aed5-798ddb95335a,1.8730047846889952,0.1435406698564593,209.0,23488,private_ip,outlier,outlier,8.0,1.0,30.0,F,0.7981711366020833,3
19403,c57c5075-dc0b-3f1a-99c3-19f382a295c8,0.4840065359477123,0.130718954248366,153.0,4444,private_ip,outlier,outlier,7.0,1.0,20.0,F,0.7981711366020833,3
32721,93e34201-61ce-369a-b6ef-58628498a369,10.684602870813396,0.1196172248803827,209.0,133985,private_ip,outlier,outlier,1.0,1.0,25.0,F,0.7981711366020833,4
29376,7fc4570f-58ff-3b6f-8342-c23c69026625,3.2105407407407407,0.1777777777777777,135.0,26006,private_ip,outlier,outlier,6.0,1.0,24.0,F,0.7981711366020833,3
29291,814a9dc9-6f66-3d7d-ac13-e4d23f559a12,0.619572463768116,0.1207729468599033,207.0,7696,private_ip,outlier,outlier,8.0,1.0,25.0,F,0.7981711366020833,3
32644,9c04b942-8c4c-36d1-97e9-2d9fef933cb5,4.915698113207547,0.1886792452830188,106.0,31264,private_ip,outlier,outlier,5.0,1.0,20.0,F,0.7981711366020833,3
24958,e6e36d17-f7b4-3255-a415-5717d5b6b5cd,2.5306802721088437,0.1428571428571428,147.0,22321,private_ip,outlier,outlier,1.0,1.0,21.0,F,0.7981711366020833,3
24811,27d8f108-ef17-318f-8677-e714d46b91cd,0.7280169082125604,0.1400966183574879,207.0,9042,private_ip,outlier,outlier,8.0,1.0,29.0,F,0.7981711366020833,3
24190,83aadd43-b4ca-3cc3-99d1-64e14b168462,1.0860550458715597,0.1926605504587156,109.0,7103,private_ip,outlier,outlier,5.0,1.0,21.0,F,0.7981711366020833,3
34079,9a29984d-81fe-399f-927e-36149cd960db,1.613453947368421,0.1907894736842105,152.0,14715,private_ip,outlier,outlier,4.0,1.0,29.0,F,0.7981711366020833,3
33392,afcd8139-4b4f-3907-b800-34d5fed4be69,1.4890979591836735,0.1183673469387755,245.0,21890,private_ip,outlier,outlier,9.0,1.0,29.0,F,0.7981711366020833,3
21895,0f81ec71-b973-37d2-b5b5-05eea9cf39c5,0.9480922330097088,0.1262135922330097,206.0,11719,private_ip,outlier,outlier,6.0,1.0,26.0,F,0.7981711366020833,3
22113,b15ec9aa-54ed-3c09-ad21-96ea689e239a,1.3307783251231526,0.1280788177339901,203.0,16209,private_ip,outlier,outlier,9.0,1.0,26.0,F,0.7981711366020833,3
22200,ccbcdadc-f7a1-39b1-84bf-46a7b1a37eab,4.106209790209791,0.1608391608391608,143.0,35232,private_ip,outlier,outlier,6.0,1.0,23.0,F,0.7981711366020833,3
33607,835b27df-46e2-36f7-bdb0-639f1b041094,0.7087440944881889,0.1889763779527559,127.0,5401,private_ip,outlier,outlier,6.0,1.0,24.0,F,0.7981711366020833,3
33907,5f6cf9fa-432c-338c-9173-8c232f9007b9,2.493540284360189,0.1421800947867298,211.0,31569,private_ip,outlier,outlier,8.0,1.0,30.0,F,0.7981711366020833,3
33875,fccf1379-452a-3e1b-98e4-bfaa083d95f3,0.8536932515337423,0.1595092024539877,163.0,8350,private_ip,outlier,outlier,7.0,1.0,26.0,F,0.7981711366020833,3
8796,1d559f3f-16c2-3d48-8feb-fd586e13b275,23.99690099009901,0.2574257425742574,101.0,145422,private_ip,outlier,outlier,1.0,1.0,26.0,E,0.792248673522956,3
8949,ca3e9b66-8d06-3792-a5bd-b092d2f6ba8f,3.9379406779661017,0.2711864406779661,118.0,27881,private_ip,outlier,outlier,1.0,1.0,32.0,E,0.792248673522956,3
1094,8b30adea-e1bc-33e9-8a27-513a41f26020,21.597774647887324,0.2816901408450704,71.0,92007,private_ip,outlier,outlier,1.0,1.0,20.0,E,0.792248673522956,3
13678,43fb4ba8-77f8-368d-b639-f838aeab8d90,0.0653759124087591,0.218978102189781,137.0,538,private_ip,outlier,outlier,6.0,1.0,30.0,E,0.792248673522956,3
357,163c692c-696d-35ae-9991-8cfbd8e6697a,5.17556880733945,0.2660550458715596,109.0,33849,private_ip,outlier,outlier,1.0,1.0,29.0,E,0.792248673522956,3
12016,2faea69f-0d9c-3273-82c4-0a4f805cd62c,3.198,0.2293577981651376,109.0,20915,private_ip,outlier,outlier,1.0,1.0,25.0,E,0.792248673522956,3
1568,f4cf0c2e-c304-30bc-b335-db3143acd672,2.2220087719298243,0.2631578947368421,114.0,15199,private_ip,outlier,outlier,1.0,1.0,30.0,E,0.792248673522956,3
2421,e16e44a5-1f02-37c3-b8d4-ee4a6ace5196,2.4064554455445544,0.2277227722772277,101.0,14584,private_ip,outlier,outlier,1.0,1.0,23.0,E,0.792248673522956,3
5091,ae6934cf-0888-3104-a5d1-0170edd13f2a,3.621272727272728,0.2337662337662337,77.0,16731,private_ip,outlier,outlier,1.0,1.0,18.0,E,0.792248673522956,3
16767,477eab71-b7d4-3b1e-84b5-7377ec22e822,4.64166129032258,0.2903225806451613,62.0,17267,private_ip,outlier,outlier,1.0,1.0,18.0,E,0.792248673522956,3
15719,1df3fdd3-a53e-35c4-b157-323f74bfb402,8.655077844311378,0.2095808383233532,167.0,86724,private_ip,outlier,outlier,1.0,1.0,35.0,E,0.792248673522956,3
12204,24dd9fc7-233d-3517-842d-dd662345b0a5,3.2621839080459774,0.2758620689655172,87.0,17029,private_ip,outlier,outlier,1.0,1.0,24.0,E,0.792248673522956,3
16682,1f6e5519-4e76-3b41-b90e-1e69b711c14e,1.1999545454545455,0.3,110.0,7920,private_ip,outlier,outlier,4.0,1.0,33.0,E,0.792248673522956,3
1662,2cfc9027-e17a-3a9a-a9e5-d81e2e9282f1,5.637302521008404,0.2689075630252101,119.0,40251,private_ip,outlier,outlier,1.0,1.0,32.0,E,0.792248673522956,3
10545,0edbab9c-cc03-3637-8fe6-1619654a3dc5,1.8529747899159663,0.2773109243697479,119.0,13231,private_ip,outlier,outlier,1.0,1.0,33.0,E,0.792248673522956,3
14927,5570f708-68b4-3632-9230-ac6eff84e4fc,5.182333333333333,0.2916666666666667,120.0,37313,private_ip,outlier,outlier,1.0,1.0,35.0,E,0.792248673522956,3
16295,a7611a64-b64c-3649-ae22-04671ccdad94,2.0484745762711865,0.288135593220339,118.0,14504,private_ip,outlier,outlier,1.0,1.0,34.0,E,0.792248673522956,3
1613,a72ab471-ddba-3fba-a349-9eb74bee80f9,1.2894036144578314,0.2289156626506024,83.0,6422,private_ip,outlier,outlier,2.0,1.0,19.0,E,0.792248673522956,3
3411,43151c6b-0290-3679-bbf0-e819669ee0e2,2.414513761467889,0.2201834862385321,109.0,15791,private_ip,outlier,outlier,1.0,1.0,24.0,E,0.792248673522956,3
9067,45685cf5-da47-35af-95aa-c9e819731edf,5.576535087719298,0.2631578947368421,114.0,38144,private_ip,outlier,outlier,1.0,1.0,30.0,E,0.792248673522956,3
16181,2be6c5d8-751a-3434-8972-7aef3eea5c32,2.1268118811881185,0.297029702970297,101.0,12889,private_ip,outlier,outlier,1.0,1.0,30.0,E,0.792248673522956,3
13994,d2183bbe-fd27-39fa-99f0-52344aee7b74,1.3706194690265483,0.2389380530973451,113.0,9293,private_ip,outlier,outlier,1.0,1.0,27.0,E,0.792248673522956,3
330,cd3d59bb-dfb5-370b-9972-7034a94db785,11.781603658536586,0.2073170731707317,164.0,115931,private_ip,outlier,outlier,1.0,1.0,34.0,E,0.792248673522956,3
249,eaeb1bf6-01a2-3f19-ba08-d98924409fd8,3.725677419354839,0.2193548387096774,155.0,34649,private_ip,outlier,outlier,1.0,1.0,34.0,E,0.792248673522956,3
13951,58d7d53a-b53e-3576-9b41-25553f2672cc,1.6812319587628866,0.2989690721649484,97.0,9785,private_ip,outlier,outlier,2.0,1.0,29.0,E,0.792248673522956,3
17455,43d221be-a9d5-3b46-ac50-f2988515507a,2.8446153846153845,0.2097902097902098,143.0,24407,private_ip,outlier,outlier,1.0,1.0,30.0,E,0.792248673522956,3
14731,5bfe9733-01e4-351e-8e42-c1036e4493ed,1.743022222222222,0.3,90.0,9413,private_ip,outlier,outlier,1.0,1.0,27.0,E,0.792248673522956,3
2458,586198cd-5457-3d8a-9f40-b9fb9ffb25dc,0.7841052631578946,0.2481203007518796,133.0,6258,private_ip,outlier,outlier,1.0,1.0,33.0,E,0.792248673522956,3
15946,a62c880f-fc95-3554-9e70-bd48ecdd3c9b,2.2043255813953486,0.2635658914728682,129.0,17062,private_ip,outlier,outlier,1.0,1.0,34.0,E,0.792248673522956,3
8300,d41709ce-45d3-34cf-b923-11c4ba02daa6,20.62345,0.275,80.0,98993,private_ip,outlier,outlier,1.0,1.0,22.0,E,0.792248673522956,3
16998,f0db4f16-8dbc-3feb-90e7-b7764c2d690c,1.398645569620253,0.2784810126582278,79.0,6630,private_ip,outlier,outlier,1.0,1.0,22.0,E,0.792248673522956,3
14544,78189567-ed8b-3811-b8ee-22b339790948,1.2673781512605042,0.2521008403361344,119.0,9050,private_ip,outlier,outlier,1.0,1.0,30.0,E,0.792248673522956,3
12739,ecabec1f-6892-33ab-9cdf-2a849fddb762,0.0175542168674698,0.2650602409638554,83.0,88,private_ip,outlier,outlier,6.0,1.0,22.0,E,0.792248673522956,3
727,72ebed57-d2a1-393f-bb16-d63a74bb701f,5.527929824561404,0.2982456140350877,114.0,37812,private_ip,outlier,outlier,2.0,1.0,34.0,E,0.792248673522956,3
4776,48b16aa2-4875-3a6f-8929-fd0609a988c9,5.3482467532467535,0.2337662337662337,77.0,24709,private_ip,outlier,outlier,1.0,1.0,18.0,E,0.792248673522956,3
11494,37a2c102-ddaa-3696-afba-f8166fb96f34,5.336379629629629,0.2685185185185185,108.0,34580,private_ip,outlier,outlier,1.0,1.0,29.0,E,0.792248673522956,3
8312,fd42bae2-0761-3bb9-9dc8-4f1329fa6247,10.382142857142856,0.2941176470588235,119.0,74129,private_ip,outlier,outlier,1.0,1.0,35.0,E,0.792248673522956,3
4669,1566ee88-d4c6-3c43-be42-69c6c82b0a2a,2.307562962962963,0.2222222222222222,135.0,18692,private_ip,outlier,outlier,1.0,1.0,30.0,E,0.792248673522956,3
4834,06d68136-9d84-3137-9864-fc3ee2e32567,2.8936666666666664,0.25,108.0,18751,private_ip,outlier,outlier,1.0,1.0,27.0,E,0.792248673522956,3
14786,e30ca4df-0fd8-3a8a-97ec-daa9dd94c07b,2.623492063492064,0.2857142857142857,63.0,9917,private_ip,outlier,outlier,1.0,1.0,18.0,E,0.792248673522956,3
3003,84988515-b7c6-3c04-8796-e55fa738d70c,2.569803149606299,0.2283464566929134,127.0,19582,private_ip,outlier,outlier,1.0,1.0,29.0,E,0.792248673522956,3
3090,5754f9aa-c858-3fe7-baf8-e02e72e523e1,6.145279279279279,0.2612612612612612,111.0,40928,private_ip,outlier,outlier,1.0,1.0,29.0,E,0.792248673522956,3
12348,981e413f-abf1-320c-93ff-2bb61cd13752,21.14462025316456,0.2784810126582278,79.0,100226,private_ip,outlier,outlier,1.0,1.0,22.0,E,0.792248673522956,3
15325,93a6af46-d6ae-3367-b5b1-fab2b0960dd8,15.343344537815126,0.2436974789915966,119.0,109552,private_ip,outlier,outlier,1.0,1.0,29.0,E,0.792248673522956,3
12193,f215f480-8e52-3100-aecc-c4746c9af486,21.418460122699383,0.2147239263803681,163.0,209473,private_ip,outlier,outlier,1.0,1.0,35.0,E,0.792248673522956,4
9060,38424cd8-8664-35b7-839b-cc205fbb6d47,3.729095890410959,0.2191780821917808,146.0,32667,private_ip,outlier,outlier,1.0,1.0,32.0,E,0.792248673522956,3
13140,873c0151-99f6-3705-83a6-43d46534e38c,3.125965811965812,0.2393162393162393,117.0,21945,private_ip,outlier,outlier,1.0,1.0,28.0,E,0.792248673522956,3
17337,001d44bf-40fe-3e2c-b9fd-ac9848bd4a80,3.3158000000000003,0.2769230769230769,65.0,12932,private_ip,outlier,outlier,1.0,1.0,18.0,E,0.792248673522956,3
599,df1ab406-f1e4-38a4-a29b-a1d47e8472a2,4.157239316239316,0.2307692307692307,117.0,29184,private_ip,outlier,outlier,1.0,1.0,27.0,E,0.792248673522956,3
9387,f770815b-3190-3a32-8354-4f9e53436780,3.406681318681319,0.2527472527472527,91.0,18601,private_ip,outlier,outlier,1.0,1.0,23.0,E,0.792248673522956,3
9481,0adbc822-1ac5-3c76-9f2e-30cc81e13793,41.49808602150538,0.2903225806451613,93.0,231560,private_ip,outlier,outlier,1.0,1.0,27.0,E,0.792248673522956,4
4576,d453cc36-f1bd-3089-818b-2a4bf9d7a30c,12.443052631578947,0.2030075187969924,133.0,99296,private_ip,outlier,outlier,1.0,1.0,27.0,E,0.792248673522956,3
7527,4890deab-3810-3a73-9bfb-8db47b7c8184,2.9659262295081965,0.1885245901639344,122.0,21711,private_ip,outlier,outlier,1.0,1.0,23.0,E,0.7905101121601078,3
7982,4d3b417d-1a19-3acf-b4df-c164d284e5ed,4.5137465753424655,0.1643835616438356,146.0,39541,private_ip,outlier,outlier,1.0,1.0,24.0,E,0.7905101121601078,3
10363,fc4aa689-c7e1-3e9f-a0a6-cdf8b7aaeaf0,3.4808888888888885,0.1944444444444444,108.0,22557,private_ip,outlier,outlier,1.0,1.0,21.0,E,0.7905101121601078,3
5857,6b007857-9639-334f-8bb5-514be4520487,4.594298342541437,0.1104972375690607,181.0,49895,private_ip,outlier,outlier,1.0,1.0,20.0,E,0.7905101121601078,3
10597,9878054f-780f-3e16-876b-f10420ed421e,8.770251256281407,0.1608040201005025,199.0,104717,private_ip,outlier,outlier,1.0,1.0,32.0,E,0.7905101121601078,3
11636,db8475c8-7375-3d76-b765-683917bdf4c0,5.524412371134021,0.1958762886597938,97.0,32153,private_ip,outlier,outlier,1.0,1.0,19.0,E,0.7905101121601078,3
8018,8cb9a535-710c-3f09-81c6-a9442bfaf222,4.130370879120879,0.1923076923076923,182.0,45104,private_ip,outlier,outlier,2.0,1.0,35.0,E,0.7905101121601078,3
7806,4649e598-788e-3222-a6ef-cd126524a793,3.871817391304348,0.2,115.0,26716,private_ip,outlier,outlier,1.0,1.0,23.0,E,0.7905101121601078,3
7848,b5c94115-e278-3a73-b442-43102f67627f,0.00688995215311,0.1531100478468899,209.0,87,private_ip,outlier,outlier,3.0,1.0,32.0,E,0.7905101121601078,3
7625,3f17d9d5-f53c-3bec-814f-261309a96dc5,3.406745,0.13,200.0,40881,private_ip,outlier,outlier,1.0,1.0,26.0,E,0.7905101121601078,3
7887,3fd63be5-6b12-3dcb-9196-c9efd5562e47,2.427735,0.12,200.0,29133,private_ip,outlier,outlier,1.0,1.0,24.0,E,0.7905101121601078,3
7480,c671700c-65ec-3fc7-b5cd-0d5c51cd4d17,8.15592,0.11,200.0,97872,private_ip,outlier,outlier,1.0,1.0,22.0,E,0.7905101121601078,3
1789,b0153c1d-b9aa-359b-a308-840dba411ebb,3.6513224043715846,0.1584699453551912,183.0,40092,private_ip,outlier,outlier,1.0,1.0,29.0,E,0.7905101121601078,3
883,49b2aad7-6c4f-3173-8102-5195fcf60772,17.728387978142077,0.180327868852459,183.0,194658,private_ip,outlier,outlier,1.0,1.0,33.0,E,0.7905101121601078,4
15513,f7580ec4-7f31-3d77-bc0f-92f577696622,0.0216294117647058,0.2,170.0,221,private_ip,outlier,outlier,6.0,1.0,34.0,E,0.7905101121601078,3
10140,7db56c03-63ba-3756-be71-d9750f085509,3.7994267515923568,0.1847133757961783,157.0,35791,private_ip,outlier,outlier,1.0,1.0,29.0,E,0.7905101121601078,3
2152,d7efc25c-3e04-31eb-9f98-ff8ecc9fc8f5,6.349891025641026,0.1858974358974359,156.0,59435,private_ip,outlier,outlier,1.0,1.0,29.0,E,0.7905101121601078,3
9018,a1ab5544-a122-3258-affa-012cfc1b4060,1.5988666666666669,0.1777777777777777,180.0,17268,private_ip,outlier,outlier,1.0,1.0,32.0,E,0.7905101121601078,3
8811,3ca605b3-fe99-39d7-8b65-0a934fa09a2e,1.1331468926553674,0.1581920903954802,177.0,12035,private_ip,outlier,outlier,1.0,1.0,28.0,E,0.7905101121601078,3
53,c14d01fb-f43f-3b97-9b51-924e0d009b54,13.0373,0.1846153846153846,130.0,101691,private_ip,outlier,outlier,1.0,1.0,24.0,E,0.7905101121601078,3
15562,8d304a02-e292-3396-99d3-0bc6c2836f84,8.238100502512562,0.1407035175879397,199.0,98363,private_ip,outlier,outlier,1.0,1.0,28.0,E,0.7905101121601078,3
16612,5c23568a-5407-32ef-a6ca-32657007a65c,10.410762711864407,0.1581920903954802,177.0,110563,private_ip,outlier,outlier,1.0,1.0,28.0,E,0.7905101121601078,3
7461,9229f563-0bf3-394d-ba82-37200901adc1,11.195155000000002,0.135,200.0,134342,private_ip,outlier,outlier,1.0,1.0,27.0,E,0.7905101121601078,3
4911,d687a8c8-44ae-3423-9a19-9ad7628fe1f1,2.676776119402985,0.1641791044776119,134.0,21522,private_ip,outlier,outlier,1.0,1.0,22.0,E,0.7905101121601078,3
7867,f1684ee8-782f-3708-bf4a-3b5d7201a8ba,6.220341040462428,0.1734104046242774,173.0,64568,private_ip,outlier,outlier,1.0,1.0,30.0,E,0.7905101121601078,3
4995,c1c888ce-2589-393f-ade3-257d78a5e1df,1.2594276315789472,0.1776315789473684,152.0,11486,private_ip,outlier,outlier,1.0,1.0,27.0,E,0.7905101121601078,3
16289,9929374e-0bdd-301b-811d-95be1d1df66d,3.222035,0.16,200.0,38665,private_ip,outlier,outlier,1.0,1.0,32.0,E,0.7905101121601078,3
9713,753412e7-771d-3a80-a5d1-51af40ede833,0.0002331288343558,0.147239263803681,163.0,3,private_ip,outlier,outlier,5.0,1.0,24.0,E,0.7905101121601078,4
6238,5d06f75b-6ce0-3180-a347-4260ea0d199b,4.8290057803468205,0.1676300578034682,173.0,50126,private_ip,outlier,outlier,1.0,1.0,29.0,E,0.7905101121601078,3
12698,7f979fe9-95d8-3433-b231-e4402616dfff,4.915211111111111,0.15,180.0,53085,private_ip,outlier,outlier,1.0,1.0,27.0,E,0.7905101121601078,3
9825,e0f87c14-3b50-34e8-95dc-4d41304a580a,2.587345,0.13,200.0,31049,private_ip,outlier,outlier,1.0,1.0,26.0,E,0.7905101121601078,3
4457,a0612936-f878-3baa-8d7d-dfac20d00fbf,1.1298788819875776,0.1801242236024844,161.0,10915,private_ip,outlier,outlier,2.0,1.0,29.0,E,0.7905101121601078,3
12979,aae06809-d3a0-33bf-b009-dad38020adeb,1.2545111111111111,0.2,135.0,10162,private_ip,outlier,outlier,1.0,1.0,27.0,E,0.7905101121601078,3
4675,28ab2195-08c2-38fe-bced-384c26f4881f,0.0014631578947368,0.1894736842105263,95.0,9,private_ip,outlier,outlier,27.0,1.0,18.0,E,0.7905101121601078,3
3100,6bf8511d-708a-3e00-a4c6-16dffb723619,3.748361111111112,0.1888888888888888,180.0,40483,private_ip,outlier,outlier,1.0,1.0,34.0,E,0.7905101121601078,3
12473,f4cac4b8-fbed-3249-ba41-324da09a1d48,7.05248502994012,0.1197604790419161,167.0,70666,private_ip,outlier,outlier,1.0,1.0,20.0,E,0.7905101121601078,3
3147,eb42bfa8-5f42-3239-b229-b787add7c301,2.937946808510638,0.1861702127659574,188.0,33141,private_ip,outlier,outlier,1.0,1.0,35.0,E,0.7905101121601078,3
8348,5944dd4a-b444-3170-b4e5-6931398ca885,2.814639053254438,0.1775147928994082,169.0,28541,private_ip,outlier,outlier,1.0,1.0,30.0,E,0.7905101121601078,3
16890,a3aa05e3-f068-3b21-aef8-e04458a174db,13.450638036809815,0.1901840490797546,163.0,131548,private_ip,outlier,outlier,1.0,1.0,31.0,E,0.7905101121601078,3
14633,5c7b599f-ce56-3b5a-bdaf-f1aec21dcb13,0.69447,0.155,200.0,8334,private_ip,outlier,outlier,1.0,1.0,31.0,E,0.7905101121601078,3
9263,a5ea4904-c883-3d32-b174-d78f9a8ba192,1.2358019801980198,0.1336633663366336,202.0,14978,private_ip,outlier,outlier,2.0,1.0,27.0,E,0.7905101121601078,3
13232,9337cf4b-ffd2-3f06-bebb-76df7e4febd1,0.895795,0.13,200.0,10750,private_ip,outlier,outlier,1.0,1.0,26.0,E,0.7905101121601078,3
13233,9337cf4b-ffd2-3f06-bebb-76df7e4febd1,0.895795,0.13,200.0,10750,private_ip,outlier,outlier,1.0,1.0,26.0,E,0.7905101121601078,3
6598,962b0e27-ec7c-3a16-9e0c-41e3c62a4eb0,13.09743373493976,0.1686746987951807,166.0,130451,private_ip,outlier,outlier,1.0,1.0,28.0,E,0.7905101121601078,3
12919,efe46f52-7a93-3395-b005-5855224b8bec,9.263327956989247,0.1774193548387097,186.0,103379,private_ip,outlier,outlier,1.0,1.0,33.0,E,0.7905101121601078,3
13106,2aad9a0e-dcab-3ac5-a04d-3c132e6dd692,7.348025974025974,0.1753246753246753,154.0,67896,private_ip,outlier,outlier,1.0,1.0,27.0,E,0.7905101121601078,3
3328,522536a1-8a50-33db-8484-79d27c185dc7,5.818122580645161,0.1225806451612903,155.0,54109,private_ip,outlier,outlier,1.0,1.0,19.0,E,0.7905101121601078,3
9214,f05858d9-9a6e-34ca-bac1-4c897f058d12,20.30239814814815,0.1851851851851851,108.0,131560,private_ip,outlier,outlier,1.0,1.0,20.0,E,0.7905101121601078,3
8397,e6ea414e-a830-3d70-b706-a890a3a07362,20.05641958041958,0.1468531468531468,143.0,172085,private_ip,outlier,outlier,1.0,1.0,21.0,E,0.7905101121601078,3
4492,0a15d3fb-c81f-3d0f-88d6-979ec603adec,1.4960647482014389,0.158273381294964,139.0,12478,private_ip,outlier,outlier,1.0,1.0,22.0,E,0.7905101121601078,3
13231,9337cf4b-ffd2-3f06-bebb-76df7e4febd1,0.895795,0.13,200.0,10750,private_ip,outlier,outlier,1.0,1.0,26.0,E,0.7905101121601078,3
9069,47931bb8-7269-3ec8-a62e-d759506be089,1.64764,0.165,200.0,19772,private_ip,outlier,outlier,1.0,1.0,33.0,E,0.7905101121601078,3
