Unnamed: 0,_id,inter_api_access_duration(sec),api_access_uniqueness,sequence_length(count),vsession_duration(min),ip_type,behavior,behavior_type,num_sessions,num_users,num_unique_apis,source,score_isolation_forest,anomaly_vote_count
20371,be2e3411-cc5c-3429-99be-24cc2f733609,0.0021257208765859,0.0092272202998846,10.081395348837209,111,default,Normal,normal,84.0,86.0,8.0,F,0.6333870886258044,4
13080,cf047f38-264c-3ff8-8013-02524e9a36b2,17.281875,0.875,8.0,8296,private_ip,outlier,outlier,1.0,1.0,7.0,E,0.6333816208612654,3
31502,bda660dd-7a7e-333c-bbe1-8158b9d0d402,25.9446,0.8,5.0,7784,private_ip,outlier,outlier,1.0,1.0,4.0,F,0.633354156302068,3
18566,a4318461-2bb1-3528-8d4d-83f5da4fb2dc,0.5242,0.3111111111111111,45.0,1416,private_ip,outlier,outlier,7.0,1.0,14.0,F,0.6331328920765426,3
18209,44014082-1e8a-3922-a6f7-afdafabecd08,0.0320806451612903,0.0887096774193548,6.888888888888889,955,default,Normal,normal,93.0,72.0,44.0,F,0.6329399136431968,2
27391,4e5bb59f-1ee6-3bdf-88ae-d2b7d52ccddb,0.0001323076923076,0.0246153846153846,3.571428571428572,3,default,Normal,normal,93.0,91.0,8.0,F,0.6329106984240643,4
33899,51716448-9b83-31cd-be98-cec63cc7b28a,0.0002857142857142,0.0119047619047619,2.074074074074074,3,default,Normal,normal,82.0,81.0,2.0,F,0.632801209660678,4
26375,71b865df-42dd-30a2-9f51-b1baeabe1f59,0.5183666666666666,0.3,30.0,934,private_ip,outlier,outlier,7.0,1.0,9.0,F,0.6328002745468887,3
25361,14bf52e7-4b85-33dd-ad33-be26237b8e44,0.3249761904761905,0.4761904761904761,42.0,819,private_ip,outlier,outlier,3.0,1.0,20.0,F,0.6325837078023572,3
23293,c953b06a-3065-36e1-b209-c36cd6b4c8c3,2.035659090909091,0.4545454545454545,44.0,5375,private_ip,outlier,outlier,3.0,1.0,20.0,F,0.6325364727737626,3
24983,4e878628-06d7-38a9-bff9-277c04fb4787,508.34675,0.4,20.0,610017,default,outlier,outlier,1.0,1.0,8.0,F,0.6325293031736327,2
599,df1ab406-f1e4-38a4-a29b-a1d47e8472a2,4.157239316239316,0.2307692307692307,117.0,29184,private_ip,outlier,outlier,1.0,1.0,27.0,E,0.6323092484015135,3
27696,e3adf785-2795-3972-a19c-4c5e34b1d47a,0.0182195121951219,0.4878048780487805,41.0,45,private_ip,outlier,outlier,3.0,1.0,20.0,F,0.6321781309663433,3
2006,12198e57-c394-33dc-a4c6-2c42016b35d0,0.9264174757281552,0.3980582524271844,103.0,5726,private_ip,outlier,outlier,1.0,1.0,41.0,E,0.6321708110300411,3
28129,da800b4b-d5e5-3db2-8e14-2bd5c4cfb0fd,1.3141764705882353,0.7647058823529411,17.0,1341,private_ip,outlier,outlier,1.0,1.0,13.0,F,0.6321463874785758,3
20829,18feb695-2bd1-30a9-ae82-d9f28fc68abe,0.0002666666666666,0.0333333333333333,2.967032967032967,5,default,Normal,normal,96.0,91.0,9.0,F,0.6320877701873011,4
26419,ed8ddcd5-25fa-346e-85d3-71f7d0a0fbaf,5.490625,0.875,8.0,2636,private_ip,outlier,outlier,1.0,1.0,7.0,F,0.6320567472225892,3
30247,27c15ce4-1cff-3304-a0e5-85ba3d93b0e2,7.825524390243903,0.5121951219512195,41.0,19251,private_ip,outlier,outlier,2.0,1.0,21.0,F,0.6318675581336507,3
12463,dd2182a6-8bb1-31d3-959e-f0bb04843cd6,14.00237142857143,0.6285714285714286,35.0,29405,private_ip,outlier,outlier,1.0,1.0,22.0,E,0.6318502483023711,3
24464,fb52fb7e-280f-3f32-a099-db7b55a5fc64,10.882888888888887,0.2777777777777778,18.0,11754,private_ip,outlier,outlier,1.0,1.0,5.0,F,0.6318064710413652,3
28905,6f34f4f8-c4c7-32b4-8806-75491271ecdd,959.1353333333334,0.3333333333333333,6.0,345289,default,outlier,outlier,1.0,1.0,2.0,F,0.6317886271456723,2
23185,acfe7634-8d61-3bd1-8222-1e8da77bcd16,4.721375,0.875,8.0,2267,private_ip,outlier,outlier,1.0,1.0,7.0,F,0.6317411196460159,3
16295,a7611a64-b64c-3649-ae22-04671ccdad94,2.0484745762711865,0.288135593220339,118.0,14504,private_ip,outlier,outlier,1.0,1.0,34.0,E,0.6316214869014352,3
11636,db8475c8-7375-3d76-b765-683917bdf4c0,5.524412371134021,0.1958762886597938,97.0,32153,private_ip,outlier,outlier,1.0,1.0,19.0,E,0.6315306130217356,3
21475,f5fa3c43-7845-3af7-80ab-7beb11e6cdad,1.0401953125,0.3125,64.0,3995,private_ip,outlier,outlier,4.0,1.0,20.0,F,0.6315229152029515,3
7952,da11d5af-a759-3556-8821-4847ae09d3c3,2.5145772594752182e-05,0.0240524781341107,152.44444444444446,3,default,bingbot/2.0,bot,1372.0,9.0,33.0,E,0.6312501560306043,4
18681,0d168af5-5acd-3d28-af84-abf057b87adc,0.0136666666666666,0.4761904761904761,42.0,35,private_ip,outlier,outlier,3.0,1.0,20.0,F,0.631161115387714,3
27097,dcde2494-9abd-3558-9b94-813ecac15663,0.0281428571428571,0.4761904761904761,42.0,71,private_ip,outlier,outlier,3.0,1.0,20.0,F,0.631161115387714,3
24569,3ebc5ae1-50be-3c64-94d2-c99b1c5d49dd,5.17975,0.875,8.0,2487,private_ip,outlier,outlier,1.0,1.0,7.0,F,0.631127247378473,3
22268,cbe28dd6-9023-3c09-b270-f72a53017de8,0.0598526397215238,0.0029007928833881,63.83950617283951,18570,default,Normal,normal,81.0,81.0,15.0,F,0.6310944067914763,4
29648,d313b650-4439-3288-8b00-8b44e71bf596,0.0648573790822654,0.0031004547333608,60.475,18827,default,Normal,normal,80.0,80.0,15.0,F,0.6310944067914763,4
6286,eb13219f-ba8f-3003-bb09-2e37e6ae7fea,0.0074375,0.25,4.0,4,private_ip,Googlebot/2.1;unknown,bot,4.0,2.0,2.0,E,0.6309745148255853,3
28384,e9297139-5450-3069-b3b0-4cae1382b86c,1.4487674418604652,0.4651162790697674,43.0,3738,private_ip,outlier,outlier,3.0,1.0,20.0,F,0.6308100827174494,3
6939,84b10cd3-4970-3bb3-bd8c-c74004cf7fad,14.945692307692308,0.6153846153846154,39.0,34973,private_ip,outlier,outlier,1.0,1.0,24.0,E,0.6307558613064316,3
19584,0abdf1d6-5195-31ea-b5cf-b6496df7d990,0.4105967677573823,0.0075818036711891,835.3333333333334,123475,default,Normal,normal,31.0,6.0,38.0,F,0.6307544501538652,4
25102,dc589e0d-8303-3498-a940-4d05bc05eadb,110.98486131386862,0.0802919708029197,137.0,912296,default,outlier,outlier,1.0,1.0,11.0,F,0.630754116805147,2
4574,d05f481c-66af-3f1b-87b9-8b791499729a,0.0065,0.3333333333333333,2.0,3,private_ip,Googlebot/2.1;unknown,bot,3.0,3.0,2.0,E,0.6306111406945675,4
2888,2b8e63a7-ffe7-30e2-befb-7f2dc11babaa,0.0071666666666666,0.3333333333333333,2.0,3,private_ip,Python-requests;unknown,bot,3.0,3.0,2.0,E,0.6306111406945675,4
7600,fb676711-5846-37cd-9251-88c3e1e47817,0.0066666666666666,0.3333333333333333,2.0,3,private_ip,Python-requests;unknown,bot,3.0,3.0,2.0,E,0.6306111406945675,4
3557,eee6ef46-0047-3890-a588-84963f3413df,0.0065,0.3333333333333333,2.0,3,private_ip,Googlebot/2.1;unknown,bot,3.0,3.0,2.0,E,0.6306111406945675,4
19495,e9dfabea-ecd1-3d2f-8114-8d2c4efe40b1,0.0614507924085306,0.0029348464097045,62.329268292682926,18845,default,Normal,normal,82.0,82.0,15.0,F,0.630586179544278,4
14803,1417ee6e-f19e-3472-bbdb-fa4c7dc0311c,70.34766499999999,0.045,200.0,844172,default,BingPreview/1.0b;bingbot/2.0;unknown,bot,1.0,1.0,9.0,E,0.6304407680693416,2
22174,77e910db-749c-30d9-b684-6485d74503d5,889.9525,0.6666666666666666,6.0,320383,default,outlier,outlier,1.0,1.0,4.0,F,0.6301446121311807,2
32795,73c588d7-1d14-34b0-a550-6ffa95444002,7.444488095238095,0.5238095238095238,42.0,18761,private_ip,outlier,outlier,2.0,1.0,22.0,F,0.6300426091627187,3
7527,4890deab-3810-3a73-9bfb-8db47b7c8184,2.9659262295081965,0.1885245901639344,122.0,21711,private_ip,outlier,outlier,1.0,1.0,23.0,E,0.6298568805523515,3
25169,b02c19ee-4286-34bf-87d1-d777e3ac59b7,2.8283048780487805,0.3414634146341463,41.0,6958,private_ip,outlier,outlier,6.0,1.0,14.0,F,0.6297264987615016,3
15069,cc228603-c22a-3842-8504-59adeee0e9f3,9.866220735785952e-05,0.0568561872909698,3.3222222222222224,2,default,BingPreview/1.0b,bot,200.0,90.0,17.0,E,0.6295651792226676,4
31829,c604b56c-4d2e-3dbb-9861-5abb8411af48,2.185792349726776e-05,0.0273224043715847,2.152941176470588,1,default,Normal,normal,87.0,85.0,5.0,F,0.6293559099533653,4
185,1ed50b15-e106-3245-b908-cb81bd0e3890,9.963768115942029e-05,0.0797101449275362,3.1724137931034484,2,default,BingPreview/1.0b,bot,192.0,87.0,22.0,E,0.6292823606887827,4
2708,29df8cac-26f0-3dbd-af60-a1cee1b10afe,2.528735632183908e-05,0.0237547892720306,145.0,2,default,bingbot/2.0,bot,1305.0,9.0,31.0,E,0.6290771996543677,4
6518,94e55007-7e36-319b-aa2c-997429661b32,0.0001112185686653,0.0483558994197292,1034.0,7,default,outlier,outlier,82.0,1.0,50.0,E,0.629059736519387,4
31593,da5d7033-c34a-3fb5-8cc7-56d52d66a9fb,13.667,0.75,4.0,3281,private_ip,outlier,outlier,1.0,1.0,3.0,F,0.6289484186273427,3
5321,1ea00bd0-252a-3ee1-91dc-cc796f6e1678,1.4286916666666667,0.3333333333333333,120.0,10287,private_ip,outlier,outlier,1.0,1.0,40.0,E,0.6287869210574606,3
1978,c8144188-74cc-3001-a3ac-9b4073fe9fa7,4.741298969072165,0.1546391752577319,97.0,27595,private_ip,outlier,outlier,1.0,1.0,15.0,E,0.6287467449318586,3
10365,fe3ae553-d3c3-3599-aef4-009a8654fcef,3.974795918367347,0.3877551020408163,98.0,23372,private_ip,outlier,outlier,1.0,1.0,38.0,E,0.6286332843545287,3
26644,8cd55657-b25d-362f-bea5-7b2e486ecc61,0.0004331210191082,0.0127388535031847,2.0128205128205128,5,default,Normal,normal,79.0,78.0,2.0,F,0.6286303376048241,4
3483,f51f2aa7-cc83-3a44-91c5-7fd9dbddc97a,9.10943103448276,0.2068965517241379,58.0,31701,private_ip,outlier,outlier,1.0,1.0,12.0,E,0.6286098266593129,3
32368,3ee51892-7084-316f-8f2b-d52b2893fe29,1160.2845,0.75,4.0,278469,default,outlier,outlier,1.0,1.0,3.0,F,0.6286032973204368,2
22504,cfa14b6f-f872-364d-8e7b-8f99817079fe,0.0024330677290836,0.0191235059760956,13.944444444444445,184,default,Normal,normal,91.0,90.0,24.0,F,0.6285698935748496,4
27928,933d5aba-1e2b-3b80-b056-01405cd205fb,6.286809523809524,0.4285714285714285,21.0,7922,private_ip,outlier,outlier,3.0,1.0,9.0,F,0.628545938739758,3
13951,58d7d53a-b53e-3576-9b41-25553f2672cc,1.6812319587628866,0.2989690721649484,97.0,9785,private_ip,outlier,outlier,2.0,1.0,29.0,E,0.6284363202690749,3
13997,dfad778e-3c1e-300c-96da-16a6536037a9,0.0001474999999999,0.08,2.5316455696202533,2,default,BingPreview/1.0b,bot,190.0,79.0,16.0,E,0.6284346495169981,4
4911,d687a8c8-44ae-3423-9a19-9ad7628fe1f1,2.676776119402985,0.1641791044776119,134.0,21522,private_ip,outlier,outlier,1.0,1.0,22.0,E,0.6283958360822979,3
19288,5343a853-5566-3746-abdb-6765592f855e,0.0019103972950126,0.0109890109890109,12.195876288659791,136,default,Normal,normal,97.0,97.0,13.0,F,0.6283316864976991,4
18470,7e5054c1-1dba-3cea-aba8-ff8688d74a8f,0.0285883989726027,0.0055650684931506,55.61904761904762,8014,default,Normal,normal,86.0,84.0,26.0,F,0.6281851852313696,4
26377,792acdf1-e20e-3287-8cef-b8d0efb5a5d1,8.61121052631579,0.5,38.0,19634,private_ip,outlier,outlier,2.0,1.0,19.0,F,0.6281388202185213,3
4323,ff91f32c-e795-3ab1-9114-09c39a537527,0.000114406779661,0.0932203389830508,2.744186046511628,2,default,BingPreview/1.0b,bot,189.0,86.0,22.0,E,0.6277281002732953,4
34419,e61bda8b-bff3-37dd-ab57-6f44e11ea4e8,2.3005,0.3,30.0,4141,private_ip,outlier,outlier,5.0,1.0,9.0,F,0.6276435801863075,3
20151,dd38551e-d242-3242-aa03-732e2651d1fe,817.7991428571429,0.7142857142857143,7.0,343476,default,outlier,outlier,1.0,1.0,5.0,F,0.6275359422431644,2
32894,bb8700cd-dd50-3c87-9485-2347783141a1,0.0587786008230452,0.0030864197530864,62.30769230769231,17140,default,Normal,normal,78.0,78.0,15.0,F,0.6275104802206343,4
3776,5d5d81bc-128c-3787-ab2f-2b43e09b8f81,7.24625,1.0,4.0,1740,private_ip,outlier,outlier,1.0,1.0,4.0,E,0.6274795216590221,3
9541,c3173275-924b-3477-949a-02d0bd227a2c,2.3374726077428785e-05,0.0219138056975894,152.11111111111111,2,default,bingbot/2.0,bot,1369.0,9.0,30.0,E,0.6273910866069328,4
26753,c9a7b085-9c97-33d1-9a73-aa5e98023ec4,7.807111111111111,0.4444444444444444,18.0,8432,private_ip,outlier,outlier,4.0,1.0,8.0,F,0.6273228448791949,3
26728,8611bd50-d8b3-3d3e-8739-42fd294cc28c,0.5530805116629044,0.0077752696262854,664.5,132308,default,Normal,normal,37.0,6.0,31.0,F,0.6273138336570608,4
28892,45da66bf-86d1-324b-8a38-3532bd08d604,925.5793333333334,0.3333333333333333,6.0,333209,default,outlier,outlier,1.0,1.0,2.0,F,0.6273113095658576,2
9333,646338fb-e600-3ff7-abec-c00618153138,6.265234042553191,0.6170212765957447,47.0,17668,private_ip,outlier,outlier,1.0,1.0,29.0,E,0.6272178742516145,3
21670,1ecadea0-1fe0-33c1-98a7-d8791d4bb7e4,0.0002434554973821,0.0209424083769633,2.3012048192771086,3,default,Normal,normal,84.0,83.0,4.0,F,0.6270202848553075,4
31926,f6e5a462-0ec1-34f4-bdc3-1754c9b8b468,773.0585,0.25,8.0,371069,default,outlier,outlier,1.0,1.0,2.0,F,0.6269582689900233,2
12764,25685b22-15f7-3c10-91a7-1c868d3d95a7,8.353808353808354e-05,0.0466830466830466,4.329787234042553,3,default,BingPreview/1.0b,bot,201.0,94.0,19.0,E,0.6268373687076653,4
28761,bb539da0-d247-32c7-a6a3-8f8426875e2a,0.0009228395061728,0.0141093474426807,11.690721649484535,63,default,Normal,normal,98.0,97.0,16.0,F,0.6268087163846209,4
7384,a0087dae-ccc6-34b0-a651-ebb62c44f8d5,0.00012109375,0.0859375,3.240506329113924,2,default,BingPreview/1.0b,bot,196.0,79.0,22.0,E,0.6267951872375616,4
29493,e4763a15-973e-38c7-8be4-9c64bdd31b8d,0.002520856820744,0.0146561443066516,9.53763440860215,135,default,Normal,normal,94.0,93.0,13.0,F,0.6267252984338548,4
3175,4ef8f822-18c8-38b7-839f-a9d48b4f5afe,3.718333333333333,1.0,3.0,670,private_ip,outlier,outlier,1.0,1.0,3.0,E,0.6266856645773595,3
17248,d27009de-5faf-3c54-97fb-df90a0b7ae24,2.7506654835847385e-05,0.028393966282165,125.22222222222224,2,default,bingbot/2.0,bot,1127.0,9.0,32.0,E,0.6264796139437036,4
12650,df73e4db-531e-3780-b300-4794abc15464,18.047473684210527,0.2894736842105263,38.0,41149,private_ip,outlier,outlier,1.0,1.0,11.0,E,0.6264255099626993,3
2414,d53557a7-894a-308e-a290-8f8ceeecb632,4.515545454545455,0.1818181818181818,55.0,14902,private_ip,outlier,outlier,1.0,1.0,10.0,E,0.6263987932727575,3
26807,665a5a3c-a5c2-3f0f-9054-c99c9e2d89c2,0.005205035971223,0.0917266187050359,8.298507462686567,174,default,Normal,normal,90.0,67.0,51.0,F,0.6262341754586391,3
13235,990cc0a7-e230-3491-91f9-63df277d72e6,1.8653301886792453,0.3867924528301887,106.0,11864,private_ip,outlier,outlier,1.0,1.0,41.0,E,0.6260623721353044,3
33262,1d8b22d8-739d-3609-95ac-6a905bad4a33,0.0036822803195352,0.0217864923747276,15.647727272727272,305,default,Normal,normal,92.0,88.0,30.0,F,0.6258840564127294,4
14544,78189567-ed8b-3811-b8ee-22b339790948,1.2673781512605042,0.2521008403361344,119.0,9050,private_ip,outlier,outlier,1.0,1.0,30.0,E,0.6258272885851419,3
4834,06d68136-9d84-3137-9864-fc3ee2e32567,2.8936666666666664,0.25,108.0,18751,private_ip,outlier,outlier,1.0,1.0,27.0,E,0.6256528914495579,3
27864,e23a7784-9e3c-3a94-914a-630ad1a83302,0.0031651436031331,0.0176240208877284,17.40909090909091,291,default,Normal,normal,93.0,88.0,27.0,F,0.625572162723742,4
3406,39b95e92-204e-3197-b43c-fbe0a7f7403c,2.342606149341142e-05,0.0190336749633967,151.77777777777777,2,default,bingbot/2.0,bot,1366.0,9.0,26.0,E,0.625476524633418,4
10946,42f6c428-e470-338b-94f0-049b135b5309,0.0002196589769307,0.0591775325977933,997.0,14,default,outlier,outlier,52.0,1.0,59.0,E,0.625439728310238,5
4509,329a3a2c-adfc-375b-aa23-c916ed93d79e,3.4737450980392155,0.3529411764705882,102.0,21260,private_ip,outlier,outlier,1.0,1.0,36.0,E,0.625278601529775,3
17495,c0a66205-317b-3a75-aec1-64121bb8e09d,0.0001155234657039,0.0685920577617328,3.2209302325581395,2,default,BingPreview/1.0b,bot,192.0,86.0,19.0,E,0.6251095001314628,4
659,a2533b48-dbe9-3aa8-90a8-d8598bd5ae6f,0.0001435406698564,0.0813397129186602,2.375,2,default,BingPreview/1.0b,bot,199.0,88.0,17.0,E,0.6249486533183211,4
4492,0a15d3fb-c81f-3d0f-88d6-979ec603adec,1.4960647482014389,0.158273381294964,139.0,12478,private_ip,outlier,outlier,1.0,1.0,22.0,E,0.6249069887873479,3
7064,0d9c27e0-55fe-3f5d-ace9-c9a4170291ca,2.202643171806168e-05,0.0273127753303964,126.11111111111111,2,default,bingbot/2.0,bot,1135.0,9.0,31.0,E,0.6247945880980362,4
13436,049d887e-70d6-39b6-a49f-9df245bbb9d2,3.072870939420544e-05,0.0272168568920105,126.55555555555556,3,default,bingbot/2.0,bot,1139.0,9.0,31.0,E,0.6247945880980362,4
86,2520c461-b6f8-3b87-9a18-b00663aecab9,2.242462962962963,0.074074074074074,54.0,7266,private_ip,outlier,outlier,1.0,1.0,4.0,E,0.6247221994082224,3
31821,af4f5714-12f8-30fc-9fbe-08733d840289,120.23497435897436,0.0341880341880341,117.0,844050,default,outlier,outlier,1.0,1.0,4.0,F,0.6246167920385789,2
15379,35a8e50a-356f-36af-af6e-bd9301694a1f,2.808219178082192e-05,0.0342465753424657,1460.0,3,default,outlier,outlier,40.0,1.0,50.0,E,0.6245967203687329,4
32542,8f00c750-4d65-3e3e-b944-b8aa274a30f6,3.17275,0.875,8.0,1523,private_ip,outlier,outlier,1.0,1.0,7.0,F,0.6245329717333079,3
26797,51ffa426-4f41-3836-b9a2-411fc10e6ad7,0.0062957516339869,0.0898692810457516,9.714285714285714,232,default,Normal,normal,95.0,63.0,55.0,F,0.6245096887738405,3
20295,0924ed98-82ca-3eef-976a-a69e18752659,0.1028966106965174,0.0183457711442786,57.42857142857143,19855,default,Normal,normal,72.0,56.0,59.0,F,0.6243603396276426,4
614,1870c0a0-64f3-3c30-969d-7216695a397d,2.8157683024939665e-05,0.0265486725663716,138.11111111111111,3,default,bingbot/2.0,bot,1243.0,9.0,33.0,E,0.6243525885937339,4
18961,58d56ae5-0671-3919-81e8-0068603b9b83,14.069363636363637,0.3636363636363636,11.0,9286,private_ip,outlier,outlier,3.0,1.0,4.0,F,0.6243160871488098,3
2041,73ca6a21-1f9b-3f87-9cc7-8364af3cc924,0.0001311475409836,0.0696721311475409,2.8705882352941177,2,default,BingPreview/1.0b,bot,212.0,85.0,17.0,E,0.6242639100489482,4
21959,fbb6f806-7763-33fd-bf8c-e6cfd4562f67,0.0465609284332688,0.0947775628626692,7.833333333333333,1445,default,Normal,normal,79.0,66.0,49.0,F,0.624257417894804,2
16752,1d7f4eb4-9dd6-343f-993d-c1ceb7269189,12.956813333333333,0.3333333333333333,75.0,58306,private_ip,outlier,outlier,1.0,1.0,25.0,E,0.6241962166427647,3
19957,95391fca-f291-34ae-81e6-870015e9d886,0.0482444774851316,0.0031860662701784,58.85,13629,default,Normal,normal,80.0,80.0,15.0,F,0.6240824068949435,4
13769,56c18d88-bffb-31b2-9225-97fbaa3faf80,2.5252525252525253e-05,0.0202020202020202,154.0,3,default,bingbot/2.0,bot,1386.0,9.0,28.0,E,0.6240740860487111,4
18835,e807b784-3bcc-351a-91d4-80924bc70d16,889.8711666666667,0.3333333333333333,6.0,320354,default,outlier,outlier,1.0,1.0,2.0,F,0.6240560510519777,2
16181,2be6c5d8-751a-3434-8972-7aef3eea5c32,2.1268118811881185,0.297029702970297,101.0,12889,private_ip,outlier,outlier,1.0,1.0,30.0,E,0.6239649958422,3
31925,f61b38db-352b-3882-8a10-fac13c65f04a,4.70395652173913,0.4782608695652174,46.0,12983,private_ip,outlier,outlier,2.0,1.0,22.0,F,0.6239288335731066,3
10663,560357f0-8763-3645-b313-bebeeadcfcfd,2.308265078183172e-05,0.0223380491437081,149.22222222222223,2,default,bingbot/2.0,bot,1342.0,9.0,30.0,E,0.6238982746039602,4
24238,134e875c-b0ea-3625-8a5f-e3c8851382b7,5.310989130434783,0.4782608695652174,46.0,14659,private_ip,outlier,outlier,2.0,1.0,22.0,F,0.62382391970947,3
9492,2c1c2967-119a-3993-9c60-34f7714b3628,3.049907578558225e-05,0.0286506469500924,120.22222222222224,2,default,bingbot/2.0,bot,1082.0,9.0,31.0,E,0.6237825664338712,4
8222,fe71a324-56d3-3dac-a12b-552e62ead1f7,2.1844204545454544,0.4431818181818182,88.0,11534,private_ip,outlier,outlier,1.0,1.0,39.0,E,0.623728037224014,3
29215,70b39881-fc4e-3a62-8e6c-b803795cab3c,1.3708181818181815,0.2727272727272727,11.0,905,private_ip,outlier,outlier,3.0,1.0,3.0,F,0.6236271621182098,3
26279,5d4e78b7-c46a-326b-834a-9830a603b62a,0.0155456046223689,0.0049525381758151,30.670886075949365,2261,default,Normal,normal,79.0,79.0,12.0,F,0.6235806539977804,4
27893,38820531-1380-35b1-8747-1a6e3980a523,34.5441,0.5,10.0,20727,private_ip,outlier,outlier,1.0,1.0,5.0,F,0.6234749257300838,3
4806,afa87fda-2e25-36d0-8c55-8cd3077503d2,5.533296296296297,0.7777777777777778,27.0,8964,private_ip,outlier,outlier,1.0,1.0,21.0,E,0.6234260255088809,3
19484,d50322fc-0d4a-37c8-959b-c6b6d0859bc1,0.0013686553873552,0.0151380231522707,12.075268817204302,93,default,Normal,normal,96.0,93.0,17.0,F,0.6232648702663689,4
2142,b0d32d7d-7957-3d6a-acaa-5d7a3e9dc5db,0.2171667731629393,0.0741214057507987,1565.0,20392,default,outlier,outlier,2.0,1.0,116.0,E,0.6232100469143662,5
7877,0f53d076-c526-3638-ba44-a794b5c2d284,2.667814113597246e-05,0.0292598967297762,129.11111111111111,2,default,bingbot/2.0,bot,1162.0,9.0,34.0,E,0.623143741946976,4
358,1994b198-3b07-3e93-a671-0d09bfd5b400,2.6816608996539797e-05,0.0302768166089965,128.44444444444446,2,default,bingbot/2.0,bot,1156.0,9.0,35.0,E,0.623143741946976,4
11183,e1c000d3-44cb-3444-b294-ca3958744f1b,6.06725,0.5357142857142857,56.0,20386,private_ip,outlier,outlier,1.0,1.0,30.0,E,0.6229680844064347,3
11668,280fc64f-31ff-3c74-a654-8cd831063763,0.0001141304347826,0.0833333333333333,3.325301204819277,2,default,BingPreview/1.0b,bot,184.0,83.0,23.0,E,0.6229321089068912,4
15378,35884d17-77ba-3c78-b3c4-fb4037b193ad,2.6829268292682928e-05,0.0268292682926829,136.66666666666666,2,default,bingbot/2.0,bot,1230.0,9.0,33.0,E,0.6228352611582629,4
22385,30421f20-1ae3-3aba-a923-1ce9f3201078,2.4930747922437677e-05,0.0249307479224376,4.102272727272728,1,default,Normal,normal,93.0,88.0,9.0,F,0.6227665713831666,4
11391,02bc15bd-4be4-303e-bc08-47277c8ce487,7.55564,0.2,75.0,34001,private_ip,outlier,outlier,1.0,1.0,15.0,E,0.6227614767924888,3
4314,d5b9b172-6a36-3c36-9caa-64d8f4af678f,0.0001266968325791,0.0814479638009049,2.6626506024096384,2,default,BingPreview/1.0b,bot,200.0,83.0,18.0,E,0.622654370338535,4
9046,0fac1bbd-5cf7-3294-b2a3-a951e17d0d2c,5.1575,1.0,4.0,1238,private_ip,outlier,outlier,1.0,1.0,4.0,E,0.6225041289734881,3
11573,26a576bc-c81e-3447-a787-31397ea68265,2.8699551569506727e-05,0.0295964125560538,123.88888888888889,2,default,bingbot/2.0,bot,1115.0,9.0,33.0,E,0.6224584068263551,4
17314,c84836fb-b5e2-3e26-a754-70d198b32012,6.001,1.0,4.0,1441,private_ip,outlier,outlier,1.0,1.0,4.0,E,0.6224450538325137,3
20837,2c8705aa-347a-3b05-ab86-3ff8fb0c21fa,9.0715,0.75,4.0,2178,private_ip,outlier,outlier,1.0,1.0,3.0,F,0.6224303579197363,3
2101,387f7810-14f7-3a03-b334-d39acb1da95a,2.5541795665634675e-05,0.0263157894736842,143.55555555555554,2,default,bingbot/2.0,bot,1292.0,9.0,34.0,E,0.6224047947552652,4
19758,55c45eba-c89e-32ed-b033-0961da0ee0b9,0.0030045719035743,0.0182876142975893,12.663157894736845,217,default,Normal,normal,98.0,95.0,22.0,F,0.6223078359471088,4
4708,6dc073b5-f493-33fd-9568-d2cb4ed814a4,6.420728260869565,0.3478260869565217,92.0,35443,private_ip,outlier,outlier,1.0,1.0,32.0,E,0.6223000304836058,3
18500,c924a646-a18f-329c-b130-a1eaaed9737a,2.870375,0.875,8.0,1378,private_ip,outlier,outlier,1.0,1.0,7.0,F,0.622295750131238,3
18907,b33c379d-de37-38ac-9d4b-bd92571d6b1f,79.56330201342281,0.0805369127516778,149.0,711296,default,outlier,outlier,1.0,1.0,12.0,F,0.6221799074180603,2
27303,43ca69fa-44ca-3159-a7f1-782401d9f400,5.282333333333333,0.8333333333333334,6.0,1902,private_ip,outlier,outlier,1.0,1.0,5.0,F,0.622105402494697,3
30364,911f3450-0168-3a55-a206-2a7b920691d2,19.816235294117647,0.4705882352941176,17.0,20213,private_ip,outlier,outlier,1.0,1.0,8.0,F,0.6220397130808016,3
12016,2faea69f-0d9c-3273-82c4-0a4f805cd62c,3.198,0.2293577981651376,109.0,20915,private_ip,outlier,outlier,1.0,1.0,25.0,E,0.6220375352727541,3
19331,e4073e8e-7060-35dd-a428-32ea1c67a519,56.03382,0.02,200.0,672406,default,outlier,outlier,1.0,1.0,4.0,F,0.622027805428763,2
2903,525855ea-badc-3e50-a830-6d657f393efd,2.612244897959184e-05,0.0285714285714285,136.11111111111111,2,default,bingbot/2.0,bot,1225.0,9.0,35.0,E,0.6220042854903917,4
11176,d2df9253-278f-31de-af0a-cc920b84802c,2.9973333333333336,0.8333333333333334,18.0,3238,private_ip,outlier,outlier,1.0,1.0,15.0,E,0.6219916827723663,3
5988,d6cc9029-a1f0-3b99-b672-a936feda22f9,2.5039123630672928e-05,0.0273865414710485,142.0,2,default,bingbot/2.0,bot,1278.0,9.0,35.0,E,0.6218995066471871,4
27891,3076865d-297c-366f-a900-924b57258764,3.062625,0.875,8.0,1471,private_ip,outlier,outlier,1.0,1.0,7.0,F,0.6218828178570914,3
