Unnamed: 0,_id,inter_api_access_duration(sec),api_access_uniqueness,sequence_length(count),vsession_duration(min),ip_type,behavior,behavior_type,num_sessions,num_users,num_unique_apis,source,score_ecod,anomaly_vote_count
3885,6f659c2b-4a3c-3f08-9346-7fafa1a2d88e,0.0001036789297658,0.0735785953177257,2.902912621359224,2,default,BingPreview/1.0b,bot,263.0,103.0,22.0,E,0.625810922754981,4
15230,6343b1d7-361a-38fd-9852-3668959a640c,0.0001019108280254,0.0605095541401273,2.9904761904761905,2,default,BingPreview/1.0b,bot,236.0,105.0,19.0,E,0.6254790574348631,4
614,1870c0a0-64f3-3c30-969d-7216695a397d,2.8157683024939665e-05,0.0265486725663716,138.11111111111111,3,default,bingbot/2.0,bot,1243.0,9.0,33.0,E,0.6248285036882086,4
22385,30421f20-1ae3-3aba-a923-1ce9f3201078,2.4930747922437677e-05,0.0249307479224376,4.102272727272728,1,default,Normal,normal,93.0,88.0,9.0,F,0.6247957788198994,4
7877,0f53d076-c526-3638-ba44-a794b5c2d284,2.667814113597246e-05,0.0292598967297762,129.11111111111111,2,default,bingbot/2.0,bot,1162.0,9.0,34.0,E,0.6239253804381877,4
7064,0d9c27e0-55fe-3f5d-ace9-c9a4170291ca,2.202643171806168e-05,0.0273127753303964,126.11111111111111,2,default,bingbot/2.0,bot,1135.0,9.0,31.0,E,0.6232679890912729,4
12805,979c3885-966d-3296-9097-31729bda8d91,8.707865168539327e-05,0.0758426966292134,3.2962962962962963,2,default,BingPreview/1.0b,bot,281.0,108.0,27.0,E,0.6227514260262973,4
12318,36c2a6c6-4e4e-3eb3-b26c-38cb9a87e686,9.191176470588237e-05,0.0698529411764705,2.6666666666666665,2,default,BingPreview/1.0b,bot,245.0,102.0,19.0,E,0.6226196461637183,4
15460,59ad2597-0d83-3302-bc26-8466eeef055e,0.000165366972477,0.0243119266055045,2180.0,22,default,outlier,outlier,122.0,1.0,53.0,E,0.6223996833839481,4
358,1994b198-3b07-3e93-a671-0d09bfd5b400,2.6816608996539797e-05,0.0302768166089965,128.44444444444446,2,default,bingbot/2.0,bot,1156.0,9.0,35.0,E,0.6222000699997654,4
27859,d4957d7f-1e9d-3b83-8ddd-daa690e45751,9.298780487804878e-05,0.0152439024390243,3.4166666666666665,2,default,Normal,normal,98.0,96.0,5.0,F,0.6221318996787146,4
16198,81065574-0c2b-3123-83de-ad0979319136,2.7164685908319183e-05,0.0246179966044142,130.88888888888889,2,default,bingbot/2.0,bot,1178.0,9.0,29.0,E,0.6209530937593606,4
8858,b716173d-55f4-3dba-a7ac-e34ef2dd806c,0.0001044776119402,0.0970149253731343,2.627450980392157,2,default,BingPreview/1.0b,bot,235.0,102.0,26.0,E,0.620858382879576,4
12713,a43f8865-27bd-3f67-b1ea-5f9088a53dbb,0.0033358407079646,0.0371681415929203,2260.0,453,default,outlier,outlier,172.0,1.0,84.0,E,0.6208048174427354,5
13283,31534e1e-cf49-3d3a-bf46-56e9ec4401b1,0.0001011235955056,0.0898876404494382,2.643564356435644,2,default,BingPreview/1.0b,bot,250.0,101.0,24.0,E,0.6205712898906752,4
888,5b6824d3-fcb0-3992-8a3b-c2ead322fd8f,2.945859872611465e-05,0.0207006369426751,139.55555555555554,3,default,bingbot/2.0,bot,1256.0,9.0,26.0,E,0.6198862565296813,4
24977,320b2c41-7168-3b45-abbd-b4a9e0f72b1e,0.0004662162162162,0.0135135135135135,2.0273972602739727,5,default,Normal,normal,73.0,73.0,2.0,F,0.619190154782368,4
22030,cda6ab04-efd3-39bf-ba8b-807a71ec24b8,0.0004130434782608,0.0163043478260869,2.0444444444444443,5,default,Normal,normal,93.0,90.0,3.0,F,0.6190764775931313,4
12040,693d5a20-10a1-3164-a7cd-fd45e68b1c68,0.000100358422939,0.1182795698924731,2.8181818181818183,2,default,BingPreview/1.0b,bot,226.0,99.0,33.0,E,0.619040098081879,4
4643,d1ab9676-cc74-33d6-bab2-bc80aa9b3863,9.309309309309307e-05,0.039039039039039,3.027272727272728,2,default,BingPreview/1.0b,bot,285.0,110.0,13.0,E,0.6189282043611369,4
10642,129e3eea-880a-3a7c-8931-b133d1a06397,,,0.0,3,default,outlier,outlier,2.0,1.0,0.0,E,0.6187011910453155,1
5732,d8027bb2-bf99-3375-958a-e988fcc52ae0,0.0001081081081081,0.0743243243243243,2.9019607843137254,2,default,BingPreview/1.0b,bot,240.0,102.0,22.0,E,0.6185918213623556,4
13478,999a1151-0978-3737-91c2-181bf0370f2a,0.0001052631578947,0.0639097744360902,2.633663366336634,2,default,BingPreview/1.0b,bot,255.0,101.0,17.0,E,0.6185878237752744,4
8349,596b57d2-bb51-36cd-867d-c417dfbff95f,0.0001150793650793,0.0714285714285714,2.4705882352941178,2,default,BingPreview/1.0b,bot,247.0,102.0,18.0,E,0.6184180664914813,4
1031,e3f16723-eaa4-334e-99ff-dddc99435662,0.0040665499124343,0.0367775831873905,2284.0,558,default,outlier,outlier,165.0,1.0,84.0,E,0.6181428946804791,5
32868,7f42f561-1f0d-3a13-b43e-aeb655fdba79,0.0001428571428571,0.0204081632653061,2.0,1,default,Normal,normal,49.0,49.0,2.0,F,0.617743420036829,4
21364,90b1ff84-2bae-3010-a0ed-1147aa7f9461,595.6877619047619,0.0238095238095238,42.0,1501134,datacenter,outlier,outlier,1.0,1.0,1.0,F,0.6171650765023933,5
17715,3faebe6d-03cf-345d-8364-62de8d02b631,0.000124,0.08,2.450980392156863,2,default,BingPreview/1.0b,bot,248.0,102.0,20.0,E,0.6161878539510821,4
10323,8d10e7ce-52b4-3456-882e-a6891bd00ea6,2.926829268292683e-05,0.0227642276422764,136.66666666666666,3,default,bingbot/2.0,bot,1230.0,9.0,28.0,E,0.6158463360927258,4
20722,e71e7c01-b0ad-3170-b6fd-aff85dcead98,4.724409448818898e-05,0.0314960629921259,2.048387096774193,1,default,Normal,normal,62.0,62.0,4.0,F,0.6152009977697366,4
20191,725690f1-0072-30ad-a894-ae178042489e,816.8762857142857,0.0357142857142857,28.0,1372353,datacenter,outlier,outlier,1.0,1.0,1.0,F,0.6144743810859712,5
5264,75705d10-3cca-3037-a067-5e9e92ae3f84,8.26086956521739e-05,0.0753623188405797,3.3823529411764706,2,default,BingPreview/1.0b,bot,250.0,102.0,26.0,E,0.6144300189634981,4
4181,92dc1892-8fca-3f8e-930d-2833b61321ee,0.0001375,0.0625,2.3529411764705883,2,default,BingPreview/1.0b,bot,234.0,102.0,15.0,E,0.6126880175903979,4
12827,cb23cc5c-de13-324f-96c9-af21a702f52e,9.003939223410241e-05,0.0348902644907146,1777.0,10,default,outlier,outlier,80.0,1.0,62.0,E,0.6123103220509245,5
19274,25507afe-2a60-3eec-8110-527dc83257eb,4.193548387096775e-05,0.032258064516129,2.3484848484848486,1,default,Normal,normal,68.0,66.0,5.0,F,0.6121905559029583,4
8127,af3c1bf7-ad68-348b-ac1b-d7b52cce0498,9.749303621169916e-05,0.0584958217270195,3.121739130434783,3,default,BingPreview/1.0b,bot,277.0,115.0,21.0,E,0.6109222441533024,4
4990,b3788edd-0acf-30fb-b1b2-4fc57aa3846a,0.0002242036482439,0.0098012523822488,36.73,50,default,Normal,normal,179.0,100.0,36.0,E,0.6106104047372317,4
13138,7e8c418e-21aa-3d3e-a1a9-8a025b186cc2,3.894616265750287e-05,0.0320733104238258,1746.0,5,default,outlier,outlier,69.0,1.0,56.0,E,0.6099656833953901,5
17248,d27009de-5faf-3c54-97fb-df90a0b7ae24,2.7506654835847385e-05,0.028393966282165,125.22222222222224,2,default,bingbot/2.0,bot,1127.0,9.0,32.0,E,0.6094178466262283,4
15482,91af975c-ba9d-304d-a215-e9edf18e2c27,0.0001082089552238,0.1007462686567164,2.7628865979381443,2,default,BingPreview/1.0b,bot,246.0,97.0,27.0,E,0.6088217667554889,4
7617,2d416b41-aa63-39a3-869c-d082e8f9ce23,3.714493809176984e-05,0.0480699198834668,1373.0,4,default,outlier,outlier,81.0,1.0,66.0,E,0.6083121597366945,5
27263,cefbd3c5-bd2d-34e8-bfa9-9782378591fb,0.0002322274881516,0.0236966824644549,2.1979166666666665,3,default,Normal,normal,97.0,96.0,5.0,F,0.6075269754463517,4
11573,26a576bc-c81e-3447-a787-31397ea68265,2.8699551569506727e-05,0.0295964125560538,123.88888888888889,2,default,bingbot/2.0,bot,1115.0,9.0,33.0,E,0.6061284089763709,4
32395,a8c49b1f-65d1-3f80-939b-fe3f1f0638d6,0.0001,0.0147058823529411,3.5789473684210527,3,default,Normal,normal,96.0,95.0,5.0,F,0.6059116185477328,4
2208,8ca5bbc3-f907-30b2-a708-9b8915082205,0.0001185185185185,0.0777777777777777,2.727272727272727,2,default,BingPreview/1.0b,bot,221.0,99.0,21.0,E,0.6053948352368632,4
9301,0fc67c8e-a590-34ed-bcb2-315094af41e7,0.0001259541984732,0.0687022900763358,2.646464646464646,2,default,BingPreview/1.0b,bot,228.0,99.0,18.0,E,0.6049278256174272,4
1934,3e6da6f0-909e-3695-83bb-5293f1a76e4e,0.0001051051051051,0.078078078078078,3.0,3,default,BingPreview/1.0b,bot,248.0,111.0,26.0,E,0.6049117086516009,4
489,9c7cb1db-27a4-3b87-bf54-996f45d5ff25,2.73972602739726e-05,0.0255707762557077,121.66666666666669,2,default,bingbot/2.0,bot,1095.0,9.0,28.0,E,0.6044065266356603,4
9292,fe14b982-2fb1-3758-974f-8b364f251ae2,3.0050083472454093e-05,0.0208681135225375,133.11111111111111,3,default,bingbot/2.0,bot,1198.0,9.0,25.0,E,0.6043499677945695,4
32290,555ceff8-6733-3562-8e7f-fe963762b677,0.0004546979865771,0.0033557046979865,596.0,17,default,Python-requests,bot,300.0,1.0,2.0,F,0.6038885191656724,4
32596,1c574354-6109-30ad-9cec-49faebaf2c5d,5.76923076923077e-05,0.0288461538461538,2.1666666666666665,1,default,Normal,normal,49.0,48.0,3.0,F,0.6036607182879975,4
14461,b2f53f12-4ed0-303e-8d06-0504b9f3d720,4.638088545326775e-05,0.0365425158116654,1423.0,4,default,outlier,outlier,121.0,1.0,52.0,E,0.6027825129481013,4
3786,7b9e691e-2495-376c-a67e-d87ad372d732,0.0001255605381165,0.0672645739910313,2.2989690721649483,2,default,BingPreview/1.0b,bot,221.0,97.0,15.0,E,0.6025480163384249,4
8263,68ee8561-0caa-325a-b13a-cf49810762fd,0.0001333333333333,0.0358974358974358,195.0,2,private_ip,outlier,outlier,174.0,1.0,7.0,E,0.6024733835974893,5
23782,dd519d1f-2771-39e1-b75d-760cc72540ce,0.0001603773584905,0.0235849056603773,2.32967032967033,3,default,Normal,normal,96.0,91.0,5.0,F,0.6009902972994176,4
30691,4b41ff46-6471-359f-aa5f-d598eb113ec5,0.0001978609625668,0.0213903743315508,2.1494252873563218,3,default,Normal,normal,90.0,87.0,4.0,F,0.6009163178714125,4
361,21ae8ce0-2f69-3991-83c0-0e0905afe871,0.000126953125,0.08984375,2.6391752577319587,2,default,BingPreview/1.0b,bot,224.0,97.0,23.0,E,0.6007528215395864,4
19703,b4160aa5-91b2-3969-9a3e-161e7d5105f3,0.00025,0.0189873417721519,2.0789473684210527,3,default,Normal,normal,78.0,76.0,3.0,F,0.5999246533402958,4
7624,3e564ac1-2629-3478-a621-a6f3043173f5,0.0001434599156118,0.0632911392405063,2.3465346534653464,3,default,BingPreview/1.0b,bot,236.0,101.0,15.0,E,0.5990833703353248,4
6972,03224686-875c-3163-a840-54a467bb07e3,0.0041606969990319,0.0406582768635043,2066.0,516,default,outlier,outlier,163.0,1.0,84.0,E,0.598662471435246,5
12743,fd7521d6-e2aa-3a48-8403-8ec3c65f6e92,0.0001049180327868,0.0622950819672131,3.05,2,default,BingPreview/1.0b,bot,249.0,100.0,19.0,E,0.5976714947711593,4
34161,a2778df6-2787-3125-aa44-52834a161dfb,8.849557522123894e-06,0.0265486725663716,9.416666666666666,1,default,Normal,normal,108.0,12.0,3.0,F,0.5966132715536872,2
11717,b660a673-2d72-30d8-bbf8-c1a55459009f,0.0057535436671239,0.0365797896662094,2187.0,755,default,outlier,outlier,152.0,1.0,80.0,E,0.5962747503133271,5
20826,fd8ad31d-e3bd-30df-9bf6-78eda204b563,0.0001111111111111,0.1111111111111111,1.8,1,default,Normal,normal,7.0,5.0,1.0,F,0.5960373830233975,1
1676,607f40bb-c0ab-374d-a395-28a399e09a07,0.0001068376068376,0.0769230769230769,2.5161290322580645,2,default,BingPreview/1.0b,bot,216.0,93.0,18.0,E,0.595805846897839,4
19996,16701544-15e6-35c0-8139-872861032fc2,0.0004193548387096,0.0161290322580645,2.0327868852459017,4,default,Normal,normal,61.0,61.0,2.0,F,0.5955208773439225,4
837,b4dd7d66-2ec8-30ef-81aa-40b605b27588,8.797653958944282e-05,0.093841642228739,3.6666666666666665,2,default,BingPreview/1.0b,bot,216.0,93.0,32.0,E,0.5955177164419387,4
9492,2c1c2967-119a-3993-9c60-34f7714b3628,3.049907578558225e-05,0.0286506469500924,120.22222222222224,2,default,bingbot/2.0,bot,1082.0,9.0,31.0,E,0.5951066138852799,4
15844,9c592b90-f38a-3f28-a466-5b560c66230c,2.9822926374650516e-05,0.0279589934762348,119.22222222222224,2,default,bingbot/2.0,bot,1073.0,9.0,30.0,E,0.5947603180166444,4
24125,e2c91221-8674-33c9-a991-6dc1cb91ee4e,0.0006220472440944,0.0157480314960629,2.015873015873016,5,default,Normal,normal,63.0,63.0,2.0,F,0.5946643293945177,4
13436,049d887e-70d6-39b6-a49f-9df245bbb9d2,3.072870939420544e-05,0.0272168568920105,126.55555555555556,3,default,bingbot/2.0,bot,1139.0,9.0,31.0,E,0.5937477136516859,4
20431,6d16ccff-3466-3687-90c3-c399a2382722,0.0054318181818181,0.0012626262626262,792.0,259,datacenter,outlier,outlier,1.0,1.0,1.0,F,0.5935204606884903,5
6722,090244e5-4445-3619-aa4f-f9dab64fa5a6,2.7884615384615383e-05,0.0307692307692307,115.55555555555556,2,default,bingbot/2.0,bot,1040.0,9.0,32.0,E,0.5933230892040997,4
7289,9cda60e7-b7fa-3287-b3ba-23027a8955ba,2.9356060606060607e-05,0.0274621212121212,117.33333333333331,2,default,bingbot/2.0,bot,1056.0,9.0,29.0,E,0.5922366480704874,4
20576,2859e78b-7103-392e-af39-5a67256cad5b,0.0004541666666666,0.0166666666666666,2.0,4,default,Normal,normal,60.0,60.0,2.0,F,0.5920391864653605,4
21670,1ecadea0-1fe0-33c1-98a7-d8791d4bb7e4,0.0002434554973821,0.0209424083769633,2.3012048192771086,3,default,Normal,normal,84.0,83.0,4.0,F,0.5920080622689474,4
30001,2d2ad16f-8211-3f37-a4d9-302f2bf590f2,0.00083203125,0.015625,2.0,7,default,Normal,normal,64.0,64.0,2.0,F,0.5911639247270333,4
27305,45399a22-38ae-389a-8a3f-6e472ea0880b,0.0004210526315789,0.0175438596491228,2.0,3,default,Normal,normal,57.0,57.0,2.0,F,0.5898989544209237,4
9659,05b35504-4711-3e35-9ea3-84a89ca6ef61,2.5176233635448137e-05,0.0292044310171198,110.33333333333331,2,default,bingbot/2.0,bot,993.0,9.0,29.0,E,0.5896579412193249,4
16821,d9d64636-b501-3fdf-9925-19d3d913cd0f,2.783300198807157e-05,0.0337972166998011,111.77777777777776,2,default,bingbot/2.0,bot,1006.0,9.0,34.0,E,0.5894565854958389,4
4577,d5016555-818f-387c-afeb-e94524aa9822,4.205336426914153e-05,0.0301624129930394,1724.0,5,default,outlier,outlier,53.0,1.0,52.0,E,0.5889424784543149,4
3096,66319931-bc7a-36cc-97fd-300f19ccfbb6,3.0057251908396947e-05,0.0305343511450381,116.44444444444444,2,default,bingbot/2.0,bot,1048.0,9.0,32.0,E,0.5887708809492251,4
20507,4dcf851a-0257-3af0-9f37-4518b6cde29b,0.02219,0.0192307692307692,1300.0,1731,private_ip,outlier,outlier,61.0,1.0,25.0,F,0.5886368983963053,5
4693,58597365-310d-3d30-95a7-8c34d7171fd9,2.7253668763102725e-05,0.0387840670859538,95.4,2,default,bingbot/2.0,bot,954.0,10.0,37.0,E,0.5885439849029641,4
16813,c6f92c5f-059e-3e96-9404-0e23294ddcd8,0.0003648247177658,0.0338680926916221,1683.0,37,default,outlier,outlier,127.0,1.0,57.0,E,0.5875962249814543,5
12285,c3c33e06-036b-3a20-85b2-6ead2f059bdc,4.542124542124542e-05,0.0432234432234432,1365.0,4,default,outlier,outlier,76.0,1.0,59.0,E,0.5873407414167683,5
14604,18e4e431-c19a-3731-8254-a3cda8f9101b,2.9411764705882357e-05,0.0313725490196078,113.33333333333331,2,default,bingbot/2.0,bot,1020.0,9.0,32.0,E,0.5865863685002684,4
15931,83c34b26-0114-389d-b403-727ec0841a62,0.0001104294478527,0.0061349693251533,163.0,2,default,outlier,outlier,157.0,1.0,1.0,E,0.5863079063921154,2
21126,816c8e75-3451-34a4-836a-56f69282b6df,0.0005172413793103,0.0172413793103448,2.0350877192982457,4,default,Normal,normal,57.0,57.0,2.0,F,0.5845497082901253,4
24429,a5a6bf2a-00cf-3922-86e0-7f5ab79f3293,0.0002088353413654,0.0240963855421686,2.7065217391304346,4,default,Normal,normal,98.0,92.0,6.0,F,0.5845470305918622,4
5633,b55205a2-7e96-3811-8014-2d71dd5f6e08,0.0001165644171779,0.0061349693251533,163.0,2,default,outlier,outlier,158.0,1.0,1.0,E,0.5839797905312897,2
19616,99e502eb-af50-3508-9681-5ae54a9d54c7,2.884615384615385e-05,0.048076923076923,2.260869565217391,1,default,Normal,normal,47.0,46.0,5.0,F,0.5839406689149959,4
18804,932e8615-c679-3203-88ec-8209422fb2f4,0.0004285714285714,0.0178571428571428,2.074074074074074,3,default,Normal,normal,55.0,54.0,2.0,F,0.5832245210037237,4
33857,be4fc207-e456-30fe-a812-00867b2ec17e,0.0002757009345794,0.0327102803738317,2.2291666666666665,4,default,Normal,normal,99.0,96.0,7.0,F,0.5828483263058123,4
7035,c39570be-22a8-3c7d-8c42-e8d13dfbdb8c,3.060217176702863e-05,0.0315893385982231,112.55555555555556,2,default,bingbot/2.0,bot,1013.0,9.0,32.0,E,0.5822632698198469,4
24415,75921c2d-68c7-37a3-bd67-11851ed22502,0.0,0.3333333333333333,2.0,0,default,Normal,normal,4.0,3.0,2.0,F,0.5819402926779107,1
17739,83c042c2-15cd-3ed5-929e-532fc53d39fa,3.118908382066277e-05,0.0272904483430799,114.0,2,default,bingbot/2.0,bot,1026.0,9.0,28.0,E,0.5818944212331562,4
4552,817abe3f-9fb0-35a7-9da3-bad1a5028f0b,3.1280547409579666e-05,0.0293255131964809,113.66666666666669,2,default,bingbot/2.0,bot,1023.0,9.0,30.0,E,0.5817276253583038,4
15379,35a8e50a-356f-36af-af6e-bd9301694a1f,2.808219178082192e-05,0.0342465753424657,1460.0,3,default,outlier,outlier,40.0,1.0,50.0,E,0.581555499781702,4
30654,0f4c63ca-fd7b-3318-90ee-98352f753a39,0.0015557142857142,0.0007142857142857,233.33333333333331,131,default,Normal,normal,1.0,6.0,1.0,F,0.580822292131958,1
16293,a2a058c1-2ec8-37aa-ab40-b5468ebc6867,2.56136606189968e-05,0.0288153681963714,104.11111111111111,2,default,bingbot/2.0,bot,937.0,9.0,27.0,E,0.5801693151404976,4
4323,ff91f32c-e795-3ab1-9114-09c39a537527,0.000114406779661,0.0932203389830508,2.744186046511628,2,default,BingPreview/1.0b,bot,189.0,86.0,22.0,E,0.580008216192692,4
10801,accc732b-d8e3-3684-b629-e26126ffde41,0.0001202531645569,0.0063291139240506,158.0,2,default,outlier,outlier,146.0,1.0,1.0,E,0.5798172604613161,2
13152,b1db9626-8daf-38fc-a329-b526004af296,3.1218529707955686e-05,0.0342396777442094,110.33333333333331,2,default,bingbot/2.0,bot,993.0,9.0,34.0,E,0.5797246220374282,4
16270,6363e181-b3ce-3947-9657-a5f63da88507,0.0001125827814569,0.0066225165562913,151.0,2,default,outlier,outlier,147.0,1.0,1.0,E,0.5796531144570372,2
21037,a1017d17-6692-3ce6-b3ff-c420f5d84dc7,8.333333333333333e-05,0.0357142857142857,2.1,1,default,Normal,normal,41.0,40.0,3.0,F,0.5790936360769352,3
659,a2533b48-dbe9-3aa8-90a8-d8598bd5ae6f,0.0001435406698564,0.0813397129186602,2.375,2,default,BingPreview/1.0b,bot,199.0,88.0,17.0,E,0.5787464027931736,4
17529,19542a56-19f8-34bc-b8d6-da4e91df20d3,3.180914512922465e-05,0.0318091451292246,111.77777777777776,2,default,bingbot/2.0,bot,1006.0,9.0,32.0,E,0.578639577209955,4
8791,03d24612-73fb-3aae-a279-c058a90730dd,0.1812683928571428,0.0010714285714285,2800.0,30454,default,outlier,outlier,2.0,1.0,3.0,E,0.5783528792595329,4
28678,d5c376cf-40dd-34c8-8fce-04ea7da383b7,0.0001187050359712,0.014388489208633,3.971428571428572,2,default,Normal,normal,73.0,70.0,4.0,F,0.5783273116646623,4
414,d0c9a537-8812-333f-9065-1f28e13f0346,0.0001308016877637,0.0843881856540084,2.7241379310344827,2,default,BingPreview/1.0b,bot,217.0,87.0,20.0,E,0.5780404414786904,4
25999,522e495b-ecf1-3155-812a-b5eeea68795b,0.0003207547169811,0.0188679245283018,2.07843137254902,3,default,Normal,normal,51.0,51.0,2.0,F,0.5777480862029551,4
28379,d11119c6-8bdf-302e-bb73-a4df76e32bed,0.0490331284664967,0.0103432768700344,69.48958333333333,19626,default,Normal,normal,117.0,96.0,69.0,F,0.5776393823651547,4
8807,375ebad4-2d49-38d8-8f79-3ea1c4f458b5,2.96220633299285e-05,0.0306435137895812,108.77777777777776,2,default,bingbot/2.0,bot,979.0,9.0,30.0,E,0.5771211300286109,4
24117,cc867034-c3ae-3dcb-ad91-23c1f29ba8f0,0.0004587155963302,0.018348623853211,2.0961538461538463,3,default,Normal,normal,52.0,52.0,2.0,F,0.5770152482531486,4
3603,6e44e08b-1af1-33c3-beb6-3518292b68c2,0.0008571428571428,0.1428571428571428,1.4,1,default,YandexBot/3.0,bot,7.0,5.0,1.0,E,0.5768053422391515,1
15069,cc228603-c22a-3842-8504-59adeee0e9f3,9.866220735785952e-05,0.0568561872909698,3.3222222222222224,2,default,BingPreview/1.0b,bot,200.0,90.0,17.0,E,0.5762118467123142,4
6568,3792200d-cdc2-3138-a845-ac6e8b8ec341,6.766642282370155e-05,0.0395025603511338,1367.0,6,default,outlier,outlier,81.0,1.0,54.0,E,0.5759864199299808,5
6567,3792200d-cdc2-3138-a845-ac6e8b8ec341,6.766642282370155e-05,0.0395025603511338,1367.0,6,default,outlier,outlier,81.0,1.0,54.0,E,0.5759864199299808,5
6569,3792200d-cdc2-3138-a845-ac6e8b8ec341,6.766642282370155e-05,0.0395025603511338,1367.0,6,default,outlier,outlier,81.0,1.0,54.0,E,0.5759864199299808,5
6570,3792200d-cdc2-3138-a845-ac6e8b8ec341,6.766642282370155e-05,0.0395025603511338,1367.0,6,default,outlier,outlier,81.0,1.0,54.0,E,0.5759864199299808,5
21373,b19b36aa-a4df-3718-9f22-29ca06c0063f,0.000574074074074,0.0185185185185185,2.0,4,default,Normal,normal,54.0,54.0,2.0,F,0.5758686964998402,4
2041,73ca6a21-1f9b-3f87-9cc7-8364af3cc924,0.0001311475409836,0.0696721311475409,2.8705882352941177,2,default,BingPreview/1.0b,bot,212.0,85.0,17.0,E,0.5757845976284136,4
1800,cd37a81e-d634-3bee-a67b-744eebc344cb,2.714440825190011e-05,0.0347448425624321,102.33333333333331,2,default,bingbot/2.0,bot,921.0,9.0,32.0,E,0.5749356670595428,4
4314,d5b9b172-6a36-3c36-9caa-64d8f4af678f,0.0001266968325791,0.0814479638009049,2.6626506024096384,2,default,BingPreview/1.0b,bot,200.0,83.0,18.0,E,0.5734046928358982,4
12764,25685b22-15f7-3c10-91a7-1c868d3d95a7,8.353808353808354e-05,0.0466830466830466,4.329787234042553,3,default,BingPreview/1.0b,bot,201.0,94.0,19.0,E,0.5733388994777264,4
15406,a25dbda7-e883-3703-807c-31cb9b107a42,2.9082774049217e-05,0.0436241610738255,89.4,2,default,bingbot/2.0,bot,894.0,10.0,39.0,E,0.5733088471511553,4
19455,7e28ff25-f7e0-3f9e-9d00-afad02b0bbec,0.0004691780821917,0.0205479452054794,2.147058823529412,5,default,Normal,normal,70.0,68.0,3.0,F,0.5733047377257144,4
8766,c3afbd2e-b6d6-36a9-bd5f-bbd6a47dd727,3.239289446185998e-05,0.0365726227795193,106.33333333333331,2,default,bingbot/2.0,bot,957.0,9.0,35.0,E,0.5732628685025423,4
23485,b0f98779-d84c-3f10-98b1-8a709a152348,0.0001206896551724,0.0344827586206896,2.0,1,default,Normal,normal,29.0,29.0,2.0,F,0.5730411044272554,1
7403,f07da79f-4646-3781-9885-0fe0aa61b606,2.8969957081545062e-05,0.0343347639484978,103.55555555555556,2,default,bingbot/2.0,bot,932.0,9.0,32.0,E,0.5728248588635096,4
10191,256e3a0d-711f-30f6-95f9-a322d5ad08c1,0.0001065088757396,0.0650887573964497,3.6344086021505375,3,default,BingPreview/1.0b,bot,203.0,93.0,22.0,E,0.571397987978676,4
4778,535b6185-e136-3839-9f81-7d5826a20cb3,0.0001148648648648,0.0641891891891891,3.1157894736842104,3,default,BingPreview/1.0b,bot,227.0,95.0,19.0,E,0.571285721957838,4
11445,c648601c-0af7-3f3b-a409-d8558180e1c6,3.3673469387755106e-05,0.0306122448979591,108.88888888888889,2,default,bingbot/2.0,bot,980.0,9.0,30.0,E,0.5699368604679188,4
235,c9eb1369-9f3d-34ef-9424-33a4a478a984,3.601895734597156e-05,0.0284360189573459,117.22222222222224,3,default,bingbot/2.0,bot,1055.0,9.0,30.0,E,0.5697904465647192,4
1549,c77af483-a0db-39a5-874e-5f386608d62f,3.215434083601286e-05,0.0396570203644158,103.66666666666669,2,default,bingbot/2.0,bot,933.0,9.0,37.0,E,0.5694019308559672,4
185,1ed50b15-e106-3245-b908-cb81bd0e3890,9.963768115942029e-05,0.0797101449275362,3.1724137931034484,2,default,BingPreview/1.0b,bot,192.0,87.0,22.0,E,0.5692345306252807,4
16568,ed002530-8b26-3fa2-83c2-491084fd0dc9,0.0001292517006802,0.0068027210884353,147.0,2,default,outlier,outlier,126.0,1.0,1.0,E,0.5690635041543682,2
4668,14c8950d-eb24-37da-a525-7372607ccdc4,0.0001301369863013,0.0068493150684931,146.0,2,default,outlier,outlier,132.0,1.0,1.0,E,0.5688891880152097,2
25793,04ebb5db-bf07-3362-b591-461cd17cc792,857.672,0.0588235294117647,17.0,874826,datacenter,outlier,outlier,1.0,1.0,1.0,F,0.5687076603467571,5
13931,2ea573a1-5b4f-3ee9-a8d4-d96840c188e2,0.000114186851211,0.0761245674740484,3.32183908045977,2,default,BingPreview/1.0b,bot,218.0,87.0,22.0,E,0.5681658658469155,4
1494,f0555df6-5028-37f9-987a-4849d4afd35e,0.0001283783783783,0.0067567567567567,148.0,2,default,outlier,outlier,118.0,1.0,1.0,E,0.5681349420195853,2
18722,97df1bcc-0499-37b1-8de8-96e30eb2fb54,495.9671176470588,0.0294117647058823,34.0,1011773,datacenter,outlier,outlier,1.0,1.0,1.0,F,0.5681086077962428,5
1255,62e37d46-9587-3ffb-95e2-d644fc18dbd1,0.0001319444444444,0.0069444444444444,144.0,2,default,outlier,outlier,140.0,1.0,1.0,E,0.5678251900301096,2
5303,e830a51d-b998-342b-91bb-e92d66b2aa8c,0.0001258741258741,0.0069930069930069,143.0,2,default,outlier,outlier,133.0,1.0,1.0,E,0.5672938890572189,2
15978,1a6eb16a-ab3d-36f3-ae90-094bf99803b1,3.311965811965812e-05,0.0352564102564102,104.0,2,default,bingbot/2.0,bot,936.0,9.0,33.0,E,0.5672566634325417,4
18937,0939ac70-5269-34c0-9f0a-7dfd6ed6af06,0.0,0.5,2.0,0,default,Normal,normal,3.0,2.0,2.0,F,0.5670011610006039,1
