Unnamed: 0,_id,inter_api_access_duration(sec),api_access_uniqueness,sequence_length(count),vsession_duration(min),ip_type,behavior,behavior_type,num_sessions,num_users,num_unique_apis,source,score_pca,anomaly_vote_count
15404,957f23c8-8f6f-3cf2-83ad-c4ec761d022d,0.0215,1.0,2.0,3,private_ip,Screaming Frog SEO Spider;unknown,bot,1.0,1.0,2.0,E,0.031037866986392257,4
16644,b1c9031b-86f8-332e-b62d-df1013892875,0.0215,1.0,2.0,3,private_ip,Googlebot/2.1;unknown,bot,1.0,1.0,2.0,E,0.031037866986392257,4
10679,841fb6b6-d9b3-36fe-af27-261b5d503178,0.0215,1.0,2.0,3,private_ip,DuckDuckBot/1.0;unknown,bot,1.0,1.0,2.0,E,0.031037866986392257,4
14206,ebdd6e45-2fd6-3c53-889a-9284477cf516,0.0215,1.0,2.0,3,private_ip,FacebookExternalHit/1.1;unknown,bot,1.0,1.0,2.0,E,0.031037866986392257,4
14909,37fd0cea-4255-38c9-a9e2-f481e10bcbed,0.022,1.0,2.0,3,private_ip,Python-requests;unknown,bot,1.0,1.0,2.0,E,0.03103786548056711,4
13805,cbc5996f-22af-35f4-9932-26e441103595,0.022,1.0,2.0,3,private_ip,FacebookExternalHit/1.1;unknown,bot,1.0,1.0,2.0,E,0.03103786548056711,4
891,60f9fe02-7234-385d-ac21-f5531bca8ffd,0.022,1.0,2.0,3,private_ip,bingbot/2.0;unknown,bot,1.0,1.0,2.0,E,0.03103786548056711,4
1277,942bede0-229d-3ca3-885a-1e12b14977d8,0.0225,1.0,2.0,3,private_ip,Googlebot-Mobile;unknown,bot,1.0,1.0,2.0,E,0.03103786396776944,4
16263,5b7a1766-2f1a-325d-a771-fe4f4d554c18,0.0225,1.0,2.0,3,private_ip,Python-requests;unknown,bot,1.0,1.0,2.0,E,0.03103786396776944,4
5078,8a78c85b-e9a9-3224-acf2-61ab7bee8e46,0.0225,1.0,2.0,3,private_ip,bingbot/2.0;unknown,bot,1.0,1.0,2.0,E,0.03103786396776944,4
9628,9e95fd84-7614-33e4-9c03-79ee562d2699,0.023,1.0,2.0,3,private_ip,AdsBot-Google;unknown,bot,1.0,1.0,2.0,E,0.0310378624620066,4
1338,38bfd85a-3e07-3f43-9ac8-ab1d98aa56b2,0.023,1.0,2.0,3,private_ip,Sogou web spider/4.0;unknown,bot,1.0,1.0,2.0,E,0.0310378624620066,4
5514,411230fb-2085-3750-9a47-7a554f8f385b,0.0235,1.0,2.0,3,private_ip,YandexBot/3.0;unknown,bot,1.0,1.0,2.0,E,0.03103786094927153,4
5677,5a31338c-063d-3fd5-b5b7-9eeb11e93610,0.0235,1.0,2.0,3,private_ip,BingPreview/1.0b;unknown,bot,1.0,1.0,2.0,E,0.03103786094927153,4
9684,3aaad631-a794-36f4-858c-77cc5105f790,0.0235,1.0,2.0,3,private_ip,bingbot/2.0;unknown,bot,1.0,1.0,2.0,E,0.03103786094927153,4
1268,85feb763-9c94-3834-8107-7d736a9ea9e5,0.0235,1.0,2.0,3,private_ip,Screaming Frog SEO Spider;unknown,bot,1.0,1.0,2.0,E,0.03103786094927153,4
4756,ef69ed6a-3e0c-3150-9b7d-ac14ae4fe5b7,0.024,1.0,2.0,3,private_ip,FacebookExternalHit/1.1;unknown,bot,1.0,1.0,2.0,E,0.031037859443571007,4
17734,76829f65-7f72-398e-89e1-fdee6d1bc641,0.0245,1.0,2.0,3,private_ip,YandexBot/3.0;unknown,bot,1.0,1.0,2.0,E,0.031037857937901564,4
687,f569ac51-4315-30b7-a3a7-e8a0f14102d9,0.0245,1.0,2.0,3,private_ip,Sogou web spider/4.0;unknown,bot,1.0,1.0,2.0,E,0.031037857937901564,4
13921,0c4d62b2-5f52-30ed-b254-abcab1ddc503,0.0245,1.0,2.0,3,private_ip,YandexBot/3.0;unknown,bot,1.0,1.0,2.0,E,0.031037857937901564,4
15930,805a75dd-e073-35f8-85d7-fbf9ffa6f74f,0.025,1.0,2.0,3,private_ip,Googlebot/2.1;unknown,bot,1.0,1.0,2.0,E,0.03103785642526031,4
3415,52ad1494-a9f5-3c69-a11f-5fc32759d8d0,0.025,1.0,2.0,3,private_ip,Sogou web spider/4.0;unknown,bot,1.0,1.0,2.0,E,0.03103785642526031,4
17366,59f85f96-26f5-31a5-ad0f-7fad135fc621,0.025,1.0,2.0,3,private_ip,Sogou web spider/4.0;unknown,bot,1.0,1.0,2.0,E,0.03103785642526031,4
8394,dcca56e7-ab35-3413-84ae-0d49d1a09575,0.0255,1.0,2.0,4,private_ip,Sogou web spider/4.0;unknown,bot,1.0,1.0,2.0,E,0.031037850494630127,4
5576,04635a58-29b2-33a5-a7d2-1df9f6c5a8af,0.0255,1.0,2.0,4,private_ip,FacebookExternalHit/1.1;unknown,bot,1.0,1.0,2.0,E,0.031037850494630127,4
8693,08f3ae75-ff93-3661-b902-9468a5ecd69d,0.026,1.0,2.0,4,private_ip,Screaming Frog SEO Spider;unknown,bot,1.0,1.0,2.0,E,0.03103784897504877,4
13941,414738be-d9fb-3b3d-bf37-b8c52710b06f,0.026,1.0,2.0,4,private_ip,FacebookExternalHit/1.1;unknown,bot,1.0,1.0,2.0,E,0.03103784897504877,4
5941,4367ad9b-48d2-3979-b04e-6ac040a6973f,0.0265,1.0,2.0,4,private_ip,Googlebot/2.1;unknown,bot,1.0,1.0,2.0,E,0.03103784746950399,4
16409,1bfc582d-70fe-3811-a868-e1e9df046885,0.0265,1.0,2.0,4,private_ip,Googlebot-Image/1.0;unknown,bot,1.0,1.0,2.0,E,0.03103784746950399,4
14350,835d8024-c135-3453-b455-5936f6d4e1bc,0.0265,1.0,2.0,4,private_ip,bingbot/2.0;unknown,bot,1.0,1.0,2.0,E,0.03103784746950399,4
9572,1796912e-d676-3d26-a801-d4c935a08fec,0.027,1.0,2.0,4,private_ip,Googlebot/2.1;unknown,bot,1.0,1.0,2.0,E,0.031037845963990313,4
6929,50000c67-1b10-39be-944d-726982309496,0.027,1.0,2.0,4,private_ip,Sogou web spider/4.0;unknown,bot,1.0,1.0,2.0,E,0.031037845963990313,4
4033,35e31304-2a37-3b62-afa5-49e8b0a2002c,0.027,1.0,2.0,4,private_ip,Googlebot/2.1;unknown,bot,1.0,1.0,2.0,E,0.031037845963990313,4
15761,b99e5880-e5ef-3097-b38e-af09e29aec10,0.0305,1.0,2.0,4,private_ip,Sogou web spider/4.0;unknown,bot,1.0,1.0,2.0,E,0.03103783539825959,3
229,bb38ce3e-0104-323e-9126-f210b94cd49e,0.0305,1.0,2.0,4,private_ip,Python-urllib;unknown,bot,1.0,1.0,2.0,E,0.03103783539825959,3
16822,e963023a-aeec-3ba1-919d-9916fccad767,0.0315,1.0,2.0,4,private_ip,Googlebot/2.1;unknown,bot,1.0,1.0,2.0,E,0.031037832380760765,3
236,cb340abb-5bad-34b0-8df8-c4b51514f4f1,0.0335,1.0,2.0,5,private_ip,Baiduspider/2.0;unknown,bot,1.0,1.0,2.0,E,0.03103782192123157,3
14290,bfa405ab-571e-3591-858c-f59fc0d25ca9,0.0455,1.0,2.0,6,private_ip,Screaming Frog SEO Spider;unknown,bot,1.0,1.0,2.0,E,0.031037781302732048,3
3494,0f99ca8a-408a-3c99-8a15-11a3babff3c5,1.8033333333333328,0.2901234567901234,162.0,17529,private_ip,outlier,outlier,1.0,1.0,47.0,E,0.03102936620584549,3
15762,bc338893-32db-3896-a8a0-5288e54d9f8f,6.826319727891157,0.3265306122448979,147.0,60209,private_ip,outlier,outlier,1.0,1.0,48.0,E,0.031005949389802646,3
595,d5e2b495-6814-3aa0-b2f9-5174f99163ac,2.856984375,0.2291666666666666,192.0,32913,private_ip,outlier,outlier,1.0,1.0,44.0,E,0.0310021847535403,3
19691,805315c5-a003-3cbd-b492-6fbc47c8194d,0.626125,0.0735294117647058,272.0,10219,private_ip,outlier,outlier,13.0,1.0,20.0,F,0.03099869084726476,3
32721,93e34201-61ce-369a-b6ef-58628498a369,10.684602870813396,0.1196172248803827,209.0,133985,private_ip,outlier,outlier,1.0,1.0,25.0,F,0.030995909561423528,4
11865,509b67e3-7213-30e5-abfa-90fc76f9e144,6.154050632911392,0.2974683544303797,158.0,58341,private_ip,outlier,outlier,1.0,1.0,47.0,E,0.030994996715382334,3
14746,88ef5ae3-8c69-30ec-9911-ddadfd510c2b,9.851095744680851,0.2074468085106383,188.0,111121,private_ip,outlier,outlier,1.0,1.0,39.0,E,0.030984925674297788,3
24766,a876f48d-c061-3eef-a52b-024e8aef7b09,0.798,1.0,3.0,144,private_ip,outlier,outlier,1.0,1.0,3.0,F,0.030982592886848126,3
6867,961085f5-69f7-3567-9e75-ce3f64dccc39,0.0046666666666666,1.0,3.0,1,private_ip,outlier,outlier,1.0,1.0,3.0,E,0.030982285337084248,4
13655,f96df52c-9aa3-34a2-870c-b56f6bcd8ae0,0.0093333333333333,1.0,3.0,2,private_ip,outlier,outlier,1.0,1.0,3.0,E,0.030982266774930427,3
12474,f658869d-0323-3606-8021-a12768de3d08,0.01,1.0,3.0,2,private_ip,outlier,outlier,1.0,1.0,3.0,E,0.030982264753956296,3
14841,7b456418-6830-337e-88db-2b103b0bc47c,0.0106666666666666,1.0,3.0,2,private_ip,outlier,outlier,1.0,1.0,3.0,E,0.030982262740055014,3
3457,caf28ca4-2966-31e1-9409-9cd97f208cb2,0.0113333333333333,1.0,3.0,3,private_ip,outlier,outlier,1.0,1.0,3.0,E,0.030982256288014452,3
1791,b619f33f-c266-383f-a886-696b1dd0442a,0.015,1.0,3.0,3,private_ip,BLEXBot/1.0;unknown,bot,1.0,1.0,3.0,E,0.030982245202330623,3
5061,546660b3-3b7f-3854-a0b8-fdda5013b06e,0.016,1.0,3.0,3,private_ip,outlier,outlier,1.0,1.0,3.0,E,0.030982242185631725,3
8738,6287acb7-1ae6-39f9-9935-650bd0ec784e,0.0196666666666666,1.0,3.0,4,private_ip,outlier,outlier,1.0,1.0,3.0,E,0.030982226664010952,3
16741,e4dc7f37-46be-3646-8d97-fede5dd63a61,0.021,1.0,3.0,4,private_ip,outlier,outlier,1.0,1.0,3.0,E,0.030982222630859577,3
12564,f26eb1a6-a8b7-3b1f-aec2-264d0f1460c9,0.0283333333333333,1.0,3.0,6,private_ip,outlier,outlier,1.0,1.0,3.0,E,0.0309821916118038,3
11389,02854203-6318-3e39-85ff-0093c1f0fafc,0.03,1.0,3.0,6,private_ip,outlier,outlier,1.0,1.0,3.0,E,0.030982186570454054,3
10370,095a0098-1f1f-32d6-9309-fef5b42c5735,0.0306666666666666,1.0,3.0,6,private_ip,outlier,outlier,1.0,1.0,3.0,E,0.030982184565229512,3
30274,87d2e3d2-92f3-33da-8a17-bd1054738a07,0.9086666666666666,1.0,3.0,164,private_ip,outlier,outlier,1.0,1.0,3.0,F,0.030982181965757263,3
10131,6c451db9-84d7-3d1f-bcf7-6bf75bc233f9,0.0316666666666666,1.0,3.0,6,private_ip,outlier,outlier,1.0,1.0,3.0,E,0.030982181536463302,3
15726,541f3c07-1398-3691-b2d8-8fed3f85edd1,0.0323333333333333,1.0,3.0,6,private_ip,outlier,outlier,1.0,1.0,3.0,E,0.030982179524366348,3
17538,3cbaf02e-af55-3acd-9203-b5542dd5ccc7,0.0366666666666666,1.0,3.0,7,private_ip,outlier,outlier,1.0,1.0,3.0,E,0.030982161998855326,3
10814,cdb0e22d-3fa5-332b-a907-4a48b9cb269b,0.0456666666666666,1.0,3.0,9,private_ip,outlier,outlier,1.0,1.0,3.0,E,0.0309821259356945,3
21276,7f34d5b3-5f8e-3870-b993-dc267b15c447,0.9243333333333332,1.0,3.0,167,private_ip,outlier,outlier,1.0,1.0,3.0,F,0.03098212316892352,3
14899,28c40403-1519-37fe-91e7-125cb80b2f16,0.0516666666666666,1.0,3.0,10,private_ip,outlier,outlier,1.0,1.0,3.0,E,0.030982103387940517,3
3020,ac04aa16-fad7-3bd4-ad4c-2f4f1aca54e8,0.0543333333333333,1.0,3.0,10,private_ip,outlier,outlier,1.0,1.0,3.0,E,0.030982095332539164,3
15956,ce63ebb1-e2d9-3444-93d2-e79bf2c73256,0.0893333333333333,1.0,3.0,17,private_ip,outlier,outlier,1.0,1.0,3.0,E,0.03098195873292394,3
15955,ce63ebb1-e2d9-3444-93d2-e79bf2c73256,0.0893333333333333,1.0,3.0,17,private_ip,outlier,outlier,1.0,1.0,3.0,E,0.03098195873292394,3
15957,ce63ebb1-e2d9-3444-93d2-e79bf2c73256,0.0893333333333333,1.0,3.0,17,private_ip,outlier,outlier,1.0,1.0,3.0,E,0.03098195873292394,3
15954,ce63ebb1-e2d9-3444-93d2-e79bf2c73256,0.0893333333333333,1.0,3.0,17,private_ip,outlier,outlier,1.0,1.0,3.0,E,0.03098195873292394,3
12012,203fff05-ee36-3933-8008-96752e935287,0.1106666666666666,1.0,3.0,20,private_ip,outlier,outlier,1.0,1.0,3.0,E,0.030981881144706944,3
15318,605d0499-eed0-37dc-9153-58f27917d238,0.1146666666666666,1.0,3.0,21,private_ip,outlier,outlier,1.0,1.0,3.0,E,0.030981864669394905,3
23809,1ff6f932-1326-34c8-ab4f-a52c27aeaf1a,0.9976666666666666,1.0,3.0,180,private_ip,outlier,outlier,1.0,1.0,3.0,F,0.0309818529907262,3
5159,490eeec9-1880-3c46-b8fd-3e8c4544cd28,0.1463333333333333,1.0,3.0,27,private_ip,outlier,outlier,1.0,1.0,3.0,E,0.030981742769252432,3
9611,7bcaf5ab-635d-30d3-886e-5be6412f8e48,0.1476666666666666,1.0,3.0,27,private_ip,outlier,outlier,1.0,1.0,3.0,E,0.030981738757236102,3
13343,02c938f2-5aea-33ce-b76f-f0f341a1923c,0.214,1.0,3.0,39,private_ip,outlier,outlier,1.0,1.0,3.0,E,0.030981486401460638,3
27878,156b37bd-f679-3230-b5a8-ec1fd6d87d23,1.1306666666666667,1.0,3.0,204,private_ip,outlier,outlier,1.0,1.0,3.0,F,0.03098136290192586,3
14313,fe1268ad-a1f0-3caf-9da4-c7c900ca0b54,0.2466666666666666,1.0,3.0,45,private_ip,outlier,outlier,1.0,1.0,3.0,E,0.030981361923161282,3
14387,e0864298-6828-3f10-9d22-254ba0c127fc,0.2513333333333333,1.0,3.0,46,private_ip,outlier,outlier,1.0,1.0,3.0,E,0.030981343524967765,3
12793,78cbfdb8-c5dd-3d0a-b66d-f642a1123bb4,0.2583333333333333,1.0,3.0,47,private_ip,outlier,outlier,1.0,1.0,3.0,E,0.030981318125007727,3
10731,0d926d4c-ad8e-31c7-9575-4a791d25fda1,0.364,1.0,3.0,66,private_ip,outlier,outlier,1.0,1.0,3.0,E,0.03098091841194712,3
18356,279d6eff-57c8-35cd-8a7b-a4343f0d3b7b,1.2523333333333333,1.0,3.0,226,private_ip,outlier,outlier,1.0,1.0,3.0,F,0.030980916390436403,3
3304,20276c85-faa4-3aa2-9da7-3130d4d65ebc,0.4406666666666667,1.0,3.0,80,private_ip,outlier,outlier,1.0,1.0,3.0,E,0.030980628339866555,3
31129,6c1be19f-9148-33a8-8ad6-9bf441c784f6,1.339,1.0,3.0,242,private_ip,outlier,outlier,1.0,1.0,3.0,F,0.030980598030895617,3
21156,f3128ae6-e1b7-3a41-abe4-f2755a4368f5,1.345,1.0,3.0,243,private_ip,outlier,outlier,1.0,1.0,3.0,F,0.030980576497171328,3
13200,53513add-7fcd-3625-b9ba-bc5646b3e153,0.933,1.0,3.0,168,private_ip,outlier,outlier,1.0,1.0,3.0,E,0.030978792040014365,3
979,5ed3fe53-c759-3462-8978-416003ac95ec,0.9986666666666666,1.0,3.0,180,private_ip,outlier,outlier,1.0,1.0,3.0,E,0.030978548310565263,3
9338,7391d0c0-cd06-38c8-ab44-6bc180e4f754,12.502810344827587,0.2126436781609195,174.0,130530,private_ip,outlier,outlier,1.0,1.0,37.0,E,0.030978170333252238,4
14615,34e8dbf8-034e-3ff5-b898-d8686187130a,1.3303333333333334,1.0,3.0,240,private_ip,outlier,outlier,1.0,1.0,3.0,E,0.03097732852856773,3
1762,6b8c845a-f6d7-396a-a448-a8453006c27b,1.3696666666666668,1.0,3.0,247,private_ip,outlier,outlier,1.0,1.0,3.0,E,0.030977185329649257,3
6851,73d8a2e8-7138-3482-82fe-acd2810f2af8,1.3806666666666667,1.0,3.0,249,private_ip,outlier,outlier,1.0,1.0,3.0,E,0.03097714511792203,3
12963,7b2895f5-ad9c-3d11-bfbd-37c39cfcbc45,9.12258549222798,0.2020725388601036,193.0,105640,private_ip,outlier,outlier,1.0,1.0,39.0,E,0.030976853089772736,3
14162,5cd482a5-7040-335c-b5d0-7c64e47b71ed,1.5373333333333332,1.0,3.0,277,private_ip,outlier,outlier,1.0,1.0,3.0,E,0.03097657638035417,3
16200,9174228d-f8cf-308e-977d-bfc3f0301c12,0.4511554404145078,0.0694300518134715,965.0,26122,default,outlier,outlier,1.0,1.0,67.0,E,0.030969250167032482,3
3175,4ef8f822-18c8-38b7-839f-a9d48b4f5afe,3.718333333333333,1.0,3.0,670,private_ip,outlier,outlier,1.0,1.0,3.0,E,0.03096897365667635,3
12006,0335c867-c602-398f-9094-bf5d58be943d,2.217635897435897,0.2205128205128205,195.0,25947,private_ip,outlier,outlier,1.0,1.0,43.0,E,0.030966553691651168,3
33113,405c54c9-88ff-3858-b489-860c2faebf42,8.679333333333334,1.0,3.0,1563,private_ip,outlier,outlier,1.0,1.0,3.0,F,0.030957301512940634,3
2529,42a5099d-cca8-3318-a20f-a25d808f12ec,101.15844444444444,0.3333333333333333,27.0,163877,private_ip,outlier,outlier,1.0,1.0,9.0,E,0.030957214087212276,3
10587,866736cd-6815-39c2-8370-ddc9f967da2e,1.6947249999999998,0.21,200.0,20337,private_ip,outlier,outlier,1.0,1.0,42.0,E,0.030952366874979265,3
24049,02b3b3fd-d947-3cf6-b866-80ec3d86eac5,23.7478525,0.0125,200.0,569949,default,Normal,normal,2.0,2.0,5.0,F,0.030946412820742945,2
7461,9229f563-0bf3-394d-ba82-37200901adc1,11.195155000000002,0.135,200.0,134342,private_ip,outlier,outlier,1.0,1.0,27.0,E,0.030944069714455104,3
9720,877c9b56-f902-3dcf-923a-f4365f0d66a5,64.47575,1.0,4.0,15475,private_ip,outlier,outlier,1.0,1.0,4.0,E,0.03094111699178309,3
30072,068f2cf4-c998-31e8-869d-9af70b4c0f74,58.43583636363636,0.4727272727272727,55.0,192839,private_ip,outlier,outlier,1.0,1.0,26.0,F,0.03093862745230693,4
33893,36418183-d4a9-36c3-9b0b-a0a698a38bd2,0.4948721804511278,0.0864661654135338,266.0,7899,private_ip,outlier,outlier,13.0,1.0,23.0,F,0.030938515989975914,3
914,9210089d-2795-354d-bc82-b2f63d696fba,6.876225641025641,0.2102564102564102,195.0,80452,private_ip,outlier,outlier,1.0,1.0,41.0,E,0.030937188063531726,3
16889,a1df46fd-1a90-3626-a4c5-31e21a36c7c9,0.0035,1.0,4.0,1,private_ip,outlier,outlier,1.0,1.0,4.0,E,0.03092982966449114,3
4318,e5febed6-a64a-3506-8b0d-7b7cdd8bb948,0.0315,1.0,4.0,8,private_ip,outlier,outlier,1.0,1.0,4.0,E,0.03092971381320573,3
3432,77637610-318b-35e4-acf9-bdf686bd0044,0.1645,1.0,4.0,40,private_ip,outlier,outlier,1.0,1.0,4.0,E,0.030929170515905553,3
10721,f28a1c86-1473-3825-8180-736c7eb02fa0,0.1665,1.0,4.0,40,private_ip,outlier,outlier,1.0,1.0,4.0,E,0.030929164497955172,3
13340,f01d6954-45a0-3008-b986-6f6e563b1c01,0.17875,1.0,4.0,43,private_ip,outlier,outlier,1.0,1.0,4.0,E,0.030929114339826723,3
3436,7ddba56d-36ef-3d2c-807c-80ee7b138105,0.23675,1.0,4.0,57,private_ip,outlier,outlier,1.0,1.0,4.0,E,0.030928878039397055,3
19380,761689c4-6270-301e-b3df-3ad30b976dfd,0.0719791524265208,0.0177717019822283,69.66666666666667,18955,default,Normal,normal,72.0,63.0,78.0,F,0.03092885565177613,4
10470,3772bb0d-7ec3-3f1d-a691-52f76dc0b377,0.5875,1.0,4.0,141,private_ip,outlier,outlier,1.0,1.0,4.0,E,0.030927461515769444,3
13776,6b909f9d-32e5-3f7e-b5d7-46bd8a2b84d0,0.6485,1.0,4.0,156,private_ip,outlier,outlier,1.0,1.0,4.0,E,0.03092721509922859,3
3696,61531689-e7e3-3775-9249-6a82af72d718,0.7005,1.0,4.0,169,private_ip,outlier,outlier,1.0,1.0,4.0,E,0.030927004471718873,3
12602,58bca706-c9c8-38ba-ba0c-7bc6e33e6dc8,25.344,1.0,3.0,4562,private_ip,outlier,outlier,1.0,1.0,3.0,E,0.030926865379885822,3
8916,48e0ba5a-0d12-3dfa-a26a-fd74fc117b0b,7.439824945295405e-05,0.0503282275711159,50.77777777777778,3,default,bingbot/2.0,bot,457.0,9.0,23.0,E,0.030926723880486624,3
12445,adea7862-3cb2-325c-bdd1-4c02843ad9ff,0.79925,1.0,4.0,192,private_ip,outlier,outlier,1.0,1.0,4.0,E,0.03092661294393992,3
8427,38990442-9e44-34f7-92fb-9dac62c7a36f,0.81325,1.0,4.0,196,private_ip,outlier,outlier,1.0,1.0,4.0,E,0.030926554277801423,3
284,4723656f-98a9-37ad-ba19-92f2a30cd81e,0.90275,1.0,4.0,217,private_ip,outlier,outlier,1.0,1.0,4.0,E,0.030926200016162003,3
15711,0ea6aed1-4901-3706-8fab-7545301f2209,0.983,1.0,4.0,236,private_ip,outlier,outlier,1.0,1.0,4.0,E,0.03092588251069526,3
13251,d7d8f188-f53b-3e6f-b5df-0fd3ca257a2d,1.01625,1.0,4.0,244,private_ip,outlier,outlier,1.0,1.0,4.0,E,0.030925750635527237,3
4844,26af9162-b00e-3d80-b87c-29d6fd6cdd16,1.1535,1.0,4.0,277,private_ip,outlier,outlier,1.0,1.0,4.0,E,0.03092520795428503,3
3588,52dc9ec3-6d48-3232-9e77-93d2553d5dd1,1.37375,1.0,4.0,330,private_ip,outlier,outlier,1.0,1.0,4.0,E,0.030924342124039342,3
10730,0902c4a1-bb35-3a56-b8ce-23a02ab7b420,1.64,1.0,4.0,394,private_ip,outlier,outlier,1.0,1.0,4.0,E,0.030923304307314742,3
3529,9bfd3c41-dcad-35cd-85ca-d6b3639fa84f,1.64425,1.0,4.0,395,private_ip,outlier,outlier,1.0,1.0,4.0,E,0.03092328790250061,3
13586,0779a63b-1ee8-3049-849c-eada8957fbcd,1.96225,1.0,4.0,471,private_ip,outlier,outlier,1.0,1.0,4.0,E,0.030922062752703747,3
9479,06e1f3cb-6130-31b1-8d19-44dbcc0914c7,1.974,1.0,4.0,474,private_ip,outlier,outlier,1.0,1.0,4.0,E,0.030922016887582546,3
12302,050b74ba-0171-3245-ad11-665223abc00b,2.0545,1.0,4.0,494,private_ip,outlier,outlier,1.0,1.0,4.0,E,0.0309217056622084,3
4421,402ebfe9-7a36-3420-ac38-a80c3a010b3d,2.07875,1.0,4.0,499,private_ip,outlier,outlier,1.0,1.0,4.0,E,0.030921616568422065,3
1496,001f98d3-6de1-3be5-a44f-2d23f14ecb84,2.43075,1.0,4.0,584,private_ip,outlier,outlier,1.0,1.0,4.0,E,0.03092027759085559,3
8214,e93a9b20-6809-3535-8dd4-1d655c648f51,2.6585,1.0,4.0,639,private_ip,outlier,outlier,1.0,1.0,4.0,E,0.030919419961884735,3
11722,baf70596-a705-3248-a2e8-f85b3fc1dafd,2.68225,1.0,4.0,644,private_ip,outlier,outlier,1.0,1.0,4.0,E,0.030919334136104475,3
3365,bee3db71-17bf-3163-bb41-31ce126b97e3,2.84575,1.0,4.0,683,private_ip,outlier,outlier,1.0,1.0,4.0,E,0.0309187252910786,3
6746,350be9d0-f640-3707-a43e-436f050a5822,2.8945,1.0,4.0,695,private_ip,outlier,outlier,1.0,1.0,4.0,E,0.030918542816205728,3
8946,bcb9c349-e0d8-3e85-b51e-ee51f761385b,3.1465,1.0,4.0,756,private_ip,outlier,outlier,1.0,1.0,4.0,E,0.030917609097583183,3
12082,d915efe8-23a6-3adc-9116-a879ab4a8d5d,6.614061855670103,0.211340206185567,194.0,76988,private_ip,outlier,outlier,1.0,1.0,41.0,E,0.030913031741740267,3
13414,d620f7de-a4d7-3e4d-8af6-99dff60ac617,1.084,0.205,200.0,13008,private_ip,outlier,outlier,1.0,1.0,41.0,E,0.030912332101114194,3
9046,0fac1bbd-5cf7-3294-b2a3-a951e17d0d2c,5.1575,1.0,4.0,1238,private_ip,outlier,outlier,1.0,1.0,4.0,E,0.03091047943722721,3
17314,c84836fb-b5e2-3e26-a754-70d198b32012,6.001,1.0,4.0,1441,private_ip,outlier,outlier,1.0,1.0,4.0,E,0.030907644557343343,3
28604,b2bf7f37-761f-3f55-abed-0e26c0d5ae26,7.93125,1.0,4.0,1904,private_ip,outlier,outlier,1.0,1.0,4.0,F,0.03090481246262937,3
3776,5d5d81bc-128c-3787-ab2f-2b43e09b8f81,7.24625,1.0,4.0,1740,private_ip,outlier,outlier,1.0,1.0,4.0,E,0.03090363441282324,3
13300,6636d26a-fc3f-3431-a5c1-555eb1e5d626,1.2351532258064517,0.3870967741935484,124.0,9190,private_ip,outlier,outlier,1.0,1.0,48.0,E,0.030896198837825052,3
32029,169d7120-d87e-3b25-8abb-9d8b7331c5ac,0.2358682170542635,0.0930232558139534,258.0,3652,private_ip,outlier,outlier,10.0,1.0,24.0,F,0.030890309182127318,3
1158,4e8dd029-e7e2-305f-a770-155c7742e49f,11.967,1.0,4.0,2873,private_ip,outlier,outlier,1.0,1.0,4.0,E,0.030890297586183786,3
15734,754a6876-5b61-31e6-af85-32e8a7e24af2,4.57145652173913,0.233695652173913,184.0,50469,private_ip,outlier,outlier,1.0,1.0,43.0,E,0.030881428765296252,3
1395,e7395d95-cf60-3cc9-9cb5-047af3f3cd18,17.647,1.0,4.0,4236,private_ip,outlier,outlier,1.0,1.0,4.0,E,0.030878163548293876,3
8891,0a59ec42-6063-3af0-9c08-6fb13911434c,0.626,1.0,5.0,188,private_ip,outlier,outlier,1.0,1.0,5.0,E,0.030877872586512846,3
10751,4d381952-9d2d-366c-8361-dd7715914ca7,0.7657999999999999,1.0,5.0,230,private_ip,outlier,outlier,1.0,1.0,5.0,E,0.030877275050692966,3
6269,bc6d1a7f-2da5-3972-b94c-c7a8f059c3ad,0.882,1.0,5.0,265,private_ip,outlier,outlier,1.0,1.0,5.0,E,0.030876780009090818,3
10099,f8bb2e06-c0ba-30d8-b32a-1447a25d4511,1.007,1.0,5.0,303,private_ip,outlier,outlier,1.0,1.0,5.0,E,0.030876248002103743,3
15971,fad88382-abf4-3fc9-8b14-469d8ccef9bc,0.0001215311004784,0.0401913875598086,1045.0,8,default,outlier,outlier,23.0,1.0,42.0,E,0.03087410282505839,3
3730,c4c0cb17-9619-384f-af21-924b2fda13e8,23.932,1.0,4.0,5744,private_ip,outlier,outlier,1.0,1.0,4.0,E,0.030869721707681444,3
14843,7db28937-4050-373e-9152-610b8e2154d2,36.83825,1.0,4.0,8842,private_ip,outlier,outlier,1.0,1.0,4.0,E,0.03086880890025731,3
15698,f9112062-2d8d-3330-b0ce-baefb6941650,3.2194207650273223,0.2349726775956284,183.0,35350,private_ip,outlier,outlier,1.0,1.0,43.0,E,0.03086698985872366,3
5658,13548a62-fba9-31ed-80e7-2ef129aded7d,3.4454,1.0,5.0,1034,private_ip,outlier,outlier,1.0,1.0,5.0,E,0.030866340586479364,3
14982,fd4bf2c8-1a7a-379f-9719-9081be936aea,3.5796,1.0,5.0,1074,private_ip,outlier,outlier,1.0,1.0,5.0,E,0.030865819822407534,3
3083,4f3db9fe-49e4-3455-b8c5-a7b50b2808a9,0.6074802395209581,0.104191616766467,835.0,30435,default,outlier,outlier,2.0,1.0,87.0,E,0.030845851533569967,3
