Unnamed: 0,_id,inter_api_access_duration(sec),api_access_uniqueness,sequence_length(count),vsession_duration(min),ip_type,behavior,behavior_type,num_sessions,num_users,num_unique_apis,source,score_copod,anomaly_vote_count
10995,e06ff9ee-3dfe-3ca4-9f5f-5026d72f8c81,9.415584415584417e-05,0.0616883116883116,2.566666666666667,2,default,BingPreview/1.0b,bot,291.0,120.0,19.0,E,0.6106196482986815,4
25091,a6d317ef-5bb7-301c-802e-e307fa5b410a,3.2710280373831774e-05,0.0233644859813084,2.183673469387755,1,default,Normal,normal,103.0,98.0,5.0,F,0.6105118634566673,4
24353,ae57543e-c0c2-3027-8948-15009b890405,0.0604364615024572,0.0159138778375848,56.973333333333336,15495,default,Normal,normal,103.0,75.0,68.0,F,0.6102176624078102,4
13138,7e8c418e-21aa-3d3e-a1a9-8a025b186cc2,3.894616265750287e-05,0.0320733104238258,1746.0,5,default,outlier,outlier,69.0,1.0,56.0,E,0.6094137315680345,5
28679,d8d8d6e0-d800-3412-a22d-0bda5667f69a,867.11325,0.0833333333333333,12.0,624322,datacenter,outlier,outlier,1.0,1.0,1.0,F,0.6091220106448375,5
19380,761689c4-6270-301e-b3df-3ad30b976dfd,0.0719791524265208,0.0177717019822283,69.66666666666667,18955,default,Normal,normal,72.0,63.0,78.0,F,0.6087889223345225,4
7877,0f53d076-c526-3638-ba44-a794b5c2d284,2.667814113597246e-05,0.0292598967297762,129.11111111111111,2,default,bingbot/2.0,bot,1162.0,9.0,34.0,E,0.60767477499868,4
16506,100b146b-09e5-3b76-89f5-9cd15fdfa3ab,0.0001027190332326,0.0483383685800604,2.546153846153846,3,default,BingPreview/1.0b,bot,300.0,130.0,16.0,E,0.6076712261826055,4
23169,7270b95c-b116-34c9-833c-5504536c1ef7,632.3497021276596,0.0212765957446808,47.0,1783227,default,outlier,outlier,1.0,1.0,1.0,F,0.6072384934499923,4
888,5b6824d3-fcb0-3992-8a3b-c2ead322fd8f,2.945859872611465e-05,0.0207006369426751,139.55555555555554,3,default,bingbot/2.0,bot,1256.0,9.0,26.0,E,0.6070413503698708,4
12464,dd4805dc-2dbd-35e7-b201-b4b05fe6a6f3,0.0001,0.0774193548387096,2.8440366972477062,2,default,BingPreview/1.0b,bot,265.0,109.0,24.0,E,0.6069451981843885,4
358,1994b198-3b07-3e93-a671-0d09bfd5b400,2.6816608996539797e-05,0.0302768166089965,128.44444444444446,2,default,bingbot/2.0,bot,1156.0,9.0,35.0,E,0.6067474618143148,4
12805,979c3885-966d-3296-9097-31729bda8d91,8.707865168539327e-05,0.0758426966292134,3.2962962962962963,2,default,BingPreview/1.0b,bot,281.0,108.0,27.0,E,0.6046718391931332,4
14461,b2f53f12-4ed0-303e-8d06-0504b9f3d720,4.638088545326775e-05,0.0365425158116654,1423.0,4,default,outlier,outlier,121.0,1.0,52.0,E,0.603502787967516,4
10323,8d10e7ce-52b4-3456-882e-a6891bd00ea6,2.926829268292683e-05,0.0227642276422764,136.66666666666666,3,default,bingbot/2.0,bot,1230.0,9.0,28.0,E,0.6031085387740265,4
1026,df681f5f-b57f-3de9-a9b9-85b0a917cfb0,3.607214428857716e-05,0.032064128256513,4.415929203539823,2,default,BingPreview/1.0b,bot,276.0,113.0,16.0,E,0.6024150656627477,4
29424,0209747b-490d-3dd7-82d6-bc96c7eee1c6,515.0005384615384,0.0384615384615384,26.0,803401,datacenter,outlier,outlier,1.0,1.0,1.0,F,0.602412970024722,5
16198,81065574-0c2b-3123-83de-ad0979319136,2.7164685908319183e-05,0.0246179966044142,130.88888888888889,2,default,bingbot/2.0,bot,1178.0,9.0,29.0,E,0.6008043400618183,4
8263,68ee8561-0caa-325a-b13a-cf49810762fd,0.0001333333333333,0.0358974358974358,195.0,2,private_ip,outlier,outlier,174.0,1.0,7.0,E,0.5994804157944749,5
7064,0d9c27e0-55fe-3f5d-ace9-c9a4170291ca,2.202643171806168e-05,0.0273127753303964,126.11111111111111,2,default,bingbot/2.0,bot,1135.0,9.0,31.0,E,0.5993242227859392,4
12040,693d5a20-10a1-3164-a7cd-fd45e68b1c68,0.000100358422939,0.1182795698924731,2.8181818181818183,2,default,BingPreview/1.0b,bot,226.0,99.0,33.0,E,0.5986694767271389,4
3885,6f659c2b-4a3c-3f08-9346-7fafa1a2d88e,0.0001036789297658,0.0735785953177257,2.902912621359224,2,default,BingPreview/1.0b,bot,263.0,103.0,22.0,E,0.5981876106328319,4
20732,fe144363-a97e-364c-93f2-4f7fe4b0e352,418.547963963964,0.063063063063063,111.0,2787530,default,outlier,outlier,1.0,1.0,7.0,F,0.5977124557428428,4
6046,5a41a8a6-fc42-343d-b012-c6030d8d7471,0.0001127272727272,0.0618181818181818,2.5,2,default,BingPreview/1.0b,bot,266.0,110.0,17.0,E,0.5972948015873123,4
3669,14b62ef9-43b9-3429-b90e-ed9f7fa3075c,9.454545454545456e-05,0.0618181818181818,2.5462962962962963,2,default,BingPreview/1.0b,bot,253.0,108.0,17.0,E,0.5968084527670212,4
8858,b716173d-55f4-3dba-a7ac-e34ef2dd806c,0.0001044776119402,0.0970149253731343,2.627450980392157,2,default,BingPreview/1.0b,bot,235.0,102.0,26.0,E,0.5957634702908013,4
26130,be8ca619-fa4f-3bd4-af74-dac1a598442d,0.0764934827349645,0.0150926137662931,64.30882352941177,20071,default,Normal,normal,85.0,68.0,66.0,F,0.5943790885857637,4
28299,dacbcc30-9a93-35f5-b735-10f3f4c544f9,0.0672210558499796,0.0124337545862209,69.09859154929578,19788,default,Normal,normal,90.0,71.0,61.0,F,0.5941663325619856,4
21202,84e7af3e-296c-3275-bccd-d89b6616716d,711.3425405405405,0.027027027027027,37.0,1579181,default,outlier,outlier,1.0,1.0,1.0,F,0.5941463189072336,4
3478,e5d74067-c7c9-3594-9a03-46cf4ef4852d,49.627404040404045,0.0757575757575757,198.0,589574,private_ip,outlier,outlier,1.0,1.0,15.0,E,0.5939672623564486,5
15230,6343b1d7-361a-38fd-9852-3668959a640c,0.0001019108280254,0.0605095541401273,2.9904761904761905,2,default,BingPreview/1.0b,bot,236.0,105.0,19.0,E,0.5934308693676562,4
8127,af3c1bf7-ad68-348b-ac1b-d7b52cce0498,9.749303621169916e-05,0.0584958217270195,3.121739130434783,3,default,BingPreview/1.0b,bot,277.0,115.0,21.0,E,0.5933674001009461,4
13283,31534e1e-cf49-3d3a-bf46-56e9ec4401b1,0.0001011235955056,0.0898876404494382,2.643564356435644,2,default,BingPreview/1.0b,bot,250.0,101.0,24.0,E,0.5932522313426762,4
5264,75705d10-3cca-3037-a067-5e9e92ae3f84,8.26086956521739e-05,0.0753623188405797,3.3823529411764706,2,default,BingPreview/1.0b,bot,250.0,102.0,26.0,E,0.5931463224783546,4
1934,3e6da6f0-909e-3695-83bb-5293f1a76e4e,0.0001051051051051,0.078078078078078,3.0,3,default,BingPreview/1.0b,bot,248.0,111.0,26.0,E,0.5923378395954897,4
25009,a6cd1f7b-71fd-310e-9a1d-54ed426b820a,0.0751444690265486,0.0143805309734513,64.57142857142857,20380,default,Normal,normal,80.0,70.0,65.0,F,0.5922834824835338,4
24167,4fa99067-a8fb-3cf4-a221-f32433320ea7,0.0906253323664491,0.0181290790427846,72.57894736842105,22496,default,Normal,normal,67.0,57.0,75.0,F,0.5919286616155426,4
24944,b29699de-b481-3d6c-aad5-0cf1a8b41ba5,354.13027450980394,0.0196078431372549,102.0,2167278,default,outlier,outlier,1.0,1.0,2.0,F,0.5913432758959789,4
23158,53c5bdf0-0bb7-39ee-b05b-5239ef7cac49,869.4806,0.1,10.0,521689,datacenter,outlier,outlier,1.0,1.0,1.0,F,0.5911253135674485,5
17248,d27009de-5faf-3c54-97fb-df90a0b7ae24,2.7506654835847385e-05,0.028393966282165,125.22222222222224,2,default,bingbot/2.0,bot,1127.0,9.0,32.0,E,0.5900793372879416,4
20954,9c87a585-d4b3-368c-a0da-6717b7c4012e,0.0628967236467236,0.0147198480531813,56.91891891891892,15896,default,Normal,normal,95.0,74.0,62.0,F,0.589665436577013,4
5732,d8027bb2-bf99-3375-958a-e988fcc52ae0,0.0001081081081081,0.0743243243243243,2.9019607843137254,2,default,BingPreview/1.0b,bot,240.0,102.0,22.0,E,0.5896404128319721,4
12318,36c2a6c6-4e4e-3eb3-b26c-38cb9a87e686,9.191176470588237e-05,0.0698529411764705,2.6666666666666665,2,default,BingPreview/1.0b,bot,245.0,102.0,19.0,E,0.5890970889515613,4
11573,26a576bc-c81e-3447-a787-31397ea68265,2.8699551569506727e-05,0.0295964125560538,123.88888888888889,2,default,bingbot/2.0,bot,1115.0,9.0,33.0,E,0.5884252308999091,4
32852,3c1d272a-ab46-3ba9-9c1c-a9cc3071bd29,0.0468966836734693,0.0293367346938775,784.0,2207,private_ip,outlier,outlier,33.0,1.0,23.0,F,0.5878556017680089,5
9292,fe14b982-2fb1-3758-974f-8b364f251ae2,3.0050083472454093e-05,0.0208681135225375,133.11111111111111,3,default,bingbot/2.0,bot,1198.0,9.0,25.0,E,0.587783533273581,4
33978,412d62e0-bbad-39ea-a3d5-3a7b153aa030,0.064540687919463,0.011744966442953,63.57333333333333,18464,default,Normal,normal,98.0,75.0,56.0,F,0.5873517191991462,4
4643,d1ab9676-cc74-33d6-bab2-bc80aa9b3863,9.309309309309307e-05,0.039039039039039,3.027272727272728,2,default,BingPreview/1.0b,bot,285.0,110.0,13.0,E,0.5873191496012916,4
12285,c3c33e06-036b-3a20-85b2-6ead2f059bdc,4.542124542124542e-05,0.0432234432234432,1365.0,4,default,outlier,outlier,76.0,1.0,59.0,E,0.5869371166042958,5
28240,13f55c15-a51f-3e8f-aab0-278e58ac8208,640.0271764705882,0.0588235294117647,17.0,652828,datacenter,outlier,outlier,1.0,1.0,1.0,F,0.5866590224449967,5
17715,3faebe6d-03cf-345d-8364-62de8d02b631,0.000124,0.08,2.450980392156863,2,default,BingPreview/1.0b,bot,248.0,102.0,20.0,E,0.5864131626687851,4
34060,5b85f170-7605-3996-b1f4-e25c42c88d35,6.179775280898876e-05,0.0168539325842696,2.045977011494253,1,default,Normal,normal,87.0,87.0,3.0,F,0.5860077400264654,4
19596,53c26c4c-7981-3a23-8ab9-64d1840d70b6,0.0934595816845675,0.0214810627473148,59.96610169491525,19840,default,Normal,normal,69.0,59.0,76.0,F,0.5858645331007786,4
31829,c604b56c-4d2e-3dbb-9861-5abb8411af48,2.185792349726776e-05,0.0273224043715847,2.152941176470588,1,default,Normal,normal,87.0,85.0,5.0,F,0.5858182509994685,4
8349,596b57d2-bb51-36cd-867d-c417dfbff95f,0.0001150793650793,0.0714285714285714,2.4705882352941178,2,default,BingPreview/1.0b,bot,247.0,102.0,18.0,E,0.5855627529056036,4
14994,163ffa91-83cd-3277-88d2-43df4a80a4c2,1.5255530129672005e-05,0.030511060259344,1311.0,2,default,outlier,outlier,75.0,1.0,40.0,E,0.5854436361049825,4
27992,764e9d31-3f3c-30ae-a57f-7df204b6e467,0.1289315835712716,0.0142763013397759,78.5,35222,default,Normal,normal,70.0,58.0,65.0,F,0.5847291938256219,4
13478,999a1151-0978-3737-91c2-181bf0370f2a,0.0001052631578947,0.0639097744360902,2.633663366336634,2,default,BingPreview/1.0b,bot,255.0,101.0,17.0,E,0.5843465242944906,4
29468,934292b0-36ac-3b1a-99e6-091c09d36730,0.0161039084842707,0.0714966634890371,12.488095238095235,1014,default,Normal,normal,119.0,84.0,75.0,F,0.583697036572667,4
5248,3774ab92-1815-3609-bb17-ecfd0dfe30d1,0.0007882608695652,0.0226086956521739,2300.0,109,default,outlier,outlier,40.0,1.0,52.0,E,0.5831412076111067,4
15482,91af975c-ba9d-304d-a215-e9edf18e2c27,0.0001082089552238,0.1007462686567164,2.7628865979381443,2,default,BingPreview/1.0b,bot,246.0,97.0,27.0,E,0.5831009522164984,4
14073,7f4bfde3-6e6e-3d32-ae9b-477afd4b1b7a,2103.6923333333334,1.0,3.0,378665,default,outlier,outlier,1.0,1.0,3.0,E,0.5829319070538846,4
12451,bef507f5-c7ce-37a8-90c5-8616aa85779d,0.0005384118786313,0.0374435119431891,1549.0,51,default,outlier,outlier,93.0,1.0,58.0,E,0.5827880143426627,5
34412,da87163f-6a24-39fc-a79f-1b05f00610de,944.4231428571428,0.1428571428571428,7.0,396658,datacenter,outlier,outlier,1.0,1.0,1.0,F,0.5821255248107546,5
4577,d5016555-818f-387c-afeb-e94524aa9822,4.205336426914153e-05,0.0301624129930394,1724.0,5,default,outlier,outlier,53.0,1.0,52.0,E,0.5818825637272574,4
21369,a6785760-2aae-3556-b770-f08effd8d4b4,2.4615384615384616e-05,0.0215384615384615,3.571428571428572,1,default,Normal,normal,95.0,91.0,7.0,F,0.5818425052942718,4
13436,049d887e-70d6-39b6-a49f-9df245bbb9d2,3.072870939420544e-05,0.0272168568920105,126.55555555555556,3,default,bingbot/2.0,bot,1139.0,9.0,31.0,E,0.5812779305865984,4
489,9c7cb1db-27a4-3b87-bf54-996f45d5ff25,2.73972602739726e-05,0.0255707762557077,121.66666666666669,2,default,bingbot/2.0,bot,1095.0,9.0,28.0,E,0.5807179934755075,4
34308,a6d43719-2b50-3aed-a218-12ed94de5176,0.0974652850831054,0.0126236061434883,74.265625,27796,default,Normal,normal,74.0,64.0,60.0,F,0.5798980674199158,4
18464,6ef83c6c-161c-32df-a512-f340cbbb0cb8,0.0601590812420246,0.0123351765206295,66.22535211267606,16973,default,Normal,normal,87.0,71.0,58.0,F,0.5798485645326856,4
21024,74d9bcf8-45a7-3934-be1d-a9edc7e7740f,0.068244688827793,0.0152461884528867,54.80821917808219,16383,default,Normal,normal,87.0,73.0,61.0,F,0.5786290860178481,4
19869,930d527c-b67e-35ae-a781-0d0d1f6a6dd6,0.0710232831608654,0.0145813734713076,60.74285714285714,18120,default,Normal,normal,79.0,70.0,62.0,F,0.5782925846743862,4
19247,dc3c2cbc-775a-3f5b-96d2-8b9423bde775,0.0730070213340534,0.0178233864434242,57.859375,16221,default,Normal,normal,83.0,64.0,66.0,F,0.5780641736970706,4
4181,92dc1892-8fca-3f8e-930d-2833b61321ee,0.0001375,0.0625,2.3529411764705883,2,default,BingPreview/1.0b,bot,234.0,102.0,15.0,E,0.5777277317019252,4
23145,29912852-b3fb-3d29-8fb8-f515b9dfc132,0.0001769662921348,0.0112359550561797,2.022727272727273,2,default,Normal,normal,88.0,88.0,2.0,F,0.5774753530845255,4
22713,428598a0-273d-302b-8ece-a906ac6c5dc3,0.0864875835721108,0.0162368672397325,72.20689655172414,21733,default,Normal,normal,70.0,58.0,68.0,F,0.5774214704350691,4
27055,5e4833de-16f6-3466-a741-6e6dbfba3653,4.038461538461539e-05,0.0115384615384615,5.252525252525253,2,default,Normal,normal,103.0,99.0,6.0,F,0.5774200831204528,4
7866,ed0de216-bcd1-307a-83e0-f437c8275547,45.65893877551021,0.0459183673469387,196.0,536950,private_ip,outlier,outlier,1.0,1.0,9.0,E,0.577327453830325,5
25101,d89a631c-2704-3de2-b1ea-b298df1c1372,154.07152,0.01,200.0,1848859,default,outlier,outlier,1.0,1.0,2.0,F,0.5771112953270406,4
9492,2c1c2967-119a-3993-9c60-34f7714b3628,3.049907578558225e-05,0.0286506469500924,120.22222222222224,2,default,bingbot/2.0,bot,1082.0,9.0,31.0,E,0.5764384729239782,4
24370,f6fdcb2c-8267-311a-8efc-6a8030be8065,0.1120540765391015,0.0124792013311148,78.81967213114754,32326,default,Normal,normal,70.0,61.0,60.0,F,0.5761719363163066,4
30015,510f7c41-11ad-3256-ba10-cf720057383a,0.8832715842414082,0.0075440067057837,1193.0,189674,default,Normal,normal,27.0,3.0,27.0,F,0.5758343516193117,4
837,b4dd7d66-2ec8-30ef-81aa-40b605b27588,8.797653958944282e-05,0.093841642228739,3.6666666666666665,2,default,BingPreview/1.0b,bot,216.0,93.0,32.0,E,0.5753883059684645,4
29855,52ba1077-a8fe-3c44-8e00-171a810adf81,7.07070707070707e-05,0.0252525252525252,2.2,1,default,Normal,normal,92.0,90.0,5.0,F,0.575116806861933,4
2208,8ca5bbc3-f907-30b2-a708-9b8915082205,0.0001185185185185,0.0777777777777777,2.727272727272727,2,default,BingPreview/1.0b,bot,221.0,99.0,21.0,E,0.5748591518602083,4
6569,3792200d-cdc2-3138-a845-ac6e8b8ec341,6.766642282370155e-05,0.0395025603511338,1367.0,6,default,outlier,outlier,81.0,1.0,54.0,E,0.5746357739049123,5
6567,3792200d-cdc2-3138-a845-ac6e8b8ec341,6.766642282370155e-05,0.0395025603511338,1367.0,6,default,outlier,outlier,81.0,1.0,54.0,E,0.5746357739049123,5
6570,3792200d-cdc2-3138-a845-ac6e8b8ec341,6.766642282370155e-05,0.0395025603511338,1367.0,6,default,outlier,outlier,81.0,1.0,54.0,E,0.5746357739049123,5
6568,3792200d-cdc2-3138-a845-ac6e8b8ec341,6.766642282370155e-05,0.0395025603511338,1367.0,6,default,outlier,outlier,81.0,1.0,54.0,E,0.5746357739049123,5
22028,cceaf493-8c70-3a1a-b74a-8b0ea751e319,0.1238858156028368,0.0411347517730496,705.0,5241,private_ip,outlier,outlier,28.0,1.0,29.0,F,0.5746093629501635,5
15844,9c592b90-f38a-3f28-a466-5b560c66230c,2.9822926374650516e-05,0.0279589934762348,119.22222222222224,2,default,bingbot/2.0,bot,1073.0,9.0,30.0,E,0.5744068492637961,4
1034,e8078de3-909b-39f8-b2a8-9ec9627ee4e7,28.20842,0.2,200.0,338502,private_ip,outlier,outlier,1.0,1.0,40.0,E,0.573506040092714,4
16157,e55ad05c-c50e-39ac-8811-f2addf93b723,25.638413612565444,0.2460732984293193,191.0,293817,private_ip,outlier,outlier,1.0,1.0,47.0,E,0.5734264511114191,4
30304,e5816afa-96b8-3d0c-ba68-1030bdf6c579,957.5571666666666,0.1666666666666666,6.0,344721,datacenter,outlier,outlier,1.0,1.0,1.0,F,0.5734174047909413,5
20787,86870d3c-4684-36ec-8551-1e28a7883bfd,0.6827670722622299,0.0067047429848522,1006.75,164971,default,Normal,normal,31.0,4.0,27.0,F,0.5733983960523155,4
17680,c1ec8f9c-afe0-3daf-8bc8-1ae4c5f151b4,41.77821,0.04,200.0,501339,private_ip,outlier,outlier,1.0,1.0,8.0,E,0.5722460268511926,5
29044,42de59d0-ec83-3975-9b31-9886189f6ba8,0.109230975828111,0.0132050134288272,74.46666666666667,29283,default,Normal,normal,75.0,60.0,59.0,F,0.5722261513150424,4
19584,0abdf1d6-5195-31ea-b5cf-b6496df7d990,0.4105967677573823,0.0075818036711891,835.3333333333334,123475,default,Normal,normal,31.0,6.0,38.0,F,0.5721369350567367,4
27638,262094e9-9242-3265-80d8-58c92a1320fe,0.017101409978308,0.0737527114967462,10.359550561797754,947,default,Normal,normal,117.0,89.0,68.0,F,0.5720743668287863,4
361,21ae8ce0-2f69-3991-83c0-0e0905afe871,0.000126953125,0.08984375,2.6391752577319587,2,default,BingPreview/1.0b,bot,224.0,97.0,23.0,E,0.5718798783502358,4
9301,0fc67c8e-a590-34ed-bcb2-315094af41e7,0.0001259541984732,0.0687022900763358,2.646464646464646,2,default,BingPreview/1.0b,bot,228.0,99.0,18.0,E,0.5717006104890181,4
6722,090244e5-4445-3619-aa4f-f9dab64fa5a6,2.7884615384615383e-05,0.0307692307692307,115.55555555555556,2,default,bingbot/2.0,bot,1040.0,9.0,32.0,E,0.5715830833426665,4
12743,fd7521d6-e2aa-3a48-8403-8ec3c65f6e92,0.0001049180327868,0.0622950819672131,3.05,2,default,BingPreview/1.0b,bot,249.0,100.0,19.0,E,0.5713503318903301,4
23484,ad77c300-00f7-3cbf-bc40-af4ea4387b5e,658.2551428571428,0.0714285714285714,14.0,552935,datacenter,outlier,outlier,1.0,1.0,1.0,F,0.5703027576521948,5
25831,55541558-83c5-32bd-8742-9bfcfcdd019d,0.0003846153846153,0.0109890109890109,2.022222222222222,5,default,Normal,normal,90.0,90.0,2.0,F,0.5702969186973351,4
7281,703fed14-2cdc-36d2-82f4-2f0ad397c9e8,0.0002225090345895,0.0263293753226639,1937.0,26,default,outlier,outlier,50.0,1.0,51.0,E,0.5696550879271981,4
11380,f6fe715c-2667-303d-a159-2d794705e572,0.0249920382165605,0.2197452229299363,314.0,471,private_ip,outlier,outlier,10.0,1.0,69.0,E,0.5695218284100559,5
7289,9cda60e7-b7fa-3287-b3ba-23027a8955ba,2.9356060606060607e-05,0.0274621212121212,117.33333333333331,2,default,bingbot/2.0,bot,1056.0,9.0,29.0,E,0.5694506771438033,4
4693,58597365-310d-3d30-95a7-8c34d7171fd9,2.7253668763102725e-05,0.0387840670859538,95.4,2,default,bingbot/2.0,bot,954.0,10.0,37.0,E,0.5693714873320214,4
3096,66319931-bc7a-36cc-97fd-300f19ccfbb6,3.0057251908396947e-05,0.0305343511450381,116.44444444444444,2,default,bingbot/2.0,bot,1048.0,9.0,32.0,E,0.5692051994907871,4
30558,ffc77b29-b592-367a-8bd6-19532e9dd709,0.4541312417145382,0.0057445868316394,1131.5,123324,default,Normal,normal,29.0,4.0,26.0,F,0.5691561941593745,4
25674,a0069b44-15bb-3cf0-bd90-6fd6dc2f84dd,0.0123979475484606,0.072976054732041,9.853932584269662,653,default,Normal,normal,135.0,89.0,64.0,F,0.5689231993551896,4
7624,3e564ac1-2629-3478-a621-a6f3043173f5,0.0001434599156118,0.0632911392405063,2.3465346534653464,3,default,BingPreview/1.0b,bot,236.0,101.0,15.0,E,0.5685644202392369,4
16821,d9d64636-b501-3fdf-9925-19d3d913cd0f,2.783300198807157e-05,0.0337972166998011,111.77777777777776,2,default,bingbot/2.0,bot,1006.0,9.0,34.0,E,0.5684086538932556,4
23938,9cddfef1-7135-3726-958a-5ba29d8cc88b,0.095313865455332,0.0127622755786285,75.78688524590164,26439,default,Normal,normal,69.0,61.0,59.0,F,0.5663793229068786,4
26978,457c098a-e062-3bb6-9d68-59102e9e49f4,596.36225,0.75,4.0,143127,private_ip,outlier,outlier,1.0,1.0,3.0,F,0.5662881755881308,5
14604,18e4e431-c19a-3731-8254-a3cda8f9101b,2.9411764705882357e-05,0.0313725490196078,113.33333333333331,2,default,bingbot/2.0,bot,1020.0,9.0,32.0,E,0.5657827435828617,4
16373,7d56e99d-5bcf-310f-8aa8-4dda908e9e4a,24.30963402061856,0.2319587628865979,194.0,282965,private_ip,outlier,outlier,1.0,1.0,45.0,E,0.5657010723845511,4
27859,d4957d7f-1e9d-3b83-8ddd-daa690e45751,9.298780487804878e-05,0.0152439024390243,3.4166666666666665,2,default,Normal,normal,98.0,96.0,5.0,F,0.5641769511601279,4
27036,0f86b55a-ab9f-3924-a846-98168373fdff,0.0004222222222222,0.0111111111111111,2.0454545454545454,5,default,Normal,normal,88.0,88.0,2.0,F,0.5641541255065605,4
18382,79ef6537-de17-38bb-accc-f2ad28b3ef80,0.074985493898227,0.0131245682707805,66.81538461538462,19540,default,Normal,normal,76.0,65.0,57.0,F,0.5641465902257793,4
19694,94a7e546-e1ff-3aa8-bf46-e0e73ef91bd6,0.0894280335939762,0.0191138140747176,56.60655737704918,18528,default,Normal,normal,71.0,61.0,66.0,F,0.563906329549678,4
20878,b0c22af4-341d-3219-af22-1499ff5657fe,0.0062615789473684,0.0705263157894736,11.585365853658535,357,default,Normal,normal,101.0,82.0,67.0,F,0.5638146761175897,4
3786,7b9e691e-2495-376c-a67e-d87ad372d732,0.0001255605381165,0.0672645739910313,2.2989690721649483,2,default,BingPreview/1.0b,bot,221.0,97.0,15.0,E,0.5637835425412275,4
30023,6e56effd-4ac3-34d6-8ea3-401b007f2298,0.3366896955503513,0.0124121779859484,474.44444444444446,86260,default,Normal,normal,48.0,9.0,53.0,F,0.5632191434723837,4
9494,2d059e05-d0e6-3bb4-b200-dca2031a32de,0.0001153603034134,0.0347661188369153,1582.0,11,default,outlier,outlier,52.0,1.0,55.0,E,0.5632181629743573,5
31600,eaa8fa85-01ea-32c4-aad2-14dcddc1431b,0.0843225039619651,0.0202852614896988,47.08955223880597,15963,default,Normal,normal,78.0,67.0,64.0,F,0.5631558188180329,4
22385,30421f20-1ae3-3aba-a923-1ce9f3201078,2.4930747922437677e-05,0.0249307479224376,4.102272727272728,1,default,Normal,normal,93.0,88.0,9.0,F,0.5627554780255593,4
7035,c39570be-22a8-3c7d-8c42-e8d13dfbdb8c,3.060217176702863e-05,0.0315893385982231,112.55555555555556,2,default,bingbot/2.0,bot,1013.0,9.0,32.0,E,0.562146124779643,4
9659,05b35504-4711-3e35-9ea3-84a89ca6ef61,2.5176233635448137e-05,0.0292044310171198,110.33333333333331,2,default,bingbot/2.0,bot,993.0,9.0,29.0,E,0.5618971574841949,4
13152,b1db9626-8daf-38fc-a329-b526004af296,3.1218529707955686e-05,0.0342396777442094,110.33333333333331,2,default,bingbot/2.0,bot,993.0,9.0,34.0,E,0.561327483092861,4
4552,817abe3f-9fb0-35a7-9da3-bad1a5028f0b,3.1280547409579666e-05,0.0293255131964809,113.66666666666669,2,default,bingbot/2.0,bot,1023.0,9.0,30.0,E,0.5608484223471187,4
31639,715b9ffe-bd17-39eb-a29a-4b3de586ca2a,0.0926070782743477,0.0154998708344097,66.74137931034483,21509,default,Normal,normal,77.0,58.0,60.0,F,0.5605699929451241,4
26834,ab66f7f4-90e7-3aaf-ac68-994b1b293b6f,3.9735099337748346e-05,0.0198675496688741,2.0972222222222223,1,default,Normal,normal,75.0,72.0,3.0,F,0.5604119111937125,4
15379,35a8e50a-356f-36af-af6e-bd9301694a1f,2.808219178082192e-05,0.0342465753424657,1460.0,3,default,outlier,outlier,40.0,1.0,50.0,E,0.5602718088680257,4
8791,03d24612-73fb-3aae-a279-c058a90730dd,0.1812683928571428,0.0010714285714285,2800.0,30454,default,outlier,outlier,2.0,1.0,3.0,E,0.5598121339150333,4
22934,adeb7e16-5461-3198-bcc1-71c6c3ede8c0,1527.227,1.0,3.0,274901,default,outlier,outlier,1.0,1.0,3.0,F,0.5597046374079966,4
21532,7fde4460-702d-3add-90b8-22cc824fc267,1.739130434782609e-05,0.017391304347826,2.169811320754717,1,default,Normal,normal,54.0,53.0,2.0,F,0.5596031895454708,4
24121,da655f54-9e0c-3e76-9ce2-1fd641e9ff77,0.0002710526315789,0.0157894736842105,2.065217391304348,4,default,Normal,normal,94.0,92.0,3.0,F,0.5594716119773793,4
16451,819402bc-85c3-3027-bae1-438ba23cd6ea,7.000663570006637e-05,0.033178500331785,1507.0,7,default,outlier,outlier,56.0,1.0,50.0,E,0.5591697303921558,4
17739,83c042c2-15cd-3ed5-929e-532fc53d39fa,3.118908382066277e-05,0.0272904483430799,114.0,2,default,bingbot/2.0,bot,1026.0,9.0,28.0,E,0.5590512817745642,4
17529,19542a56-19f8-34bc-b8d6-da4e91df20d3,3.180914512922465e-05,0.0318091451292246,111.77777777777776,2,default,bingbot/2.0,bot,1006.0,9.0,32.0,E,0.5589586953129243,4
1676,607f40bb-c0ab-374d-a395-28a399e09a07,0.0001068376068376,0.0769230769230769,2.5161290322580645,2,default,BingPreview/1.0b,bot,216.0,93.0,18.0,E,0.5585579301340909,4
23488,b3c09466-2279-30a8-9686-3c33e63cd266,0.0993152639087018,0.0073109843081312,1121.6,33418,default,Normal,normal,29.0,5.0,41.0,F,0.5583739872971489,4
25388,743171e5-a58e-385a-b830-a87320677089,0.0770346701164294,0.015006468305304,58.56060606060606,17865,default,Normal,normal,75.0,66.0,58.0,F,0.5572937066933403,4
21142,b3dcf67e-9519-3026-8947-ab9e5abbe7d5,8.695652173913043e-05,0.0144927536231884,2.090909090909091,1,default,Normal,normal,66.0,66.0,2.0,F,0.5568218719164577,4
32561,b80b7677-fc4a-3054-bd82-5eca6d08d1d2,0.0885622401247401,0.0148128898128898,63.08196721311475,20448,default,Normal,normal,78.0,61.0,57.0,F,0.5561998575562638,4
