Unnamed: 0,_id,inter_api_access_duration(sec),api_access_uniqueness,sequence_length(count),vsession_duration(min),ip_type,behavior,behavior_type,num_sessions,num_users,num_unique_apis,source,graph_node_count,graph_edge_count,graph_density,graph_max_in_degree,graph_max_out_degree,graph_self_loops,score_pca,anomaly_vote_count
4586,08896f92-4bf6-3c12-8faf-1d97ae2552f0,0.5689488139825218,0.0774032459425717,801.0,27344,default,outlier,outlier,1.0,1.0,62.0,E,62,155,0.040983606557377046,22,14,7,0.04166941381237521,4
23488,b3c09466-2279-30a8-9686-3c33e63cd266,0.0993152639087018,0.0073109843081312,1121.6,33418,default,Normal,normal,29.0,5.0,41.0,F,41,159,0.09695121951219512,12,14,12,0.04165325612377921,5
2003,04117022-3b13-38ee-a266-7b2fec59696a,1.986306997742664,0.1963882618510158,443.0,52797,default,outlier,outlier,1.0,1.0,87.0,E,87,183,0.02445870088211708,15,13,9,0.041597197692594345,5
1936,4733efeb-f311-3282-af83-b0b1039e23fe,0.7207125,0.215,400.0,17298,default,outlier,outlier,1.0,1.0,86.0,E,86,170,0.023255813953488372,19,10,10,0.04158246690080641,5
2124,7103b637-2238-3274-a888-c1d5d5e05f0a,1.1348716904276983,0.1405295315682281,491.0,33434,default,outlier,outlier,1.0,1.0,69.0,E,69,167,0.0355924978687127,22,15,12,0.04157372026495253,5
6641,17ddc636-c4ba-378a-aead-6cd4454de2a0,0.5775901060070671,0.1325088339222614,566.0,19615,default,outlier,outlier,3.0,1.0,75.0,E,75,172,0.03099099099099099,17,17,10,0.04153323484211071,5
25288,2b97c787-371c-376f-a2d3-e30e2ce5bf16,0.0963647450110864,0.0163525498891352,68.0754716981132,20862,default,Normal,normal,66.0,53.0,59.0,F,59,138,0.04032729398012858,13,21,12,0.041464467478965754,5
7866,ed0de216-bcd1-307a-83e0-f437c8275547,45.65893877551021,0.0459183673469387,196.0,536950,private_ip,outlier,outlier,1.0,1.0,9.0,E,9,17,0.2361111111111111,6,4,2,0.041434978474200454,3
27660,7dd0c13d-c0d0-3ac1-baaf-1d9e4f688dde,0.0039132379248658,0.0330948121645796,12.704545454545457,263,default,Normal,normal,91.0,88.0,37.0,F,37,69,0.0518018018018018,6,9,10,0.04134385334583022,4
5086,9cad86bd-9a5a-3769-9911-e3480b7228b1,0.5208445667125172,0.0949105914718019,727.0,22720,default,outlier,outlier,2.0,1.0,69.0,E,69,177,0.037723785166240406,15,15,12,0.041342790086639956,5
2953,fb69eba3-25ee-3767-8b6b-9c44cde55dce,0.5319036363636364,0.08,825.0,26330,default,outlier,outlier,2.0,1.0,66.0,E,66,163,0.037995337995338,17,12,12,0.04133473246674647,5
7362,79fcf17c-5b67-35af-9557-70adc3937f61,1.0571888412017167,0.1566523605150214,466.0,29559,default,outlier,outlier,2.0,1.0,73.0,E,72,175,0.03423317683881064,24,11,8,0.041333541860362706,5
4655,e6d8f4c1-1e73-314d-9001-1e91a07f8d1b,0.6248796992481204,0.1854636591478696,399.0,14960,default,outlier,outlier,1.0,1.0,74.0,E,73,187,0.035578386605783864,20,14,12,0.04126245530582607,5
3641,d01b4188-8c2e-3e46-ab11-bace7ebacce3,2.430266404199475,0.2283464566929134,381.0,55556,default,outlier,outlier,1.0,1.0,87.0,E,87,173,0.023122159850307404,15,12,12,0.04125650457206984,5
24121,da655f54-9e0c-3e76-9ce2-1fd641e9ff77,0.0002710526315789,0.0157894736842105,2.065217391304348,4,default,Normal,normal,94.0,92.0,3.0,F,3,3,0.5,2,2,1,0.04120823805189912,2
33231,ab2093d5-2d8e-3925-93da-3d7f61ede464,680.2065,0.6666666666666666,6.0,244875,default,outlier,outlier,1.0,1.0,4.0,F,4,3,0.25,1,3,0,0.04117106603159032,2
13315,b7a76868-83e0-373e-ae82-21a2bda494e3,1.735595,0.1283333333333333,600.0,62482,default,outlier,outlier,1.0,1.0,77.0,E,77,198,0.03383458646616541,15,11,11,0.04114977009010184,5
23462,7a7ea196-59c4-3981-97c3-0cff22a6d285,0.2424186806937731,0.0122263292578902,879.25,51156,default,Normal,normal,36.0,4.0,43.0,F,43,177,0.09800664451827243,16,14,16,0.04113984822007762,5
20988,0acc165b-7db6-37b7-86a7-f841784a8dd8,0.1333421381031614,0.0257903494176372,66.77777777777777,19234,default,Normal,normal,47.0,36.0,62.0,F,62,153,0.04045478582760444,11,22,16,0.04113277425484467,5
8240,311a92ac-be90-3815-8478-d601ce901601,1.8086373626373624,0.178021978021978,455.0,49376,default,outlier,outlier,1.0,1.0,81.0,E,81,172,0.02654320987654321,19,13,9,0.04112040118501362,5
5015,fd7241fb-8f03-3775-b60f-837fb1c7e733,0.1421033874382498,0.0134086097388849,1417.0,12082,default,outlier,outlier,1.0,1.0,19.0,E,19,48,0.14035087719298245,7,9,6,0.04108571564929754,3
16771,4e66296c-9842-3f98-af0c-6d8f0ea66912,683.16075,1.0,4.0,163959,default,outlier,outlier,1.0,1.0,4.0,E,4,3,0.25,1,1,0,0.04106379125629237,1
20657,1bbf1f2d-fb09-3c6f-bdb7-1e7736bb9510,643.5564444444445,0.6666666666666666,9.0,347521,default,outlier,outlier,1.0,1.0,6.0,F,6,8,0.26666666666666666,2,2,0,0.04103199728603181,2
23455,63de311f-9aa8-3ef6-a5b6-19205e26a3b2,0.101130890052356,0.0159823642876825,62.56896551724138,22021,default,Normal,normal,71.0,58.0,58.0,F,58,115,0.03478523895946763,10,21,12,0.041029707772270954,5
5522,6bad32a0-68f0-32c5-b6fa-11fad53f64c8,0.2366619144602851,0.1527494908350305,491.0,6973,default,outlier,outlier,2.0,1.0,75.0,E,75,171,0.030810810810810812,20,15,9,0.04102821508255063,5
30022,6c3a1614-71fd-3b72-823b-d4fb3d460e56,684.4536666666667,1.0,3.0,123202,default,outlier,outlier,1.0,1.0,3.0,F,3,2,0.3333333333333333,1,1,0,0.04099979926212395,1
12111,28972a29-e6c2-38f3-b507-b89daf7dfdef,0.360715909090909,0.1487603305785124,484.0,10476,default,outlier,outlier,2.0,1.0,72.0,E,72,168,0.03286384976525822,22,15,8,0.040986140725976526,5
30763,2ba0fdd7-009d-3b61-bbd5-b05dd37ca571,0.1150281806879403,0.0248653128885205,54.84090909090909,16654,default,Normal,normal,61.0,44.0,60.0,F,60,130,0.03672316384180791,13,24,11,0.04096680698431285,5
29619,5979bf15-81fc-3818-8a6e-a08ef61c4e11,105.27077108433735,0.0240963855421686,83.0,524249,default,outlier,outlier,1.0,1.0,2.0,F,2,3,1.5,2,2,2,0.04095602958483695,2
21685,4fe2ca9b-2f83-33cd-aa2b-8f3e02b0c459,0.0035785024154589,0.0301932367149758,828.0,178,private_ip,outlier,outlier,39.0,1.0,25.0,F,25,115,0.19166666666666668,11,11,2,0.04095427168757203,4
31064,bd1a7250-ae56-3045-a768-ac318e547d85,0.1184548332629801,0.0240607851414098,52.644444444444446,16838,default,Normal,normal,56.0,45.0,57.0,F,57,134,0.041979949874686714,12,23,14,0.04093746171341167,5
2257,1f845710-8735-3b53-9933-1f8a78b35a0a,0.3740992857142857,0.0007142857142857,1400.0,31425,default,outlier,outlier,1.0,1.0,1.0,E,1,1,0.0,1,1,1,0.04093553107066223,2
14110,cba76e2e-eb2f-34ed-b35e-b8d246bbb2cb,2.209244155844156,0.2259740259740259,385.0,51034,default,outlier,outlier,2.0,1.0,87.0,E,87,183,0.02445870088211708,16,10,10,0.04093081112700865,5
6579,64562b6a-7873-3df0-a394-26763b2be5e1,0.3531936799184506,0.0611620795107033,981.0,20789,default,outlier,outlier,3.0,1.0,60.0,E,60,153,0.043220338983050846,13,15,9,0.04092771641722677,4
4320,eb98f2b6-7ef4-3cbd-9665-2ecfece77683,6.769818181818182,0.2777777777777778,198.0,80426,private_ip,outlier,outlier,1.0,1.0,55.0,E,55,115,0.03872053872053872,14,16,7,0.040920054039008946,4
826,993fd6c7-d8cd-3da2-a791-d71e7a3f6b0d,0.7648583877995643,0.1568627450980392,459.0,21065,default,outlier,outlier,1.0,1.0,72.0,E,72,173,0.03384194053208138,21,13,12,0.040880790585366554,5
9340,7fe1940e-d6b6-39ea-b9e3-0c2a79992cc7,1.9849147465437789,0.1820276497695852,434.0,51688,default,outlier,outlier,2.0,1.0,79.0,E,79,199,0.032294709509899384,17,14,8,0.040871370918830016,5
26807,665a5a3c-a5c2-3f0f-9054-c99c9e2d89c2,0.005205035971223,0.0917266187050359,8.298507462686567,174,default,Normal,normal,90.0,67.0,51.0,F,51,93,0.036470588235294116,6,15,17,0.04086374956627038,5
25304,64d47ffb-1965-3fc6-80a8-b8494ea47eb3,0.4227588126159555,0.049165120593692,154.0,27345,default,Normal,normal,1.0,7.0,53.0,F,53,174,0.06313497822931785,15,28,10,0.0408602526856188,5
32852,3c1d272a-ab46-3ba9-9c1c-a9cc3071bd29,0.0468966836734693,0.0293367346938775,784.0,2207,private_ip,outlier,outlier,33.0,1.0,23.0,F,23,128,0.25296442687747034,11,12,1,0.04084833882729235,4
3942,35460ce8-6075-3ad3-a94f-902bad9097ad,0.40586148955495,0.0481380563124432,1101.0,26812,default,outlier,outlier,1.0,1.0,53.0,E,53,153,0.05551523947750363,12,12,9,0.040836243522343094,4
10359,e4386790-43b4-3d4f-bbcf-625082524a55,0.8547308743169398,0.0860655737704918,732.0,37540,default,outlier,outlier,1.0,1.0,63.0,E,63,181,0.046338965693804406,20,12,10,0.04082666428202105,4
6814,fa97bb81-b89f-37e9-ad21-0bc1a2e79b09,0.5457264631043257,0.0737913486005089,786.0,25737,default,outlier,outlier,1.0,1.0,58.0,E,58,175,0.052934059286146404,19,15,10,0.04081686550879599,4
24677,8b410479-19c8-310c-b423-6b81efa77b93,681.4966666666667,1.0,3.0,122670,default,outlier,outlier,1.0,1.0,3.0,F,3,2,0.3333333333333333,1,1,0,0.040807085600836984,1
26277,58354016-f032-3d5f-8d91-0bb7cccc5265,615.036,1.0,2.0,73805,default,outlier,outlier,2.0,1.0,2.0,F,2,2,1.0,1,1,2,0.040745546746594544,2
6307,2b5494ea-4c06-3e99-9b09-b72735d216ad,0.791296442687747,0.1442687747035573,506.0,24024,default,outlier,outlier,3.0,1.0,73.0,E,73,183,0.034817351598173514,17,16,11,0.04071030259857702,5
4530,5b0eba2c-8c1a-30db-89b9-6903fc6fb8f0,3.268512087912088,0.1846153846153846,455.0,89231,default,outlier,outlier,1.0,1.0,84.0,E,84,189,0.02710843373493976,16,11,8,0.040687343176482565,5
32206,4c7c9c0f-97c5-3f43-8be4-503cdef24967,0.0897332552693208,0.0121779859484777,70.0,22990,default,Normal,normal,75.0,61.0,52.0,F,52,115,0.043363499245852186,10,22,10,0.04067046724561268,5
20619,b13fa010-6638-3258-9748-a91d5a609ef6,0.00090538573508,0.0131004366812227,7.387096774193548,38,default,Normal,normal,97.0,93.0,9.0,F,9,12,0.16666666666666666,3,4,5,0.04064755341564881,2
4241,fe1614b9-fdf0-376b-8a5f-4ccf77f80f4a,4.430738670694864,0.256797583081571,331.0,87995,default,outlier,outlier,1.0,1.0,85.0,E,85,166,0.023249299719887956,20,9,9,0.04064203691886838,5
29493,e4763a15-973e-38c7-8be4-9c64bdd31b8d,0.002520856820744,0.0146561443066516,9.53763440860215,135,default,Normal,normal,94.0,93.0,13.0,F,13,22,0.14102564102564102,5,7,5,0.04063641963457404,2
25831,55541558-83c5-32bd-8742-9bfcfcdd019d,0.0003846153846153,0.0109890109890109,2.022222222222222,5,default,Normal,normal,90.0,90.0,2.0,F,2,1,0.5,1,1,0,0.040635777437492776,3
19484,d50322fc-0d4a-37c8-959b-c6b6d0859bc1,0.0013686553873552,0.0151380231522707,12.075268817204302,93,default,Normal,normal,96.0,93.0,17.0,F,17,25,0.09191176470588236,4,7,2,0.04062826490917728,2
5831,22a2fdc8-8773-3d6c-b7fa-5400a49ec142,2.716720461095101,0.2420749279538905,347.0,56563,default,outlier,outlier,1.0,1.0,84.0,E,84,166,0.023809523809523808,18,12,11,0.04062266194637477,5
19349,1ac4d01d-a306-37a0-a848-1623a5a2daf5,0.1009973975276512,0.0195185426154847,58.0,18628,default,Normal,normal,65.0,53.0,60.0,F,60,126,0.03559322033898305,9,21,13,0.04062168549541897,5
4140,40654973-3488-3a93-8941-0afb6c7f3186,2.0421134020618554,0.3195876288659793,194.0,23771,private_ip,outlier,outlier,1.0,1.0,62.0,E,62,115,0.030407191961924908,16,9,6,0.040610117966290916,4
30464,cd62f9db-1b24-35e5-ab35-8eaa60a82243,0.3651204013377926,0.0557413600891861,149.5,19651,default,Normal,normal,1.0,6.0,50.0,F,50,190,0.07755102040816327,17,26,11,0.04060429150459312,4
29162,dc28f6be-4342-361a-944d-233299f29a89,0.5637441731409545,0.0621531631520532,150.16666666666666,30477,default,Normal,normal,1.0,6.0,56.0,F,55,163,0.05488215488215488,15,27,12,0.04057517621044146,5
2737,9300c229-55fa-32ec-b669-87f8d56e3cb1,0.8139719710669078,0.1356238698010849,553.0,27008,default,outlier,outlier,2.0,1.0,75.0,E,75,168,0.03027027027027027,18,16,8,0.04057242516386604,5
2569,9cfe4cac-d6d9-3a7e-a59d-58f89a850dad,1.8545352112676057,0.1807511737089202,426.0,47402,default,outlier,outlier,2.0,1.0,77.0,E,77,172,0.02939166097060834,20,14,9,0.04056614199576608,5
13075,be9e20ab-0b66-3bcb-b820-81d280181321,0.2393449023861171,0.0166305133767172,1383.0,19861,default,outlier,outlier,1.0,1.0,23.0,E,23,86,0.16996047430830039,9,8,5,0.040524535403794276,3
16364,6c8715cd-e2e7-3e17-9dc7-edc7aecf867c,0.4729144385026738,0.0949197860962566,748.0,21225,default,outlier,outlier,1.0,1.0,71.0,E,71,159,0.03199195171026157,16,13,11,0.04052305103264329,5
32033,23c75cb2-9500-39b2-b940-76a73c9a3666,0.0111183986371379,0.1090289608177172,10.482142857142858,392,default,Normal,normal,78.0,56.0,64.0,F,64,110,0.027281746031746032,7,13,18,0.04044992784526475,5
29260,1704d25e-7105-3562-bb8a-13ced60558f7,675.611,1.0,3.0,121610,default,outlier,outlier,1.0,1.0,3.0,F,3,2,0.3333333333333333,1,1,0,0.04042379534506431,1
12814,ab1f1bd4-00e3-38ac-b526-8319db21ff3a,1.1707165354330709,0.1086614173228346,635.0,44605,default,outlier,outlier,3.0,1.0,69.0,E,68,172,0.03775241439859526,20,14,8,0.04034253456253424,5
27615,eb2c81d5-f5ae-39e3-b19f-e0340bb6fcee,0.0948466257668711,0.020109066121336,55.35849056603774,16697,default,Normal,normal,66.0,53.0,59.0,F,59,122,0.03565166569257744,10,20,14,0.04032950284682791,5
11355,b358cbea-bea3-3bf8-85ce-f404a9c2b884,4.606361173814898,0.1805869074492099,443.0,122438,default,outlier,outlier,1.0,1.0,80.0,E,80,184,0.02911392405063291,13,11,14,0.04032918447640016,5
24429,a5a6bf2a-00cf-3922-86e0-7f5ab79f3293,0.0002088353413654,0.0240963855421686,2.7065217391304346,4,default,Normal,normal,98.0,92.0,6.0,F,6,10,0.3333333333333333,3,4,2,0.040272039004355734,2
25527,05d98c21-148d-3210-855e-0741ac1571b5,673.0166666666667,1.0,3.0,121143,default,outlier,outlier,1.0,1.0,3.0,F,3,2,0.3333333333333333,1,1,0,0.04025497687564247,1
27228,551b82f5-9c17-37ce-b98a-ca62b1c5a1dc,0.1987459055305008,0.0106812247804414,842.6,50239,default,Normal,normal,36.0,5.0,45.0,F,45,178,0.0898989898989899,12,13,18,0.04024274125358477,5
15360,ee8f5ae5-19c0-38eb-a139-784e18dd931a,2.113897435897436,0.3025641025641025,195.0,24733,private_ip,outlier,outlier,1.0,1.0,59.0,E,59,116,0.03389830508474576,13,11,10,0.0402213212814618,4
14526,50d4d2aa-5f7e-32b0-949f-fc6e682b8ad1,0.0001451612903225,0.0913978494623656,2.3846153846153846,2,default,BingPreview/1.0b,bot,181.0,78.0,17.0,E,17,20,0.07352941176470588,2,3,17,0.040195289666697775,2
7545,79f568a2-dd18-3fd2-8fa5-046e0a8f48b5,0.0001259259259259,0.0481481481481481,3.176470588235294,3,default,BingPreview/1.0b,bot,193.0,85.0,13.0,E,13,19,0.12179487179487179,2,3,11,0.04018086773342501,2
26919,8e984f4e-cbe6-3f58-9e0e-91e72d68df10,671.735,1.0,3.0,120913,default,outlier,outlier,1.0,1.0,3.0,F,3,2,0.3333333333333333,1,1,0,0.04017161410133279,1
13997,dfad778e-3c1e-300c-96da-16a6536037a9,0.0001474999999999,0.08,2.5316455696202533,2,default,BingPreview/1.0b,bot,190.0,79.0,16.0,E,16,19,0.07916666666666666,2,3,16,0.04016478182235493,2
26797,51ffa426-4f41-3836-b9a2-411fc10e6ad7,0.0062957516339869,0.0898692810457516,9.714285714285714,232,default,Normal,normal,95.0,63.0,55.0,F,55,98,0.032996632996632996,7,12,18,0.0401313428467772,5
28553,11055ffa-474c-31e7-ac51-e6e7fd1b98d3,667.49875,0.75,4.0,160200,default,outlier,outlier,1.0,1.0,3.0,F,3,3,0.5,1,1,0,0.04012507620482201,2
2390,95861ce9-478d-354d-a063-65fb0e95479e,0.2322371134020618,0.1219931271477663,582.0,8110,default,outlier,outlier,3.0,1.0,71.0,E,71,181,0.03641851106639839,19,13,9,0.040095957366986866,5
17680,c1ec8f9c-afe0-3daf-8bc8-1ae4c5f151b4,41.77821,0.04,200.0,501339,private_ip,outlier,outlier,1.0,1.0,8.0,E,8,19,0.3392857142857143,5,5,4,0.04009251918261598,3
27757,af82edc1-f924-313d-9c8b-4239350bbe1d,0.0017684824902723,0.0097276264591439,11.173913043478262,110,default,Normal,normal,93.0,92.0,10.0,F,10,12,0.13333333333333333,3,6,2,0.04008410593014749,2
17378,752b5a1d-c98f-301f-9f2d-f8c99978cfb5,0.3124587020648967,0.1017699115044247,678.0,12711,default,outlier,outlier,1.0,1.0,69.0,E,69,181,0.038576300085251494,18,13,8,0.0400530001499764,4
28140,0475c7f7-7a69-3a5b-b639-a81a3bc45e2b,186.06772727272727,0.1363636363636363,33.0,736829,default,Normal,normal,2.0,2.0,9.0,F,9,18,0.25,5,5,2,0.040034867905148805,2
19963,a82201c9-15f4-326c-80c8-d9d499ca9119,0.0079416183447548,0.0031628887717448,41.23913043478261,1808,default,Normal,normal,92.0,92.0,12.0,F,12,16,0.12121212121212122,5,6,2,0.03999403902579894,2
20523,7e12fac2-09c6-3325-b4b2-b74be8e3bc3b,665.377,0.75,4.0,159691,default,outlier,outlier,1.0,1.0,3.0,F,3,3,0.5,1,1,0,0.03998515868983199,2
30111,7de1ee79-63d4-37d0-98c9-67419ef56234,668.3193333333334,1.0,3.0,120298,default,outlier,outlier,1.0,1.0,3.0,F,3,2,0.3333333333333333,1,1,0,0.039949526172394986,1
13972,9dc9d62a-9e61-3746-8906-57227224a615,0.001912687585266,0.0613915416098226,733.0,85,default,outlier,outlier,42.0,1.0,45.0,E,45,126,0.06363636363636363,10,16,22,0.03994221678084722,5
3686,3cbe02b3-64da-33f0-ba47-b95bba98f3bc,1.1705439814814815,0.1782407407407407,432.0,30341,default,outlier,outlier,2.0,1.0,77.0,E,77,183,0.03127136021872864,17,15,9,0.03992994181316647,5
23782,dd519d1f-2771-39e1-b75d-760cc72540ce,0.0001603773584905,0.0235849056603773,2.32967032967033,3,default,Normal,normal,96.0,91.0,5.0,F,5,5,0.25,2,2,2,0.03992115489779423,2
27968,21f55562-2de8-3fdb-97e4-55b9c8b7e888,0.0041503267973856,0.0317460317460317,12.170454545454543,267,default,Normal,normal,95.0,88.0,34.0,F,34,60,0.053475935828877004,5,9,6,0.039895127399407725,2
22028,cceaf493-8c70-3a1a-b74a-8b0ea751e319,0.1238858156028368,0.0411347517730496,705.0,5241,private_ip,outlier,outlier,28.0,1.0,29.0,F,29,150,0.18472906403940886,9,11,3,0.039878327717671594,4
4184,9d044374-6fa7-358c-adc0-179cdc264e36,0.68078859527121,0.0987482614742698,719.0,29370,default,outlier,outlier,2.0,1.0,71.0,E,71,184,0.03702213279678068,16,9,10,0.03985731112931047,4
3713,9f26aae1-1997-3c6e-b18c-76a83d165347,0.2553127853881278,0.039269406392694,1095.0,16775,default,outlier,outlier,1.0,1.0,43.0,E,43,120,0.0664451827242525,12,17,9,0.0398166183982773,4
28509,9986bb87-0c48-36dc-bc10-9be0d9267562,301.78008108108105,0.1081081081081081,37.0,669952,default,outlier,outlier,1.0,1.0,4.0,F,4,6,0.5,2,3,2,0.039815815126793934,2
13282,2b5354f6-7609-323d-94bf-ae0a43be41a9,670.99275,0.25,4.0,161039,default,outlier,outlier,1.0,1.0,1.0,E,1,1,0.0,1,1,1,0.03981046830718397,2
5261,6cbb7f8b-1962-37a9-bfd3-b55ae851865f,0.1608384458077709,0.0613496932515337,978.0,9438,default,outlier,outlier,2.0,1.0,60.0,E,60,128,0.03615819209039548,15,12,10,0.03980978619554533,4
9965,70c411fa-1dce-33f7-9e13-793dd3ba47bc,664.0491999999999,0.6,5.0,199215,default,outlier,outlier,1.0,1.0,3.0,E,3,3,0.5,2,2,1,0.039790151800435346,2
21132,90ad0e99-56eb-3650-8e17-31a8dfd659b8,25.991365,0.01,200.0,311897,datacenter,outlier,outlier,1.0,1.0,2.0,F,2,3,1.5,2,2,2,0.039777247202730265,2
10844,111b8372-9059-3421-8cc3-9f0139ee430f,1.92228,0.12,600.0,69203,default,outlier,outlier,1.0,1.0,72.0,E,72,190,0.03716744913928013,9,14,14,0.0397668893901331,4
8528,4696a9d7-1688-3ac1-9e05-d5eeb13ddce9,0.4821197836166924,0.0927357032457496,647.0,18716,default,outlier,outlier,2.0,1.0,60.0,E,60,152,0.04293785310734463,19,18,11,0.039756745670990454,4
31436,dd8b64aa-141d-3fbd-838b-f81154ca1a0a,617.8107777777777,0.3333333333333333,9.0,333618,default,outlier,outlier,1.0,1.0,3.0,F,3,3,0.5,2,2,1,0.03974887032922126,2
27391,4e5bb59f-1ee6-3bdf-88ae-d2b7d52ccddb,0.0001323076923076,0.0246153846153846,3.571428571428572,3,default,Normal,normal,93.0,91.0,8.0,F,8,8,0.14285714285714285,2,3,1,0.039741633910844676,2
1947,723c0511-bd1e-30b7-b07b-6fa96d785344,0.9074562913907284,0.0874172185430463,755.0,41108,default,outlier,outlier,1.0,1.0,66.0,E,66,177,0.04125874125874126,17,13,8,0.03973753982033084,4
15405,96ade05e-2dcb-3d20-b5d2-047a858d4b0e,0.3562505592841163,0.0231170768083519,1341.0,28664,default,outlier,outlier,2.0,1.0,31.0,E,31,76,0.08172043010752689,7,10,5,0.03971652306688529,3
8672,ca6876dc-d31c-3130-8271-f33873b827b0,0.9096896551724138,0.0971786833855799,638.0,34823,default,outlier,outlier,1.0,1.0,62.0,E,61,172,0.046994535519125684,21,15,8,0.039701235983869626,4
9926,1813b7c1-6ab5-3c15-9512-4901b23f5408,0.5849097311139565,0.085787451984635,781.0,27409,default,outlier,outlier,1.0,1.0,67.0,E,67,169,0.03821800090456807,13,13,12,0.03969549837800726,4
2301,b73c3181-435e-34da-be8c-8636dd15ef8f,1.1466369606003752,0.1369606003752345,533.0,36670,default,outlier,outlier,2.0,1.0,73.0,E,73,162,0.030821917808219176,17,12,14,0.03968529594570914,5
21369,a6785760-2aae-3556-b770-f08effd8d4b4,2.4615384615384616e-05,0.0215384615384615,3.571428571428572,1,default,Normal,normal,95.0,91.0,7.0,F,7,9,0.21428571428571427,2,4,2,0.03967139995724479,2
30755,0346de24-6cca-31c0-ac84-9a89a0a1150a,0.0077059925093632,0.095505617977528,7.628571428571429,247,default,Normal,normal,91.0,70.0,51.0,F,51,92,0.03607843137254902,8,12,15,0.039667134585122346,5
23145,29912852-b3fb-3d29-8fb8-f515b9dfc132,0.0001769662921348,0.0112359550561797,2.022727272727273,2,default,Normal,normal,88.0,88.0,2.0,F,2,1,0.5,1,1,0,0.039663732791207745,3
31156,c65772ba-992e-33c0-8f3a-df9e2dc9a4bf,0.2624422110552764,0.0108040201005025,995.0,62672,default,Normal,normal,24.0,4.0,43.0,F,43,174,0.09634551495016612,12,15,11,0.03964280341538444,5
30404,1407671c-10f5-318e-8f7f-1fa8991a75fd,0.0037510148849797,0.0081190798376184,16.24175824175824,333,default,Normal,normal,94.0,91.0,12.0,F,12,24,0.18181818181818182,4,8,3,0.03964242844714805,2
23083,8c5d5a5f-66a8-36cd-a7c3-cbc1ee6acaf8,59.9089,0.02,200.0,718907,default,outlier,outlier,1.0,1.0,4.0,F,4,7,0.5833333333333334,2,3,2,0.039605887988170906,2
32848,2c9a588f-414d-3a03-9ca6-cf9ad616c5f4,472.35723076923074,0.0769230769230769,13.0,368439,datacenter,outlier,outlier,1.0,1.0,1.0,F,1,1,0.0,1,1,1,0.03958160938544575,2
20829,18feb695-2bd1-30a9-ae82-d9f28fc68abe,0.0002666666666666,0.0333333333333333,2.967032967032967,5,default,Normal,normal,96.0,91.0,9.0,F,9,13,0.18055555555555555,3,5,1,0.03956701651780547,2
2774,129802c6-cfdc-3828-8bac-78519132da4d,0.4780947712418301,0.2516339869281045,306.0,8778,default,outlier,outlier,2.0,1.0,77.0,E,77,143,0.02443609022556391,21,17,6,0.03955123640769835,4
16177,2080cbee-9307-3f24-b792-98f783ed215b,0.4860307692307692,0.2,390.0,11374,default,outlier,outlier,3.0,1.0,78.0,E,78,169,0.02813852813852814,18,14,10,0.03951825052735631,5
27915,6f2cb61c-b526-3d9a-94b5-bed537ab09ef,0.0030606312292358,0.0930232558139534,8.72463768115942,111,default,Normal,normal,94.0,69.0,56.0,F,56,107,0.03474025974025974,10,12,12,0.03949644669320528,5
6459,ef583e3d-fb5f-3ebf-af41-f2b67ec2bfd5,1.128762987012987,0.0766233766233766,770.0,52149,default,outlier,outlier,1.0,1.0,59.0,E,59,148,0.04324956165984804,18,17,9,0.039495451866332895,4
25141,563f4192-650e-35cc-b235-cf779b217f55,0.1127629326386304,0.0200967621883141,59.71111111111111,18180,default,Normal,normal,55.0,45.0,54.0,F,54,127,0.04437456324248777,11,21,16,0.03947131883455387,5
5911,fec1c09f-ded8-3f31-94fb-b542a845366d,2.42973647469459,0.1308900523560209,573.0,83535,default,outlier,outlier,1.0,1.0,75.0,E,75,184,0.033153153153153155,17,9,10,0.039469796275855035,5
8633,62c70ee8-6fe8-38cd-bf3e-73bafa1eb021,3.902680981595092,0.3680981595092024,163.0,38169,private_ip,outlier,outlier,1.0,1.0,60.0,E,60,108,0.030508474576271188,13,10,9,0.039464560303298465,4
31027,2a4bd41a-ba58-308e-882f-4e449ae05496,0.0790097115109968,0.0168523279063124,66.05660377358491,16597,default,Normal,normal,73.0,53.0,59.0,F,59,127,0.03711279953243717,12,19,12,0.039459711819987274,5
5977,b277c327-d0e6-31a4-bad1-66f2c70d4444,0.896210407239819,0.1900452488687782,442.0,23768,default,outlier,outlier,2.0,1.0,84.0,E,84,163,0.02337923121055651,16,14,5,0.039453396612911903,4
22504,cfa14b6f-f872-364d-8e7b-8f99817079fe,0.0024330677290836,0.0191235059760956,13.944444444444445,184,default,Normal,normal,91.0,90.0,24.0,F,24,40,0.07246376811594203,5,7,5,0.03945301338857496,2
11349,a5d6ea87-af44-345d-9d03-a4201da44cb3,0.8170600775193799,0.1608527131782945,516.0,25297,default,outlier,outlier,2.0,1.0,83.0,E,82,194,0.029208069858476363,12,11,8,0.03943229707281863,4
33262,1d8b22d8-739d-3609-95ac-6a905bad4a33,0.0036822803195352,0.0217864923747276,15.647727272727272,305,default,Normal,normal,92.0,88.0,30.0,F,30,50,0.05747126436781609,5,9,6,0.039428014490237716,2
26229,c9ce2a47-4a8f-3b57-a917-5bc54a44ae1a,0.0023858574610244,0.0111358574610244,9.868131868131869,129,default,Normal,normal,85.0,91.0,10.0,F,10,15,0.16666666666666666,3,6,3,0.03942440273314087,2
