Unnamed: 0,_id,inter_api_access_duration(sec),api_access_uniqueness,sequence_length(count),vsession_duration(min),ip_type,behavior,behavior_type,num_sessions,num_users,num_unique_apis,source,graph_node_count,graph_edge_count,graph_density,graph_max_in_degree,graph_max_out_degree,graph_self_loops,score_copod,anomaly_vote_count
22222,22f1fd22-6a59-3ac6-874c-246dd6f121a6,0.0361289418360196,0.0136650315346881,203.8571428571429,6187,default,Normal,normal,123.0,14.0,39.0,F,39,229,0.1545209176788124,16,17,7,0.42323517054995174,5
3799,a164c19f-4fd3-3599-be17-31860dc03e0d,0.7800414847161572,0.074235807860262,916.0,42872,default,outlier,outlier,1.0,1.0,68.0,E,68,197,0.043239683933274806,20,16,11,0.42321655174354744,5
13926,1e70fba2-63ae-375f-be99-617ab5e86eed,0.3716007416563658,0.0889987639060568,809.0,18038,default,outlier,outlier,1.0,1.0,72.0,E,72,193,0.03775430359937402,25,12,11,0.4230295691253393,5
59,d15f40e4-efda-36bd-a657-e4e2c74b798c,2.18686052631579,0.2210526315789473,380.0,49861,default,outlier,outlier,2.0,1.0,84.0,E,83,148,0.021745518660005878,20,17,10,0.4224130513777091,5
8752,8caeaba8-185c-3566-a511-19ac44257774,2.9526029526029528e-05,0.0295260295260295,143.0,3,default,bingbot/2.0,bot,1286.0,9.0,38.0,E,38,38,0.02702702702702703,1,1,38,0.4223383535119565,4
16849,422bc816-3c44-3378-943d-0c97d5cacbd4,0.1377147651006711,0.0604026845637583,1192.0,9850,default,outlier,outlier,4.0,1.0,72.0,E,72,161,0.03149452269170579,18,10,15,0.42193892621724205,5
781,10befbf2-59fc-3a93-92f8-5f9fbca5119c,3.140908466819222,0.1945080091533181,437.0,82355,default,outlier,outlier,1.0,1.0,85.0,E,85,198,0.02773109243697479,22,9,9,0.42193008750047833,5
3950,4f60c2e6-2e56-36bf-8836-f56770f6c21a,35.565704918032786,0.3333333333333333,183.0,390512,private_ip,outlier,outlier,1.0,1.0,61.0,E,61,113,0.03087431693989071,12,9,9,0.4218988777017918,5
8751,893af6e2-86d0-3600-9a11-f8a397582db1,0.6096912144702842,0.2325581395348837,387.0,14158,default,outlier,outlier,4.0,1.0,90.0,E,90,190,0.02372034956304619,17,15,7,0.4212178915153949,5
6113,10938caa-4e87-3d6b-939a-28868a29848c,0.5239604651162791,0.1744186046511628,430.0,13519,default,outlier,outlier,3.0,1.0,75.0,E,75,171,0.030810810810810812,22,14,13,0.4209548874253155,5
1270,87b43763-03de-3152-a052-67b97776f340,2.8037383177570094e-05,0.0161993769470405,1605.0,3,private_ip,outlier,outlier,103.0,1.0,26.0,E,26,58,0.08923076923076922,12,12,4,0.4209145540979762,5
30544,d6a0c3a2-caa5-3e48-84ec-88347a8cb09a,0.0320337717739068,0.014219694276573,165.47058823529412,5407,default,Normal,normal,129.0,17.0,40.0,F,40,228,0.14615384615384616,18,15,7,0.42089641163705993,5
8992,47e8ac8b-214e-3d01-9020-cc3509752a41,0.443457627118644,0.1525423728813559,531.0,14129,default,outlier,outlier,4.0,1.0,81.0,E,81,164,0.025308641975308643,17,15,12,0.42060710317952155,5
30848,2f3cce1e-609e-3c22-8970-cf92933aef19,0.1935247108307045,0.0294426919032597,63.4,22086,default,Normal,normal,39.0,30.0,56.0,F,56,130,0.04220779220779221,12,21,13,0.42009512141714944,5
31658,ca5d2f08-b652-39e2-a089-c0c9eb1b0f70,0.1851621465666474,0.0323139065204847,64.18518518518519,19254,default,Normal,normal,32.0,27.0,56.0,F,56,142,0.046103896103896105,11,23,13,0.419951653401641,5
14772,bc27d8fa-3eb3-37fe-870c-4efe33902cd6,1.170935520361991,0.1945701357466063,442.0,31054,default,outlier,outlier,3.0,1.0,86.0,E,86,167,0.022845417236662106,18,14,10,0.41994610345979055,5
33766,ae833a2e-55e6-3313-b598-4368d152ef4d,0.1008209134615384,0.0212339743589743,52.0,15099,default,Normal,normal,61.0,48.0,53.0,F,53,119,0.043178519593613934,12,20,13,0.41893184602053024,5
6810,f5b5c3d5-fa3e-3d51-be54-fdc66d3a4e25,9.372637944066516e-05,0.0355253212396069,1323.0,8,default,outlier,outlier,47.0,1.0,47.0,E,47,158,0.0730804810360777,13,13,20,0.4188358734137264,5
28356,8bf40943-3772-3b40-8c21-d00e46f0994d,0.0971946107784431,0.0179640718562874,144.73333333333332,12661,default,Normal,normal,94.0,15.0,39.0,F,39,225,0.15182186234817813,17,17,8,0.4184942546910969,5
32614,45b71afb-2aa9-324c-8889-b2635c4d058d,0.1039595574208317,0.021365890881343,49.45283018867924,16349,default,Normal,normal,62.0,53.0,56.0,F,56,119,0.038636363636363635,9,18,15,0.41824557527787176,5
18756,fd1af58c-bfd9-3a0d-ae74-e166cf7b86e1,0.1681780895844576,0.0318402590393955,59.774193548387096,18699,default,Normal,normal,45.0,31.0,59.0,F,59,117,0.03419053185271771,10,22,12,0.4182072519726795,5
32600,204807a8-1189-3dc6-8bf5-92a8630081fa,0.0437454825067281,0.0146097654748173,153.0,6827,default,Normal,normal,121.0,17.0,38.0,F,38,218,0.155049786628734,18,16,7,0.41816432014412874,5
27844,b12c8598-9132-35bf-960b-53822397f2f7,0.1861167907921462,0.0189573459715639,77.73684210526316,32988,default,Normal,normal,45.0,38.0,56.0,F,56,106,0.03441558441558441,10,23,10,0.41793403845069876,5
2233,d7403c44-afac-33fb-b318-56a4cba98fc3,1.850226582278481,0.2253164556962025,395.0,43851,default,outlier,outlier,2.0,1.0,89.0,E,89,173,0.022088866189989786,16,11,14,0.41783121229254205,5
11416,5641b401-7d4b-360c-a0ec-8b36b8ff6e5a,0.6010473484848485,0.1496212121212121,528.0,19042,default,outlier,outlier,2.0,1.0,79.0,E,79,194,0.03148328464784161,20,15,9,0.4178271595768942,5
23832,67a02c35-f444-3c7b-a7cf-e994d1790242,0.358533462033462,0.0398970398970398,62.16,33430,default,Normal,normal,29.0,25.0,62.0,F,62,118,0.03120042305658382,10,20,13,0.4176702142408608,5
5054,3c050611-51ed-38cd-9701-0b89d002d32b,1.2648726333907057,0.1394148020654044,581.0,44094,default,outlier,outlier,2.0,1.0,81.0,E,81,214,0.03302469135802469,18,11,10,0.4166712072701,5
12780,526261b1-ed97-398f-bcae-40b91b74a8a7,0.2274910881801125,0.0609756097560975,1066.0,14551,default,outlier,outlier,1.0,1.0,65.0,E,65,174,0.041826923076923074,17,19,14,0.41656924968538833,5
10424,87cfc347-86e6-35c0-b8f3-77c6278368f0,2.731116803278689,0.1495901639344262,488.0,79968,default,outlier,outlier,1.0,1.0,73.0,E,73,174,0.033105022831050226,22,12,13,0.4164368837867275,5
18913,c2de859c-a92e-3a14-959f-5aa57256009e,0.1404318885448916,0.0304437564499484,64.6,16330,default,Normal,normal,43.0,30.0,59.0,F,59,112,0.03272939801285798,11,22,11,0.41600881718425187,5
21326,23edbfb8-fc32-3fd2-b8f5-05e218a0e63a,0.2454914285714285,0.0368253968253968,56.25,23199,default,Normal,normal,34.0,28.0,58.0,F,58,132,0.039927404718693285,10,23,12,0.4157350807486365,5
8639,71ccb707-4162-3793-97c1-0c8576363eaa,0.9339771167048054,0.1739130434782608,437.0,24489,default,outlier,outlier,2.0,1.0,76.0,E,76,163,0.028596491228070176,23,11,15,0.4156369169315617,5
14420,3eadbf50-85ac-37c7-803c-66b814ffabbe,0.5619848,0.1296,625.0,21075,default,outlier,outlier,1.0,1.0,81.0,E,81,204,0.03148148148148148,17,12,13,0.41552751282136724,5
23246,3f487942-1762-3228-b938-236cde96e087,0.1790279214064116,0.029989658738366,71.62962962962963,20775,default,Normal,normal,32.0,27.0,58.0,F,58,150,0.045372050816696916,13,20,10,0.4155191289397919,5
5778,6b298f89-a4b6-3854-bb5b-479f05f342ac,0.5655792079207921,0.1221122112211221,606.0,20565,default,outlier,outlier,3.0,1.0,74.0,E,74,196,0.03628285820066642,20,14,9,0.4154164189643623,5
9715,7f9832d2-d660-3a94-84fe-d5a6031e6bd9,0.9066398195876288,0.0850515463917525,776.0,42214,default,outlier,outlier,1.0,1.0,66.0,E,65,212,0.05096153846153846,21,17,9,0.4149599907327818,5
14643,7ff23084-7b15-34bc-ad51-d5180b24b983,0.4229170124481328,0.1618257261410788,482.0,12231,default,outlier,outlier,1.0,1.0,78.0,E,78,209,0.0347985347985348,21,11,14,0.41475522854290703,5
21182,41141a2b-d2b1-3ebe-845d-338c0d50ae57,0.1826275805119736,0.0243600330305532,67.27777777777777,26540,default,Normal,normal,40.0,36.0,59.0,F,59,118,0.034482758620689655,10,20,11,0.41468285206407296,5
4446,8a1cc7e8-9600-3112-a976-f1104e6b2a79,0.4926470588235294,0.2112299465240641,374.0,11055,default,outlier,outlier,2.0,1.0,79.0,E,79,186,0.03018500486854917,20,17,10,0.41447458307659935,5
8432,474ce157-2f51-399c-af86-184faf2839a0,0.4658843537414966,0.1360544217687075,588.0,16437,default,outlier,outlier,2.0,1.0,80.0,E,80,197,0.031170886075949367,20,13,9,0.41428316855129954,5
13332,e3059c0e-1951-3fe3-a213-87a4f50d7602,2.0107617260787998,0.1557223264540337,533.0,64305,default,outlier,outlier,2.0,1.0,83.0,E,83,176,0.02585953570379077,18,14,8,0.41372639692053026,5
15821,63655efe-2e31-36bb-9672-cb413b7d137f,0.8288719211822659,0.20935960591133,406.0,20192,default,outlier,outlier,2.0,1.0,85.0,E,83,186,0.02732882750514252,17,13,13,0.4136342008650118,5
11797,857281b7-e3e0-36a9-9ac0-15d8f420c080,0.455548245614035,0.1508771929824561,570.0,15580,default,outlier,outlier,2.0,1.0,86.0,E,86,215,0.029411764705882353,16,13,8,0.41300855390793223,5
11052,6b67a028-e89d-3daf-9dd9-747baa248277,0.9620204081632652,0.091156462585034,735.0,42426,default,outlier,outlier,1.0,1.0,67.0,E,67,184,0.041610131162369966,20,15,14,0.41295626740623137,5
6518,94e55007-7e36-319b-aa2c-997429661b32,0.0001112185686653,0.0483558994197292,1034.0,7,default,outlier,outlier,82.0,1.0,50.0,E,50,140,0.05714285714285714,11,12,22,0.41220580287910136,5
3124,a7da9388-7d43-3902-b239-db1eefad650a,0.3707408163265306,0.1816326530612245,490.0,10900,default,outlier,outlier,6.0,1.0,89.0,E,89,176,0.02247191011235955,16,14,6,0.41176811108599354,5
797,3d3e9007-50be-34b4-94ea-c9faa53eec68,0.4696631493506493,0.1185064935064935,616.0,17359,default,outlier,outlier,1.0,1.0,73.0,E,73,201,0.03824200913242009,18,18,10,0.4113678550623898,5
6174,9a3c68d0-e940-36af-8a0c-6bcbf2343ab9,0.883736797274276,0.131175468483816,587.0,31126,default,outlier,outlier,2.0,1.0,77.0,E,77,196,0.03349282296650718,19,12,11,0.4112134793179262,5
5893,d7b8550b-d935-3254-ac61-c4252ac47fbb,7.657142857142857e-05,0.0548571428571428,875.0,5,default,outlier,outlier,33.0,1.0,48.0,E,48,139,0.06161347517730496,14,15,23,0.4111443443872286,5
6641,17ddc636-c4ba-378a-aead-6cd4454de2a0,0.5775901060070671,0.1325088339222614,566.0,19615,default,outlier,outlier,3.0,1.0,75.0,E,75,172,0.03099099099099099,17,17,10,0.41108650757299514,5
31156,c65772ba-992e-33c0-8f3a-df9e2dc9a4bf,0.2624422110552764,0.0108040201005025,995.0,62672,default,Normal,normal,24.0,4.0,43.0,F,43,174,0.09634551495016612,12,15,11,0.4109792110405721,5
15893,09391b83-40a6-34e3-bed5-e5ca762af2a4,0.1903348581884721,0.0576395242451967,1093.0,12483,default,outlier,outlier,2.0,1.0,63.0,E,63,187,0.04787506400409626,21,16,9,0.4109595847509535,5
6757,646d1984-f5de-3565-a41b-e1605a66f249,0.3738119047619048,0.0773809523809523,840.0,18841,default,outlier,outlier,1.0,1.0,65.0,E,65,178,0.04278846153846154,20,16,14,0.41075223478291956,5
23488,b3c09466-2279-30a8-9686-3c33e63cd266,0.0993152639087018,0.0073109843081312,1121.6,33418,default,Normal,normal,29.0,5.0,41.0,F,41,159,0.09695121951219512,12,14,12,0.4107368491406522,5
5146,2da96c6d-2275-35c4-85ca-75a96fc49170,0.9211729857819904,0.1753554502369668,422.0,23325,default,outlier,outlier,2.0,1.0,74.0,E,74,166,0.030729359496482783,20,14,15,0.41055942993056815,5
26821,859c2f31-2582-36f3-9d8a-8cdb9bb8a03f,0.199641485275288,0.0377720870678617,60.07692307692308,18711,default,Normal,normal,37.0,26.0,59.0,F,59,112,0.03272939801285798,12,22,10,0.4104370355623781,5
5643,dc371a49-5254-3c6b-a7cf-55ecb2216a59,0.6921670886075949,0.0848101265822784,790.0,32809,default,outlier,outlier,1.0,1.0,67.0,E,67,197,0.04454997738579828,24,12,11,0.4101504794504264,5
20862,752fd802-d251-335b-b033-887c435080f6,0.1255542271562766,0.0234842015371477,53.22727272727273,17643,default,Normal,normal,59.0,44.0,55.0,F,55,118,0.03973063973063973,10,17,15,0.41006526585495295,5
9252,8b8aa25b-facd-303d-b1dc-6bf632a63715,0.3692697228144989,0.1833688699360341,469.0,10392,default,outlier,outlier,2.0,1.0,86.0,E,86,183,0.02503419972640219,16,12,13,0.4096332776572783,5
16220,c4bcbc71-0e86-3cd8-bd0a-545b2d83911e,1.1710904017857142,0.1808035714285714,448.0,31479,default,outlier,outlier,2.0,1.0,81.0,E,81,184,0.028395061728395062,19,14,9,0.4093644382339503,5
6307,2b5494ea-4c06-3e99-9b09-b72735d216ad,0.791296442687747,0.1442687747035573,506.0,24024,default,outlier,outlier,3.0,1.0,73.0,E,73,183,0.034817351598173514,17,16,11,0.4090274189671239,5
22674,dc2705fa-97f1-32d5-baa9-f60e6af5a7f4,0.1385502881089576,0.0204295442640125,146.84615384615384,15870,default,Normal,normal,88.0,13.0,39.0,F,39,217,0.14642375168690958,17,16,8,0.40895492790670074,5
12629,9998f63b-fea6-3ef7-a69a-d5ad2fb92746,7.440273037542663e-05,0.0266211604095563,1465.0,7,default,outlier,outlier,33.0,1.0,39.0,E,39,138,0.0931174089068826,11,15,23,0.40868025759257776,5
30637,e83dc4ae-4a74-3d2a-bf22-442a3c98839d,0.1805378207264245,0.0183272242585804,81.10810810810811,32508,default,Normal,normal,44.0,37.0,55.0,F,55,111,0.03737373737373737,10,21,10,0.4084503593516077,5
20507,4dcf851a-0257-3af0-9f37-4518b6cde29b,0.02219,0.0192307692307692,1300.0,1731,private_ip,outlier,outlier,61.0,1.0,25.0,F,25,159,0.265,12,14,2,0.408387212309008,5
21813,003ac1e6-73ff-3d2a-b3bb-7e41f654821f,0.1290515191545574,0.023778071334214,63.083333333333336,17585,default,Normal,normal,43.0,36.0,54.0,F,54,102,0.03563941299790356,10,22,13,0.40821047792302445,5
15661,98e90fd4-eb12-3e06-b2b6-578c261bddfe,0.3242824773413897,0.0951661631419939,662.0,12881,default,outlier,outlier,3.0,1.0,63.0,E,63,171,0.04377880184331797,20,22,9,0.40770779859499173,5
5634,b6227c4f-e7db-3857-91eb-70fe53a66372,1.8472248263888889,0.1388888888888889,576.0,63841,default,outlier,outlier,2.0,1.0,80.0,E,80,205,0.03243670886075949,16,11,10,0.40733808086190415,5
23501,c7cd4bfb-bc70-3eaf-84ad-60d37b7d166c,0.2384713015359741,0.02303961196443,85.3103448275862,35399,default,Normal,normal,34.0,29.0,57.0,F,57,122,0.03822055137844611,12,17,11,0.407156408212883,5
887,5851cbd0-a7d8-3233-82ca-b948a2599493,0.351811797752809,0.098314606741573,712.0,15030,default,outlier,outlier,1.0,1.0,70.0,E,70,197,0.04078674948240166,21,13,13,0.4070012370820768,5
8220,fe416013-3c3a-3376-abbd-fd33efaadb24,0.2427656967840735,0.120980091883614,653.0,9512,default,outlier,outlier,2.0,1.0,79.0,E,79,187,0.030347289840960728,15,10,18,0.40680163407805936,5
31615,154ff2e5-f6e9-30ef-ac1f-907838189bd4,0.0511196275071633,0.0210124164278892,149.57142857142858,6423,default,Normal,normal,98.0,14.0,44.0,F,44,242,0.12790697674418605,17,14,6,0.40678371984854556,5
14597,0ce7a599-d8c9-3cc3-8d16-cec63369848b,0.6585524193548387,0.1075268817204301,744.0,29398,default,outlier,outlier,2.0,1.0,80.0,E,80,190,0.030063291139240507,14,12,12,0.40671569240913474,5
710,2a55c4c4-fa91-3940-adc1-1dd159f94bc9,0.0001970509383378,0.064343163538874,746.0,9,default,outlier,outlier,70.0,1.0,48.0,E,48,126,0.05585106382978723,14,15,23,0.40655101204318456,5
709,2a55c4c4-fa91-3940-adc1-1dd159f94bc9,0.0001970509383378,0.064343163538874,746.0,9,default,outlier,outlier,70.0,1.0,48.0,E,48,126,0.05585106382978723,14,15,23,0.40655101204318456,5
709,2a55c4c4-fa91-3940-adc1-1dd159f94bc9,0.0001970509383378,0.064343163538874,746.0,9,default,outlier,outlier,70.0,1.0,48.0,E,48,126,0.05585106382978723,14,15,23,0.40655101204318456,5
709,2a55c4c4-fa91-3940-adc1-1dd159f94bc9,0.0001970509383378,0.064343163538874,746.0,9,default,outlier,outlier,70.0,1.0,48.0,E,48,126,0.05585106382978723,14,15,23,0.40655101204318456,5
709,2a55c4c4-fa91-3940-adc1-1dd159f94bc9,0.0001970509383378,0.064343163538874,746.0,9,default,outlier,outlier,70.0,1.0,48.0,E,48,126,0.05585106382978723,14,15,23,0.40655101204318456,5
708,2a55c4c4-fa91-3940-adc1-1dd159f94bc9,0.0001970509383378,0.064343163538874,746.0,9,default,outlier,outlier,70.0,1.0,48.0,E,48,126,0.05585106382978723,14,15,23,0.40655101204318456,5
708,2a55c4c4-fa91-3940-adc1-1dd159f94bc9,0.0001970509383378,0.064343163538874,746.0,9,default,outlier,outlier,70.0,1.0,48.0,E,48,126,0.05585106382978723,14,15,23,0.40655101204318456,5
708,2a55c4c4-fa91-3940-adc1-1dd159f94bc9,0.0001970509383378,0.064343163538874,746.0,9,default,outlier,outlier,70.0,1.0,48.0,E,48,126,0.05585106382978723,14,15,23,0.40655101204318456,5
708,2a55c4c4-fa91-3940-adc1-1dd159f94bc9,0.0001970509383378,0.064343163538874,746.0,9,default,outlier,outlier,70.0,1.0,48.0,E,48,126,0.05585106382978723,14,15,23,0.40655101204318456,5
711,2a55c4c4-fa91-3940-adc1-1dd159f94bc9,0.0001970509383378,0.064343163538874,746.0,9,default,outlier,outlier,70.0,1.0,48.0,E,48,126,0.05585106382978723,14,15,23,0.40655101204318456,5
711,2a55c4c4-fa91-3940-adc1-1dd159f94bc9,0.0001970509383378,0.064343163538874,746.0,9,default,outlier,outlier,70.0,1.0,48.0,E,48,126,0.05585106382978723,14,15,23,0.40655101204318456,5
711,2a55c4c4-fa91-3940-adc1-1dd159f94bc9,0.0001970509383378,0.064343163538874,746.0,9,default,outlier,outlier,70.0,1.0,48.0,E,48,126,0.05585106382978723,14,15,23,0.40655101204318456,5
711,2a55c4c4-fa91-3940-adc1-1dd159f94bc9,0.0001970509383378,0.064343163538874,746.0,9,default,outlier,outlier,70.0,1.0,48.0,E,48,126,0.05585106382978723,14,15,23,0.40655101204318456,5
710,2a55c4c4-fa91-3940-adc1-1dd159f94bc9,0.0001970509383378,0.064343163538874,746.0,9,default,outlier,outlier,70.0,1.0,48.0,E,48,126,0.05585106382978723,14,15,23,0.40655101204318456,5
710,2a55c4c4-fa91-3940-adc1-1dd159f94bc9,0.0001970509383378,0.064343163538874,746.0,9,default,outlier,outlier,70.0,1.0,48.0,E,48,126,0.05585106382978723,14,15,23,0.40655101204318456,5
710,2a55c4c4-fa91-3940-adc1-1dd159f94bc9,0.0001970509383378,0.064343163538874,746.0,9,default,outlier,outlier,70.0,1.0,48.0,E,48,126,0.05585106382978723,14,15,23,0.40655101204318456,5
24438,b085d32c-20ef-388c-86fc-90f7179995e7,0.0332631926121372,0.0145118733509234,252.66666666666663,4539,default,Normal,normal,108.0,9.0,33.0,F,33,205,0.19412878787878787,19,15,7,0.4065070000993748,5
14216,08701333-2adf-345c-b782-ff8239e935f9,0.3695230024213075,0.085956416464891,826.0,18314,default,outlier,outlier,3.0,1.0,71.0,E,71,192,0.0386317907444668,18,15,8,0.40645134837769303,5
32033,23c75cb2-9500-39b2-b940-76a73c9a3666,0.0111183986371379,0.1090289608177172,10.482142857142858,392,default,Normal,normal,78.0,56.0,64.0,F,64,110,0.027281746031746032,7,13,18,0.40639481876067596,5
33340,08c6ac0b-9a45-32dc-acbc-358c740c38e1,0.1351115506329114,0.0161392405063291,75.23809523809524,25618,default,Normal,normal,50.0,42.0,51.0,F,51,110,0.043137254901960784,11,18,14,0.40616607316655595,5
17359,3e065a57-c4f9-33e1-bedf-f54a9e03008c,0.5340722772277228,0.1564356435643564,505.0,16183,default,outlier,outlier,2.0,1.0,79.0,E,79,175,0.02839987017202207,18,16,9,0.40588379446112344,5
5921,13c06d70-ae2f-39fb-8c1a-638f94506dc7,0.4791048780487805,0.1878048780487805,410.0,11786,default,outlier,outlier,1.0,1.0,77.0,E,77,182,0.03110047846889952,22,14,11,0.4057736878812016,5
13983,bd605f10-20ec-37d6-b071-78009b9e1f0b,7.334013513513513,0.2736486486486486,296.0,130253,default,outlier,outlier,2.0,1.0,81.0,E,81,146,0.022530864197530864,17,12,11,0.4055368590063093,5
11355,b358cbea-bea3-3bf8-85ce-f404a9c2b884,4.606361173814898,0.1805869074492099,443.0,122438,default,outlier,outlier,1.0,1.0,80.0,E,80,184,0.02911392405063291,13,11,14,0.405377480400549,5
17224,8f3e9d89-39ec-3913-ab96-5c5f97b795ab,1.337126736111111,0.140625,576.0,46212,default,outlier,outlier,1.0,1.0,81.0,E,81,187,0.028858024691358026,15,12,13,0.4052037270432993,5
33813,47628dc0-8819-3883-82d2-a76e0b62a86d,0.162111023206751,0.0284810126582278,52.66666666666666,18442,default,Normal,normal,42.0,36.0,54.0,F,54,115,0.04018169112508735,11,21,12,0.40459459708022083,5
2569,9cfe4cac-d6d9-3a7e-a59d-58f89a850dad,1.8545352112676057,0.1807511737089202,426.0,47402,default,outlier,outlier,2.0,1.0,77.0,E,77,172,0.02939166097060834,20,14,9,0.4045235251094984,5
2191,565bb359-8183-3239-ac89-246a5eb2a083,1.2676470588235296,0.1788235294117647,425.0,32325,default,outlier,outlier,1.0,1.0,76.0,E,76,178,0.031228070175438598,19,18,9,0.4042554702410204,5
4413,2728666a-3513-3e58-a2e2-7712aa27b85d,0.5830884353741497,0.2925170068027211,294.0,10286,default,outlier,outlier,2.0,1.0,86.0,E,86,170,0.023255813953488372,19,13,12,0.4041499297165576,5
28759,ba0c5a70-af8a-314b-a545-e7afe9842d0b,0.1225288981288981,0.0228690228690228,66.80555555555556,17681,default,Normal,normal,48.0,36.0,55.0,F,55,105,0.03535353535353535,11,21,10,0.4040968121062295,5
2162,0721e091-4c71-3b5d-b1de-fc5db80273ab,0.0001108695652173,0.0510869565217391,920.0,7,default,outlier,outlier,42.0,1.0,47.0,E,47,142,0.06567992599444958,14,14,20,0.40402903909522836,5
10822,ded545fb-7dde-3577-91e1-313dff0e930a,0.660829213483146,0.1887640449438202,445.0,17645,default,outlier,outlier,1.0,1.0,84.0,E,84,186,0.02667814113597246,18,13,11,0.4038202982050272,5
32967,7ccae9fc-a8e6-3755-8991-f47265c53cab,0.1450638493339458,0.024345429490124,55.82051282051282,18949,default,Normal,normal,46.0,39.0,53.0,F,53,112,0.040638606676342524,11,22,11,0.4037680088201717,5
11791,7e483a86-e5db-3c5e-95cb-e7e62cb5bce3,5.767503205128205,0.2564102564102564,312.0,107968,default,outlier,outlier,2.0,1.0,80.0,E,80,163,0.025791139240506328,16,13,11,0.40342040098706444,5
16326,fe31cd2c-5097-34bd-b6ce-995f2cf0463b,0.4215243902439024,0.1254355400696864,574.0,14518,default,outlier,outlier,2.0,1.0,72.0,E,72,171,0.03345070422535211,22,16,8,0.4033180721268167,5
22963,01588587-7da6-3d89-a07d-13ad97bc46db,0.0111644790812141,0.0143560295324036,304.75,1634,default,Normal,normal,102.0,8.0,35.0,F,35,195,0.1638655462184874,18,16,6,0.403173381692576,5
21662,f70070a9-afb0-3b59-b083-52c83ba9859f,0.2215619568715802,0.0160926939169617,621.4,41304,default,Normal,normal,29.0,5.0,50.0,F,50,178,0.07265306122448979,10,13,14,0.4031218858104293,5
10540,f85838c2-1cfd-3863-87dd-ea9ce5264cd8,2.461322081575246e-05,0.0225035161744022,158.0,3,default,bingbot/2.0,bot,1422.0,9.0,32.0,E,32,32,0.03225806451612903,1,1,32,0.4031176514172158,4
16524,5272611b-d2b4-3526-a568-0f40704d17ce,0.078266812865497,0.016812865497076,2736.0,12849,default,outlier,outlier,1.0,1.0,46.0,E,46,160,0.07729468599033816,13,17,11,0.4029539452118853,5
26592,f71efe53-71c2-3d49-942b-2240b0d2c8c0,0.1877589566310496,0.0333123821495914,53.03333333333333,17924,default,Normal,normal,36.0,30.0,53.0,F,53,118,0.04281567489114659,12,20,14,0.4028811067253084,5
3641,d01b4188-8c2e-3e46-ab11-bace7ebacce3,2.430266404199475,0.2283464566929134,381.0,55556,default,outlier,outlier,1.0,1.0,87.0,E,87,173,0.023122159850307404,15,12,12,0.40251983631139954,5
2135,9c2049c6-7b37-3601-b78c-5b268c83e779,1.5832805573147563e-05,0.0044331855604813,1579.0,2,private_ip,outlier,outlier,1364.0,1.0,7.0,E,6,6,0.2,2,1,5,0.40224731988665086,5
5988,d6cc9029-a1f0-3b99-b672-a936feda22f9,2.5039123630672928e-05,0.0273865414710485,142.0,2,default,bingbot/2.0,bot,1278.0,9.0,35.0,E,35,35,0.029411764705882353,1,1,35,0.4019984487735073,4
30426,53b5cdf9-8b02-3bd6-9fec-9419281e67e7,0.0459325238853503,0.0143312101910828,193.23076923076923,6923,default,Normal,normal,106.0,13.0,36.0,F,36,215,0.17063492063492064,17,15,6,0.4019774455310997,5
2003,04117022-3b13-38ee-a266-7b2fec59696a,1.986306997742664,0.1963882618510158,443.0,52797,default,outlier,outlier,1.0,1.0,87.0,E,87,183,0.02445870088211708,15,13,9,0.4019765851847533,5
12904,c347380a-4ed2-36a9-b36e-f07142aabff8,0.0001565934065934,0.070054945054945,728.0,7,default,outlier,outlier,45.0,1.0,51.0,E,51,139,0.05450980392156863,15,14,18,0.4017695164655365,5
9340,7fe1940e-d6b6-39ea-b9e3-0c2a79992cc7,1.9849147465437789,0.1820276497695852,434.0,51688,default,outlier,outlier,2.0,1.0,79.0,E,79,199,0.032294709509899384,17,14,8,0.4016964190032576,5
18693,3c1b8688-a9f7-3c1b-89af-a1d17143f8ef,0.1295136363636363,0.015987460815047,74.18604651162791,24789,default,Normal,normal,54.0,43.0,51.0,F,51,110,0.043137254901960784,10,19,12,0.4014594547246233,5
32397,b3d33df0-de01-3879-a0f0-fcb63177cd32,0.1525646352723915,0.0240073868882733,55.53846153846154,19828,default,Normal,normal,49.0,39.0,52.0,F,52,111,0.0418552036199095,11,23,10,0.4014246048839788,5
28983,7d2fbabb-7cd1-3fad-b942-f1485411afc4,0.0152235099337748,0.097682119205298,8.053333333333333,552,default,Normal,normal,96.0,75.0,59.0,F,59,99,0.028930450029222676,6,14,16,0.40140826359342363,5
17731,6826ad50-6866-3b63-9e71-ff1c6f588f76,0.6719179954441913,0.1662870159453303,439.0,17699,default,outlier,outlier,2.0,1.0,73.0,E,73,167,0.031773211567732114,21,11,16,0.40135737514310943,5
29888,c4eec83d-1250-38a0-bd6f-31e68d750bc0,0.0943876437629018,0.0117959304040106,1130.3333333333333,19205,default,Normal,normal,18.0,3.0,40.0,F,40,150,0.09615384615384616,11,16,16,0.4012274056702444,5
27469,3b8d8623-1ea2-30a2-9dd2-d4681e62220c,0.5325141481035521,0.0114388922335942,830.5,106141,default,Normal,normal,29.0,4.0,38.0,F,38,168,0.11948790896159317,11,14,13,0.40098268191354136,5
